Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,grossProfit,ebit,netIncome,incomeBeforeTax,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,cashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,totalLiabilities,totalShareholderEquity,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,otherNonCurrentLiabilities,totalNonCurrentLiabilities,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2020-06-05,124.36,17.38,+16.2460%,106.79,105.42,125.28,"10,121,958","1,171,925,251.5830",2020-03-31,7908000000,7188000000,7908000000,720000000,600000000,720000000,1137000000,720000000,7188000000,84000000,120000000,58000000,600000000,600000000,-836000000,414000000,84000000,920000000,-650000000,62000000,628000000,-827000000,1381000000,-210000000,-394000000,-341000000,-599000000,0,-341000000,62000000,109436000000,322000000,84232000000,25204000000,23542000000,37325000000,9768000000,3915000000,5118000000,544000000,67720000000,-49000000,966000000,17928000000,77217000000,20967000000,71930000000,17384000000,6559000000,5288000000,23542000000,37325000000,-35614000000,7747000000,2307000000,77673000000,84232000000,109436000000,544000000,252800000
2020-05-29,106.98,6.88,+6.8731%,103.72,102.73,108.76,"9,581,039","1,014,972,151.8196",2020-03-31,7908000000,7188000000,7908000000,720000000,600000000,720000000,1137000000,720000000,7188000000,84000000,120000000,58000000,600000000,600000000,-836000000,414000000,84000000,920000000,-650000000,62000000,628000000,-827000000,1381000000,-210000000,-394000000,-341000000,-599000000,0,-341000000,62000000,109436000000,322000000,84232000000,25204000000,23542000000,37325000000,9768000000,3915000000,5118000000,544000000,67720000000,-49000000,966000000,17928000000,77217000000,20967000000,71930000000,17384000000,6559000000,5288000000,23542000000,37325000000,-35614000000,7747000000,2307000000,77673000000,84232000000,109436000000,544000000,252800000
2020-05-22,100.1,9.79,+10.8404%,93.99,92.9301,100.8,"9,839,405","953,639,421.1590",2020-03-31,7908000000,7188000000,7908000000,720000000,600000000,720000000,1137000000,720000000,7188000000,84000000,120000000,58000000,600000000,600000000,-836000000,414000000,84000000,920000000,-650000000,62000000,628000000,-827000000,1381000000,-210000000,-394000000,-341000000,-599000000,0,-341000000,62000000,109436000000,322000000,84232000000,25204000000,23542000000,37325000000,9768000000,3915000000,5118000000,544000000,67720000000,-49000000,966000000,17928000000,77217000000,20967000000,71930000000,17384000000,6559000000,5288000000,23542000000,37325000000,-35614000000,7747000000,2307000000,77673000000,84232000000,109436000000,544000000,252800000
2020-05-15,90.31,-7.03,-7.2221%,96.63,85.1,96.73,"10,898,574","992,157,743.7632",2020-03-31,7908000000,7188000000,7908000000,720000000,600000000,720000000,1137000000,720000000,7188000000,84000000,120000000,58000000,600000000,600000000,-836000000,414000000,84000000,920000000,-650000000,62000000,628000000,-827000000,1381000000,-210000000,-394000000,-341000000,-599000000,0,-341000000,62000000,109436000000,322000000,84232000000,25204000000,23542000000,37325000000,9768000000,3915000000,5118000000,544000000,67720000000,-49000000,966000000,17928000000,77217000000,20967000000,71930000000,17384000000,6559000000,5288000000,23542000000,37325000000,-35614000000,7747000000,2307000000,77673000000,84232000000,109436000000,544000000,252800000
2020-05-08,97.34,1.29,+1.3431%,95.22,93.225,99.63,"7,223,983","696,264,358.3145",2020-03-31,7908000000,7188000000,7908000000,720000000,600000000,720000000,1137000000,720000000,7188000000,84000000,120000000,58000000,600000000,600000000,-836000000,414000000,84000000,920000000,-650000000,62000000,628000000,-827000000,1381000000,-210000000,-394000000,-341000000,-599000000,0,-341000000,62000000,109436000000,322000000,84232000000,25204000000,23542000000,37325000000,9768000000,3915000000,5118000000,544000000,67720000000,-49000000,966000000,17928000000,77217000000,20967000000,71930000000,17384000000,6559000000,5288000000,23542000000,37325000000,-35614000000,7747000000,2307000000,77673000000,84232000000,109436000000,544000000,252800000
2020-05-01,96.05,-4.77,-4.7312%,101.7,95.64,106.885,"9,222,198","938,803,879.9001",2020-03-31,7908000000,7188000000,7908000000,720000000,600000000,720000000,1137000000,720000000,7188000000,84000000,120000000,58000000,600000000,600000000,-836000000,414000000,84000000,920000000,-650000000,62000000,628000000,-827000000,1381000000,-210000000,-394000000,-341000000,-599000000,0,-341000000,62000000,109436000000,322000000,84232000000,25204000000,23542000000,37325000000,9768000000,3915000000,5118000000,544000000,67720000000,-49000000,966000000,17928000000,77217000000,20967000000,71930000000,17384000000,6559000000,5288000000,23542000000,37325000000,-35614000000,7747000000,2307000000,77673000000,84232000000,109436000000,544000000,252800000
2020-04-24,100.82,-4.25,-4.0449%,103.29,96.55,106.55,"11,490,680","1,168,953,877.9038",2020-03-31,7908000000,7188000000,7908000000,720000000,600000000,720000000,1137000000,720000000,7188000000,84000000,120000000,58000000,600000000,600000000,-836000000,414000000,84000000,920000000,-650000000,62000000,628000000,-827000000,1381000000,-210000000,-394000000,-341000000,-599000000,0,-341000000,62000000,109436000000,322000000,84232000000,25204000000,23542000000,37325000000,9768000000,3915000000,5118000000,544000000,67720000000,-49000000,966000000,17928000000,77217000000,20967000000,71930000000,17384000000,6559000000,5288000000,23542000000,37325000000,-35614000000,7747000000,2307000000,77673000000,84232000000,109436000000,544000000,252800000
2020-04-17,105.07,-4.67,-4.2555%,109.61,98.97,109.8805,"9,118,749","950,492,269.4443",2020-03-31,7908000000,7188000000,7908000000,720000000,600000000,720000000,1137000000,720000000,7188000000,84000000,120000000,58000000,600000000,600000000,-836000000,414000000,84000000,920000000,-650000000,62000000,628000000,-827000000,1381000000,-210000000,-394000000,-341000000,-599000000,0,-341000000,62000000,109436000000,322000000,84232000000,25204000000,23542000000,37325000000,9768000000,3915000000,5118000000,544000000,67720000000,-49000000,966000000,17928000000,77217000000,20967000000,71930000000,17384000000,6559000000,5288000000,23542000000,37325000000,-35614000000,7747000000,2307000000,77673000000,84232000000,109436000000,544000000,252800000
2020-04-10,109.74,15.85,+16.8815%,98.0,96.775,111.7,"8,162,210","838,752,993.3063",2020-03-31,7908000000,7188000000,7908000000,720000000,600000000,720000000,1137000000,720000000,7188000000,84000000,120000000,58000000,600000000,600000000,-836000000,414000000,84000000,920000000,-650000000,62000000,628000000,-827000000,1381000000,-210000000,-394000000,-341000000,-599000000,0,-341000000,62000000,109436000000,322000000,84232000000,25204000000,23542000000,37325000000,9768000000,3915000000,5118000000,544000000,67720000000,-49000000,966000000,17928000000,77217000000,20967000000,71930000000,17384000000,6559000000,5288000000,23542000000,37325000000,-35614000000,7747000000,2307000000,77673000000,84232000000,109436000000,544000000,252800000
2020-04-03,93.89,-6.06,-6.0630%,99.85,92.94,102.99,"12,472,835","1,218,911,746.8369",2020-03-31,7908000000,7188000000,7908000000,720000000,600000000,720000000,1137000000,720000000,7188000000,84000000,120000000,58000000,600000000,600000000,-836000000,414000000,84000000,920000000,-650000000,62000000,628000000,-827000000,1381000000,-210000000,-394000000,-341000000,-599000000,0,-341000000,62000000,109436000000,322000000,84232000000,25204000000,23542000000,37325000000,9768000000,3915000000,5118000000,544000000,67720000000,-49000000,966000000,17928000000,77217000000,20967000000,71930000000,17384000000,6559000000,5288000000,23542000000,37325000000,-35614000000,7747000000,2307000000,77673000000,84232000000,109436000000,544000000,252800000
2020-03-27,99.95,10.44,+11.6635%,87.6,86.76,103.01,"21,082,194","1,964,514,860.7566",2019-12-31,8063000000,6989000000,8063000000,1074000000,873000000,1074000000,1085000000,1074000000,6989000000,83000000,-201000000,72000000,1275000000,873000000,-168000000,-342000000,-855000000,-687000000,-580000000,-23000000,1412000000,-1008000000,1363000000,211000000,375000000,172000000,354000000,0,172000000,-23000000,110122000000,330000000,84179000000,25943000000,23469000000,36977000000,8936000000,3961000000,4765000000,494000000,68513000000,640000000,963000000,8403000000,77884000000,21652000000,73077000000,7909000000,6558000000,4982000000,23469000000,36977000000,-35143000000,3110000000,2273000000,77484000000,84179000000,110122000000,494000000,255500000
2020-03-20,89.51,-17.94,-16.6961%,97.85,76.99,98.48,"23,222,737","2,050,308,506.0136",2019-12-31,8063000000,6989000000,8063000000,1074000000,873000000,1074000000,1085000000,1074000000,6989000000,83000000,-201000000,72000000,1275000000,873000000,-168000000,-342000000,-855000000,-687000000,-580000000,-23000000,1412000000,-1008000000,1363000000,211000000,375000000,172000000,354000000,0,172000000,-23000000,110122000000,330000000,84179000000,25943000000,23469000000,36977000000,8936000000,3961000000,4765000000,494000000,68513000000,640000000,963000000,8403000000,77884000000,21652000000,73077000000,7909000000,6558000000,4982000000,23469000000,36977000000,-35143000000,3110000000,2273000000,77484000000,84179000000,110122000000,494000000,255500000
2020-03-13,107.45,-17.39,-13.9298%,116.12,99.19,119.78,"16,394,408","1,810,730,398.1993",2019-12-31,8063000000,6989000000,8063000000,1074000000,873000000,1074000000,1085000000,1074000000,6989000000,83000000,-201000000,72000000,1275000000,873000000,-168000000,-342000000,-855000000,-687000000,-580000000,-23000000,1412000000,-1008000000,1363000000,211000000,375000000,172000000,354000000,0,172000000,-23000000,110122000000,330000000,84179000000,25943000000,23469000000,36977000000,8936000000,3961000000,4765000000,494000000,68513000000,640000000,963000000,8403000000,77884000000,21652000000,73077000000,7909000000,6558000000,4982000000,23469000000,36977000000,-35143000000,3110000000,2273000000,77484000000,84179000000,110122000000,494000000,255500000
2020-03-06,124.84,5.03,+4.1983%,119.81,119.33,131.55,"13,463,394","1,702,331,861.5990",2019-12-31,8063000000,6989000000,8063000000,1074000000,873000000,1074000000,1085000000,1074000000,6989000000,83000000,-201000000,72000000,1275000000,873000000,-168000000,-342000000,-855000000,-687000000,-580000000,-23000000,1412000000,-1008000000,1363000000,211000000,375000000,172000000,354000000,0,172000000,-23000000,110122000000,330000000,84179000000,25943000000,23469000000,36977000000,8936000000,3961000000,4765000000,494000000,68513000000,640000000,963000000,8403000000,77884000000,21652000000,73077000000,7909000000,6558000000,4982000000,23469000000,36977000000,-35143000000,3110000000,2273000000,77484000000,84179000000,110122000000,494000000,255500000
2020-02-28,119.81,-15.35,-11.3569%,133.52,117.38,135.55,"11,939,267","1,511,932,567.2233",2019-12-31,8063000000,6989000000,8063000000,1074000000,873000000,1074000000,1085000000,1074000000,6989000000,83000000,-201000000,72000000,1275000000,873000000,-168000000,-342000000,-855000000,-687000000,-580000000,-23000000,1412000000,-1008000000,1363000000,211000000,375000000,172000000,354000000,0,172000000,-23000000,110122000000,330000000,84179000000,25943000000,23469000000,36977000000,8936000000,3961000000,4765000000,494000000,68513000000,640000000,963000000,8403000000,77884000000,21652000000,73077000000,7909000000,6558000000,4982000000,23469000000,36977000000,-35143000000,3110000000,2273000000,77484000000,84179000000,110122000000,494000000,255500000
2020-02-21,135.16,-2.6,-1.8873%,137.48,132.6,137.69,"5,576,989","751,454,475.0294",2019-12-31,8063000000,6989000000,8063000000,1074000000,873000000,1074000000,1085000000,1074000000,6989000000,83000000,-201000000,72000000,1275000000,873000000,-168000000,-342000000,-855000000,-687000000,-580000000,-23000000,1412000000,-1008000000,1363000000,211000000,375000000,172000000,354000000,0,172000000,-23000000,110122000000,330000000,84179000000,25943000000,23469000000,36977000000,8936000000,3961000000,4765000000,494000000,68513000000,640000000,963000000,8403000000,77884000000,21652000000,73077000000,7909000000,6558000000,4982000000,23469000000,36977000000,-35143000000,3110000000,2273000000,77484000000,84179000000,110122000000,494000000,255500000
2020-02-14,137.76,1.75,+1.2867%,136.01,135.14,138.155,"4,583,178","626,526,955.7945",2019-12-31,8063000000,6989000000,8063000000,1074000000,873000000,1074000000,1085000000,1074000000,6989000000,83000000,-201000000,72000000,1275000000,873000000,-168000000,-342000000,-855000000,-687000000,-580000000,-23000000,1412000000,-1008000000,1363000000,211000000,375000000,172000000,354000000,0,172000000,-23000000,110122000000,330000000,84179000000,25943000000,23469000000,36977000000,8936000000,3961000000,4765000000,494000000,68513000000,640000000,963000000,8403000000,77884000000,21652000000,73077000000,7909000000,6558000000,4982000000,23469000000,36977000000,-35143000000,3110000000,2273000000,77484000000,84179000000,110122000000,494000000,255500000
2020-02-07,136.01,4.39,+3.3354%,132.51,132.275,138.0,"6,278,716","847,964,440.3629",2019-12-31,8063000000,6989000000,8063000000,1074000000,873000000,1074000000,1085000000,1074000000,6989000000,83000000,-201000000,72000000,1275000000,873000000,-168000000,-342000000,-855000000,-687000000,-580000000,-23000000,1412000000,-1008000000,1363000000,211000000,375000000,172000000,354000000,0,172000000,-23000000,110122000000,330000000,84179000000,25943000000,23469000000,36977000000,8936000000,3961000000,4765000000,494000000,68513000000,640000000,963000000,8403000000,77884000000,21652000000,73077000000,7909000000,6558000000,4982000000,23469000000,36977000000,-35143000000,3110000000,2273000000,77484000000,84179000000,110122000000,494000000,255500000
2020-01-31,131.62,-3.16,-2.3446%,134.35,131.43,135.75,"7,343,307","980,265,156.0095",2019-12-31,8063000000,6989000000,8063000000,1074000000,873000000,1074000000,1085000000,1074000000,6989000000,83000000,-201000000,72000000,1275000000,873000000,-168000000,-342000000,-855000000,-687000000,-580000000,-23000000,1412000000,-1008000000,1363000000,211000000,375000000,172000000,354000000,0,172000000,-23000000,110122000000,330000000,84179000000,25943000000,23469000000,36977000000,8936000000,3961000000,4765000000,494000000,68513000000,640000000,963000000,8403000000,77884000000,21652000000,73077000000,7909000000,6558000000,4982000000,23469000000,36977000000,-35143000000,3110000000,2273000000,77484000000,84179000000,110122000000,494000000,255500000
2020-01-24,134.78,-5.95,-4.2280%,140.77,133.48,141.865,"8,653,304","1,185,551,914.0186",2019-12-31,8063000000,6989000000,8063000000,1074000000,873000000,1074000000,1085000000,1074000000,6989000000,83000000,-201000000,72000000,1275000000,873000000,-168000000,-342000000,-855000000,-687000000,-580000000,-23000000,1412000000,-1008000000,1363000000,211000000,375000000,172000000,354000000,0,172000000,-23000000,110122000000,330000000,84179000000,25943000000,23469000000,36977000000,8936000000,3961000000,4765000000,494000000,68513000000,640000000,963000000,8403000000,77884000000,21652000000,73077000000,7909000000,6558000000,4982000000,23469000000,36977000000,-35143000000,3110000000,2273000000,77484000000,84179000000,110122000000,494000000,255500000
2020-01-17,140.73,5.22,+3.8521%,135.51,135.35,141.05,"6,216,973","858,180,519.0236",2019-12-31,8063000000,6989000000,8063000000,1074000000,873000000,1074000000,1085000000,1074000000,6989000000,83000000,-201000000,72000000,1275000000,873000000,-168000000,-342000000,-855000000,-687000000,-580000000,-23000000,1412000000,-1008000000,1363000000,211000000,375000000,172000000,354000000,0,172000000,-23000000,110122000000,330000000,84179000000,25943000000,23469000000,36977000000,8936000000,3961000000,4765000000,494000000,68513000000,640000000,963000000,8403000000,77884000000,21652000000,73077000000,7909000000,6558000000,4982000000,23469000000,36977000000,-35143000000,3110000000,2273000000,77484000000,84179000000,110122000000,494000000,255500000
2020-01-10,135.51,-1.51,-1.1020%,136.15,135.1,137.905,"6,672,223","910,619,634.9223",2019-12-31,8063000000,6989000000,8063000000,1074000000,873000000,1074000000,1085000000,1074000000,6989000000,83000000,-201000000,72000000,1275000000,873000000,-168000000,-342000000,-855000000,-687000000,-580000000,-23000000,1412000000,-1008000000,1363000000,211000000,375000000,172000000,354000000,0,172000000,-23000000,110122000000,330000000,84179000000,25943000000,23469000000,36977000000,8936000000,3961000000,4765000000,494000000,68513000000,640000000,963000000,8403000000,77884000000,21652000000,73077000000,7909000000,6558000000,4982000000,23469000000,36977000000,-35143000000,3110000000,2273000000,77484000000,84179000000,110122000000,494000000,255500000
2020-01-03,137.02,0.22,+0.1608%,136.98,135.65,137.74,"3,608,913","493,696,694.5039",2019-12-31,8063000000,6989000000,8063000000,1074000000,873000000,1074000000,1085000000,1074000000,6989000000,83000000,-201000000,72000000,1275000000,873000000,-168000000,-342000000,-855000000,-687000000,-580000000,-23000000,1412000000,-1008000000,1363000000,211000000,375000000,172000000,354000000,0,172000000,-23000000,110122000000,330000000,84179000000,25943000000,23469000000,36977000000,8936000000,3961000000,4765000000,494000000,68513000000,640000000,963000000,8403000000,77884000000,21652000000,73077000000,7909000000,6558000000,4982000000,23469000000,36977000000,-35143000000,3110000000,2273000000,77484000000,84179000000,110122000000,494000000,255500000
2019-12-27,136.8,0.37,+0.2712%,136.8,135.55,136.9,"3,031,253","412,910,450.2627",2019-09-30,8013000000,7581000000,8013000000,432000000,396000000,432000000,1098000000,432000000,7581000000,84000000,36000000,68000000,396000000,393000000,-1346000000,392000000,-1346000000,135000000,-557000000,92000000,2001000000,-613000000,180000000,-214000000,-375000000,229000000,248000000,0,229000000,96000000,110241000000,329000000,84634000000,25607000000,23432000000,36317000000,10581000000,3929000000,5036000000,508000000,67230000000,625000000,963000000,8630000000,73020000000,21349000000,72608000000,21086000000,6458000000,5375000000,23432000000,36317000000,-34767000000,3216000000,2321000000,77888000000,84634000000,110241000000,508000000,258100000
2019-12-20,136.43,0.77,+0.5676%,136.07,134.94,137.61,"8,396,524","1,145,199,721.4221",2019-09-30,8013000000,7581000000,8013000000,432000000,396000000,432000000,1098000000,432000000,7581000000,84000000,36000000,68000000,396000000,393000000,-1346000000,392000000,-1346000000,135000000,-557000000,92000000,2001000000,-613000000,180000000,-214000000,-375000000,229000000,248000000,0,229000000,96000000,110241000000,329000000,84634000000,25607000000,23432000000,36317000000,10581000000,3929000000,5036000000,508000000,67230000000,625000000,963000000,8630000000,73020000000,21349000000,72608000000,21086000000,6458000000,5375000000,23432000000,36317000000,-34767000000,3216000000,2321000000,77888000000,84634000000,110241000000,508000000,258100000
2019-12-13,135.66,-0.06,-0.0442%,135.31,134.28,136.22,"5,145,244","696,434,549.1270",2019-09-30,8013000000,7581000000,8013000000,432000000,396000000,432000000,1098000000,432000000,7581000000,84000000,36000000,68000000,396000000,393000000,-1346000000,392000000,-1346000000,135000000,-557000000,92000000,2001000000,-613000000,180000000,-214000000,-375000000,229000000,248000000,0,229000000,96000000,110241000000,329000000,84634000000,25607000000,23432000000,36317000000,10581000000,3929000000,5036000000,508000000,67230000000,625000000,963000000,8630000000,73020000000,21349000000,72608000000,21086000000,6458000000,5375000000,23432000000,36317000000,-34767000000,3216000000,2321000000,77888000000,84634000000,110241000000,508000000,258100000
2019-12-06,135.72,-1.0,-0.7314%,136.99,133.33,137.265,"7,768,533","1,048,758,286.4815",2019-09-30,8013000000,7581000000,8013000000,432000000,396000000,432000000,1098000000,432000000,7581000000,84000000,36000000,68000000,396000000,393000000,-1346000000,392000000,-1346000000,135000000,-557000000,92000000,2001000000,-613000000,180000000,-214000000,-375000000,229000000,248000000,0,229000000,96000000,110241000000,329000000,84634000000,25607000000,23432000000,36317000000,10581000000,3929000000,5036000000,508000000,67230000000,625000000,963000000,8630000000,73020000000,21349000000,72608000000,21086000000,6458000000,5375000000,23432000000,36317000000,-34767000000,3216000000,2321000000,77888000000,84634000000,110241000000,508000000,258100000
2019-11-29,136.72,1.59,+1.1766%,135.57,134.7,137.32,"4,569,647","622,812,724.7850",2019-09-30,8013000000,7581000000,8013000000,432000000,396000000,432000000,1098000000,432000000,7581000000,84000000,36000000,68000000,396000000,393000000,-1346000000,392000000,-1346000000,135000000,-557000000,92000000,2001000000,-613000000,180000000,-214000000,-375000000,229000000,248000000,0,229000000,96000000,110241000000,329000000,84634000000,25607000000,23432000000,36317000000,10581000000,3929000000,5036000000,508000000,67230000000,625000000,963000000,8630000000,73020000000,21349000000,72608000000,21086000000,6458000000,5375000000,23432000000,36317000000,-34767000000,3216000000,2321000000,77888000000,84634000000,110241000000,508000000,258100000
2019-11-22,135.13,1.56,+1.1679%,133.65,133.64,135.9879,"6,851,644","924,461,646.3449",2019-09-30,8013000000,7581000000,8013000000,432000000,396000000,432000000,1098000000,432000000,7581000000,84000000,36000000,68000000,396000000,393000000,-1346000000,392000000,-1346000000,135000000,-557000000,92000000,2001000000,-613000000,180000000,-214000000,-375000000,229000000,248000000,0,229000000,96000000,110241000000,329000000,84634000000,25607000000,23432000000,36317000000,10581000000,3929000000,5036000000,508000000,67230000000,625000000,963000000,8630000000,73020000000,21349000000,72608000000,21086000000,6458000000,5375000000,23432000000,36317000000,-34767000000,3216000000,2321000000,77888000000,84634000000,110241000000,508000000,258100000
2019-11-15,133.57,0.28,+0.2101%,133.0,132.44,134.69,"5,924,099","791,509,798.1962",2019-09-30,8013000000,7581000000,8013000000,432000000,396000000,432000000,1098000000,432000000,7581000000,84000000,36000000,68000000,396000000,393000000,-1346000000,392000000,-1346000000,135000000,-557000000,92000000,2001000000,-613000000,180000000,-214000000,-375000000,229000000,248000000,0,229000000,96000000,110241000000,329000000,84634000000,25607000000,23432000000,36317000000,10581000000,3929000000,5036000000,508000000,67230000000,625000000,963000000,8630000000,73020000000,21349000000,72608000000,21086000000,6458000000,5375000000,23432000000,36317000000,-34767000000,3216000000,2321000000,77888000000,84634000000,110241000000,508000000,258100000
2019-11-08,133.29,2.57,+1.9660%,131.14,129.84,133.95,"6,892,460","910,881,908.3261",2019-09-30,8013000000,7581000000,8013000000,432000000,396000000,432000000,1098000000,432000000,7581000000,84000000,36000000,68000000,396000000,393000000,-1346000000,392000000,-1346000000,135000000,-557000000,92000000,2001000000,-613000000,180000000,-214000000,-375000000,229000000,248000000,0,229000000,96000000,110241000000,329000000,84634000000,25607000000,23432000000,36317000000,10581000000,3929000000,5036000000,508000000,67230000000,625000000,963000000,8630000000,73020000000,21349000000,72608000000,21086000000,6458000000,5375000000,23432000000,36317000000,-34767000000,3216000000,2321000000,77888000000,84634000000,110241000000,508000000,258100000
2019-11-01,130.72,0.29,+0.2223%,130.75,128.29,131.56,"7,938,536","1,030,190,494.3081",2019-09-30,8013000000,7581000000,8013000000,432000000,396000000,432000000,1098000000,432000000,7581000000,84000000,36000000,68000000,396000000,393000000,-1346000000,392000000,-1346000000,135000000,-557000000,92000000,2001000000,-613000000,180000000,-214000000,-375000000,229000000,248000000,0,229000000,96000000,110241000000,329000000,84634000000,25607000000,23432000000,36317000000,10581000000,3929000000,5036000000,508000000,67230000000,625000000,963000000,8630000000,73020000000,21349000000,72608000000,21086000000,6458000000,5375000000,23432000000,36317000000,-34767000000,3216000000,2321000000,77888000000,84634000000,110241000000,508000000,258100000
2019-10-25,130.43,-10.93,-7.7320%,141.99,129.5,142.22,"9,906,298","1,319,469,223.8746",2019-09-30,8013000000,7581000000,8013000000,432000000,396000000,432000000,1098000000,432000000,7581000000,84000000,36000000,68000000,396000000,393000000,-1346000000,392000000,-1346000000,135000000,-557000000,92000000,2001000000,-613000000,180000000,-214000000,-375000000,229000000,248000000,0,229000000,96000000,110241000000,329000000,84634000000,25607000000,23432000000,36317000000,10581000000,3929000000,5036000000,508000000,67230000000,625000000,963000000,8630000000,73020000000,21349000000,72608000000,21086000000,6458000000,5375000000,23432000000,36317000000,-34767000000,3216000000,2321000000,77888000000,84634000000,110241000000,508000000,258100000
2019-10-18,141.36,-1.24,-0.8696%,142.43,140.205,144.5,"5,022,918","713,597,349.4067",2019-09-30,8013000000,7581000000,8013000000,432000000,396000000,432000000,1098000000,432000000,7581000000,84000000,36000000,68000000,396000000,393000000,-1346000000,392000000,-1346000000,135000000,-557000000,92000000,2001000000,-613000000,180000000,-214000000,-375000000,229000000,248000000,0,229000000,96000000,110241000000,329000000,84634000000,25607000000,23432000000,36317000000,10581000000,3929000000,5036000000,508000000,67230000000,625000000,963000000,8630000000,73020000000,21349000000,72608000000,21086000000,6458000000,5375000000,23432000000,36317000000,-34767000000,3216000000,2321000000,77888000000,84634000000,110241000000,508000000,258100000
