Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,incomeBeforeTax,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,interestExpense,nonRecurring,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2017-10-13,136.43,3.21,+2.409548%,133.66,132.92,137.52,"25,484,546","3,457,515,501.665000",2017-09-30,19650000000,8039000000,6902000000,12748000000,5019000000,3764000000,2574000000,4790000000,5396000000,310000000,4709000000,229000000,69000000,1026000000,0,3764000000,3764000000,-380000000,900000000,-1180000000,-10000000,361000000,-2069000000,3017000000,6266000000,-14000000,1711000000,-2254000000,-176000000,228000000,300000000,-499000000,790000000,176000000,3123000000,155658000000,54569000000,2922000000,81679000000,73979000000,4410000000,15742000000,3120000000,114805000000,18788000000,31308000000,97201000000,15721000000,31806000000,8491000000,-12747000000,16628000000,41829000000,-11898000000,510000000,13155000000,26675000000,9521000000,23315000000,3120000000,114805000000,-31199000000,5021000000,113829000000,26675000000,18788000000,49873000000,155658000000,16231000000
2017-10-06,133.22,3.21,+2.469041%,130.16,130.02,133.31,"18,193,358","2,406,674,710.023500",2017-09-30,19650000000,8039000000,6902000000,12748000000,5019000000,3764000000,2574000000,4790000000,5396000000,310000000,4709000000,229000000,69000000,1026000000,0,3764000000,3764000000,-380000000,900000000,-1180000000,-10000000,361000000,-2069000000,3017000000,6266000000,-14000000,1711000000,-2254000000,-176000000,228000000,300000000,-499000000,790000000,176000000,3123000000,155658000000,54569000000,2922000000,81679000000,73979000000,4410000000,15742000000,3120000000,114805000000,18788000000,31308000000,97201000000,15721000000,31806000000,8491000000,-12747000000,16628000000,41829000000,-11898000000,510000000,13155000000,26675000000,9521000000,23315000000,3120000000,114805000000,-31199000000,5021000000,113829000000,26675000000,18788000000,49873000000,155658000000,16231000000
2017-09-29,130.01,-1.38,-1.050308%,131.47,129.05,131.94,"26,059,342","3,397,086,264.604900",2017-06-30,18839000000,7558000000,5823000000,13016000000,4975000000,3827000000,2285000000,4748000000,5262000000,-483000000,5458000000,227000000,11000000,921000000,0,3827000000,3827000000,17649000000,731000000,-12247000000,-29207000000,1918000000,-1917000000,-8392000000,5772000000,32000000,1150000000,-2262000000,-1573000000,-53000000,476000000,465000000,689000000,-380000000,-8311000000,152807000000,54942000000,2954000000,80885000000,71922000000,4846000000,14769000000,3120000000,113208000000,19804000000,31234000000,97560000000,12598000000,28872000000,7209000000,-13234000000,16458000000,38789000000,-14254000000,255000000,13283000000,27363000000,9699000000,21663000000,3120000000,113208000000,-31172000000,5273000000,114018000000,27363000000,19804000000,52013000000,152807000000,12853000000
2017-09-22,131.39,-3.06,-2.275939%,134.44,131.2701,135.79,"29,257,638","3,903,293,420.720200",2017-06-30,18839000000,7558000000,5823000000,13016000000,4975000000,3827000000,2285000000,4748000000,5262000000,-483000000,5458000000,227000000,11000000,921000000,0,3827000000,3827000000,17649000000,731000000,-12247000000,-29207000000,1918000000,-1917000000,-8392000000,5772000000,32000000,1150000000,-2262000000,-1573000000,-53000000,476000000,465000000,689000000,-380000000,-8311000000,152807000000,54942000000,2954000000,80885000000,71922000000,4846000000,14769000000,3120000000,113208000000,19804000000,31234000000,97560000000,12598000000,28872000000,7209000000,-13234000000,16458000000,38789000000,-14254000000,255000000,13283000000,27363000000,9699000000,21663000000,3120000000,113208000000,-31172000000,5273000000,114018000000,27363000000,19804000000,52013000000,152807000000,12853000000
2017-09-15,134.45,3.47,+2.649259%,131.37,131.02,135.45,"37,665,430","5,032,665,620.684400",2017-06-30,18839000000,7558000000,5823000000,13016000000,4975000000,3827000000,2285000000,4748000000,5262000000,-483000000,5458000000,227000000,11000000,921000000,0,3827000000,3827000000,17649000000,731000000,-12247000000,-29207000000,1918000000,-1917000000,-8392000000,5772000000,32000000,1150000000,-2262000000,-1573000000,-53000000,476000000,465000000,689000000,-380000000,-8311000000,152807000000,54942000000,2954000000,80885000000,71922000000,4846000000,14769000000,3120000000,113208000000,19804000000,31234000000,97560000000,12598000000,28872000000,7209000000,-13234000000,16458000000,38789000000,-14254000000,255000000,13283000000,27363000000,9699000000,21663000000,3120000000,113208000000,-31172000000,5273000000,114018000000,27363000000,19804000000,52013000000,152807000000,12853000000
2017-09-08,130.98,-0.05,-0.038159%,130.72,129.72,132.52,"19,411,486","2,542,294,197.189300",2017-06-30,18839000000,7558000000,5823000000,13016000000,4975000000,3827000000,2285000000,4748000000,5262000000,-483000000,5458000000,227000000,11000000,921000000,0,3827000000,3827000000,17649000000,731000000,-12247000000,-29207000000,1918000000,-1917000000,-8392000000,5772000000,32000000,1150000000,-2262000000,-1573000000,-53000000,476000000,465000000,689000000,-380000000,-8311000000,152807000000,54942000000,2954000000,80885000000,71922000000,4846000000,14769000000,3120000000,113208000000,19804000000,31234000000,97560000000,12598000000,28872000000,7209000000,-13234000000,16458000000,38789000000,-14254000000,255000000,13283000000,27363000000,9699000000,21663000000,3120000000,113208000000,-31172000000,5273000000,114018000000,27363000000,19804000000,52013000000,152807000000,12853000000
2017-09-01,131.03,-0.65,-0.493621%,131.68,130.9,132.65,"25,285,794","3,331,402,446.833400",2017-06-30,18839000000,7558000000,5823000000,13016000000,4975000000,3827000000,2285000000,4748000000,5262000000,-483000000,5458000000,227000000,11000000,921000000,0,3827000000,3827000000,17649000000,731000000,-12247000000,-29207000000,1918000000,-1917000000,-8392000000,5772000000,32000000,1150000000,-2262000000,-1573000000,-53000000,476000000,465000000,689000000,-380000000,-8311000000,152807000000,54942000000,2954000000,80885000000,71922000000,4846000000,14769000000,3120000000,113208000000,19804000000,31234000000,97560000000,12598000000,28872000000,7209000000,-13234000000,16458000000,38789000000,-14254000000,255000000,13283000000,27363000000,9699000000,21663000000,3120000000,113208000000,-31172000000,5273000000,114018000000,27363000000,19804000000,52013000000,152807000000,12853000000
2017-08-25,131.68,-0.95,-0.716278%,132.28,131.62,134.79,"23,471,994","3,123,098,535.016800",2017-06-30,18839000000,7558000000,5823000000,13016000000,4975000000,3827000000,2285000000,4748000000,5262000000,-483000000,5458000000,227000000,11000000,921000000,0,3827000000,3827000000,17649000000,731000000,-12247000000,-29207000000,1918000000,-1917000000,-8392000000,5772000000,32000000,1150000000,-2262000000,-1573000000,-53000000,476000000,465000000,689000000,-380000000,-8311000000,152807000000,54942000000,2954000000,80885000000,71922000000,4846000000,14769000000,3120000000,113208000000,19804000000,31234000000,97560000000,12598000000,28872000000,7209000000,-13234000000,16458000000,38789000000,-14254000000,255000000,13283000000,27363000000,9699000000,21663000000,3120000000,113208000000,-31172000000,5273000000,114018000000,27363000000,19804000000,52013000000,152807000000,12853000000
2017-08-18,132.63,-0.47,-0.353118%,134.2,132.381,134.97,"21,976,914","2,933,583,060.610300",2017-06-30,18839000000,7558000000,5823000000,13016000000,4975000000,3827000000,2285000000,4748000000,5262000000,-483000000,5458000000,227000000,11000000,921000000,0,3827000000,3827000000,17649000000,731000000,-12247000000,-29207000000,1918000000,-1917000000,-8392000000,5772000000,32000000,1150000000,-2262000000,-1573000000,-53000000,476000000,465000000,689000000,-380000000,-8311000000,152807000000,54942000000,2954000000,80885000000,71922000000,4846000000,14769000000,3120000000,113208000000,19804000000,31234000000,97560000000,12598000000,28872000000,7209000000,-13234000000,16458000000,38789000000,-14254000000,255000000,13283000000,27363000000,9699000000,21663000000,3120000000,113208000000,-31172000000,5273000000,114018000000,27363000000,19804000000,52013000000,152807000000,12853000000
2017-08-11,133.1,-0.08,-0.060069%,133.09,131.4,134.49,"24,757,403","3,291,441,266.660400",2017-06-30,18839000000,7558000000,5823000000,13016000000,4975000000,3827000000,2285000000,4748000000,5262000000,-483000000,5458000000,227000000,11000000,921000000,0,3827000000,3827000000,17649000000,731000000,-12247000000,-29207000000,1918000000,-1917000000,-8392000000,5772000000,32000000,1150000000,-2262000000,-1573000000,-53000000,476000000,465000000,689000000,-380000000,-8311000000,152807000000,54942000000,2954000000,80885000000,71922000000,4846000000,14769000000,3120000000,113208000000,19804000000,31234000000,97560000000,12598000000,28872000000,7209000000,-13234000000,16458000000,38789000000,-14254000000,255000000,13283000000,27363000000,9699000000,21663000000,3120000000,113208000000,-31172000000,5273000000,114018000000,27363000000,19804000000,52013000000,152807000000,12853000000
2017-08-04,133.18,1.33,+1.008722%,132.14,131.5,134.01,"20,830,620","2,763,857,003.952100",2017-06-30,18839000000,7558000000,5823000000,13016000000,4975000000,3827000000,2285000000,4748000000,5262000000,-483000000,5458000000,227000000,11000000,921000000,0,3827000000,3827000000,17649000000,731000000,-12247000000,-29207000000,1918000000,-1917000000,-8392000000,5772000000,32000000,1150000000,-2262000000,-1573000000,-53000000,476000000,465000000,689000000,-380000000,-8311000000,152807000000,54942000000,2954000000,80885000000,71922000000,4846000000,14769000000,3120000000,113208000000,19804000000,31234000000,97560000000,12598000000,28872000000,7209000000,-13234000000,16458000000,38789000000,-14254000000,255000000,13283000000,27363000000,9699000000,21663000000,3120000000,113208000000,-31172000000,5273000000,114018000000,27363000000,19804000000,52013000000,152807000000,12853000000
2017-07-28,131.85,-3.46,-2.557091%,134.99,129.5711,135.16,"30,760,730","4,054,692,931.569200",2017-06-30,18839000000,7558000000,5823000000,13016000000,4975000000,3827000000,2285000000,4748000000,5262000000,-483000000,5458000000,227000000,11000000,921000000,0,3827000000,3827000000,17649000000,731000000,-12247000000,-29207000000,1918000000,-1917000000,-8392000000,5772000000,32000000,1150000000,-2262000000,-1573000000,-53000000,476000000,465000000,689000000,-380000000,-8311000000,152807000000,54942000000,2954000000,80885000000,71922000000,4846000000,14769000000,3120000000,113208000000,19804000000,31234000000,97560000000,12598000000,28872000000,7209000000,-13234000000,16458000000,38789000000,-14254000000,255000000,13283000000,27363000000,9699000000,21663000000,3120000000,113208000000,-31172000000,5273000000,114018000000,27363000000,19804000000,52013000000,152807000000,12853000000
2017-07-21,135.31,2.71,+2.043741%,132.71,131.0801,137.08,"33,560,800","4,513,731,178.486600",2017-06-30,18839000000,7558000000,5823000000,13016000000,4975000000,3827000000,2285000000,4748000000,5262000000,-483000000,5458000000,227000000,11000000,921000000,0,3827000000,3827000000,17649000000,731000000,-12247000000,-29207000000,1918000000,-1917000000,-8392000000,5772000000,32000000,1150000000,-2262000000,-1573000000,-53000000,476000000,465000000,689000000,-380000000,-8311000000,152807000000,54942000000,2954000000,80885000000,71922000000,4846000000,14769000000,3120000000,113208000000,19804000000,31234000000,97560000000,12598000000,28872000000,7209000000,-13234000000,16458000000,38789000000,-14254000000,255000000,13283000000,27363000000,9699000000,21663000000,3120000000,113208000000,-31172000000,5273000000,114018000000,27363000000,19804000000,52013000000,152807000000,12853000000
2017-07-14,132.6,0.06,+0.045269%,132.74,130.48,133.0,"21,613,462","2,851,060,600.864700",2017-06-30,18839000000,7558000000,5823000000,13016000000,4975000000,3827000000,2285000000,4748000000,5262000000,-483000000,5458000000,227000000,11000000,921000000,0,3827000000,3827000000,17649000000,731000000,-12247000000,-29207000000,1918000000,-1917000000,-8392000000,5772000000,32000000,1150000000,-2262000000,-1573000000,-53000000,476000000,465000000,689000000,-380000000,-8311000000,152807000000,54942000000,2954000000,80885000000,71922000000,4846000000,14769000000,3120000000,113208000000,19804000000,31234000000,97560000000,12598000000,28872000000,7209000000,-13234000000,16458000000,38789000000,-14254000000,255000000,13283000000,27363000000,9699000000,21663000000,3120000000,113208000000,-31172000000,5273000000,114018000000,27363000000,19804000000,52013000000,152807000000,12853000000
2017-07-07,132.54,0.25,+0.188979%,132.79,131.69,134.06,"16,509,991","2,193,848,460.220100",2017-06-30,18839000000,7558000000,5823000000,13016000000,4975000000,3827000000,2285000000,4748000000,5262000000,-483000000,5458000000,227000000,11000000,921000000,0,3827000000,3827000000,17649000000,731000000,-12247000000,-29207000000,1918000000,-1917000000,-8392000000,5772000000,32000000,1150000000,-2262000000,-1573000000,-53000000,476000000,465000000,689000000,-380000000,-8311000000,152807000000,54942000000,2954000000,80885000000,71922000000,4846000000,14769000000,3120000000,113208000000,19804000000,31234000000,97560000000,12598000000,28872000000,7209000000,-13234000000,16458000000,38789000000,-14254000000,255000000,13283000000,27363000000,9699000000,21663000000,3120000000,113208000000,-31172000000,5273000000,114018000000,27363000000,19804000000,52013000000,152807000000,12853000000
2017-06-30,132.29,-4.14,-3.034523%,136.48,132.28,136.899,"29,254,619","3,931,555,974.370600",2017-06-30,18839000000,7558000000,5823000000,13016000000,4975000000,3827000000,2285000000,4748000000,5262000000,-483000000,5458000000,227000000,11000000,921000000,0,3827000000,3827000000,17649000000,731000000,-12247000000,-29207000000,1918000000,-1917000000,-8392000000,5772000000,32000000,1150000000,-2262000000,-1573000000,-53000000,476000000,465000000,689000000,-380000000,-8311000000,152807000000,54942000000,2954000000,80885000000,71922000000,4846000000,14769000000,3120000000,113208000000,19804000000,31234000000,97560000000,12598000000,28872000000,7209000000,-13234000000,16458000000,38789000000,-14254000000,255000000,13283000000,27363000000,9699000000,21663000000,3120000000,113208000000,-31172000000,5273000000,114018000000,27363000000,19804000000,52013000000,152807000000,12853000000
2017-06-23,136.43,2.08,+1.548195%,134.15,133.49,137.0,"34,849,045","4,711,618,204.962300",2017-03-31,17766000000,6882000000,5386000000,12380000000,5779000000,4422000000,2060000000,5575000000,4737000000,281000000,5498000000,204000000,85000000,1153000000,0,4422000000,4422000000,4444000000,-1610000000,-936000000,-4820000000,4986000000,-150000000,1827000000,2913000000,-573000000,912000000,-2171000000,-2940000000,-368000000,96000000,226000000,560000000,-96000000,1937000000,144918000000,29466000000,2826000000,74577000000,70341000000,3308000000,12549000000,3120000000,111643000000,19135000000,24844000000,65380000000,20909000000,25119000000,5355000000,-14522000000,16191000000,63347000000,16031000000,18434000000,12300000000,27015000000,8878000000,19764000000,3120000000,111643000000,-29900000000,4690000000,81571000000,27015000000,19135000000,49458000000,144918000000,39343000000
2017-06-16,134.35,2.82,+2.143998%,131.64,131.09,134.605,"38,988,770","5,181,129,111.647300",2017-03-31,17766000000,6882000000,5386000000,12380000000,5779000000,4422000000,2060000000,5575000000,4737000000,281000000,5498000000,204000000,85000000,1153000000,0,4422000000,4422000000,4444000000,-1610000000,-936000000,-4820000000,4986000000,-150000000,1827000000,2913000000,-573000000,912000000,-2171000000,-2940000000,-368000000,96000000,226000000,560000000,-96000000,1937000000,144918000000,29466000000,2826000000,74577000000,70341000000,3308000000,12549000000,3120000000,111643000000,19135000000,24844000000,65380000000,20909000000,25119000000,5355000000,-14522000000,16191000000,63347000000,16031000000,18434000000,12300000000,27015000000,8878000000,19764000000,3120000000,111643000000,-29900000000,4690000000,81571000000,27015000000,19135000000,49458000000,144918000000,39343000000
2017-06-09,131.53,1.45,+1.114699%,129.97,129.8,131.7,"30,113,927","3,938,864,316.454000",2017-03-31,17766000000,6882000000,5386000000,12380000000,5779000000,4422000000,2060000000,5575000000,4737000000,281000000,5498000000,204000000,85000000,1153000000,0,4422000000,4422000000,4444000000,-1610000000,-936000000,-4820000000,4986000000,-150000000,1827000000,2913000000,-573000000,912000000,-2171000000,-2940000000,-368000000,96000000,226000000,560000000,-96000000,1937000000,144918000000,29466000000,2826000000,74577000000,70341000000,3308000000,12549000000,3120000000,111643000000,19135000000,24844000000,65380000000,20909000000,25119000000,5355000000,-14522000000,16191000000,63347000000,16031000000,18434000000,12300000000,27015000000,8878000000,19764000000,3120000000,111643000000,-29900000000,4690000000,81571000000,27015000000,19135000000,49458000000,144918000000,39343000000
2017-06-02,130.08,3.16,+2.489757%,126.7,126.19,130.14,"24,832,320","3,191,842,428.446500",2017-03-31,17766000000,6882000000,5386000000,12380000000,5779000000,4422000000,2060000000,5575000000,4737000000,281000000,5498000000,204000000,85000000,1153000000,0,4422000000,4422000000,4444000000,-1610000000,-936000000,-4820000000,4986000000,-150000000,1827000000,2913000000,-573000000,912000000,-2171000000,-2940000000,-368000000,96000000,226000000,560000000,-96000000,1937000000,144918000000,29466000000,2826000000,74577000000,70341000000,3308000000,12549000000,3120000000,111643000000,19135000000,24844000000,65380000000,20909000000,25119000000,5355000000,-14522000000,16191000000,63347000000,16031000000,18434000000,12300000000,27015000000,8878000000,19764000000,3120000000,111643000000,-29900000000,4690000000,81571000000,27015000000,19135000000,49458000000,144918000000,39343000000
2017-05-26,126.92,-0.08,-0.062992%,126.63,126.33,128.15,"22,098,906","2,813,248,589.066500",2017-03-31,17766000000,6882000000,5386000000,12380000000,5779000000,4422000000,2060000000,5575000000,4737000000,281000000,5498000000,204000000,85000000,1153000000,0,4422000000,4422000000,4444000000,-1610000000,-936000000,-4820000000,4986000000,-150000000,1827000000,2913000000,-573000000,912000000,-2171000000,-2940000000,-368000000,96000000,226000000,560000000,-96000000,1937000000,144918000000,29466000000,2826000000,74577000000,70341000000,3308000000,12549000000,3120000000,111643000000,19135000000,24844000000,65380000000,20909000000,25119000000,5355000000,-14522000000,16191000000,63347000000,16031000000,18434000000,12300000000,27015000000,8878000000,19764000000,3120000000,111643000000,-29900000000,4690000000,81571000000,27015000000,19135000000,49458000000,144918000000,39343000000
2017-05-19,127.0,3.36,+2.717567%,124.41,124.33,128.37,"37,097,674","4,709,707,487.091100",2017-03-31,17766000000,6882000000,5386000000,12380000000,5779000000,4422000000,2060000000,5575000000,4737000000,281000000,5498000000,204000000,85000000,1153000000,0,4422000000,4422000000,4444000000,-1610000000,-936000000,-4820000000,4986000000,-150000000,1827000000,2913000000,-573000000,912000000,-2171000000,-2940000000,-368000000,96000000,226000000,560000000,-96000000,1937000000,144918000000,29466000000,2826000000,74577000000,70341000000,3308000000,12549000000,3120000000,111643000000,19135000000,24844000000,65380000000,20909000000,25119000000,5355000000,-14522000000,16191000000,63347000000,16031000000,18434000000,12300000000,27015000000,8878000000,19764000000,3120000000,111643000000,-29900000000,4690000000,81571000000,27015000000,19135000000,49458000000,144918000000,39343000000
2017-05-12,123.64,0.13,+0.105255%,123.53,122.34,124.1,"19,801,911","2,437,859,728.422800",2017-03-31,17766000000,6882000000,5386000000,12380000000,5779000000,4422000000,2060000000,5575000000,4737000000,281000000,5498000000,204000000,85000000,1153000000,0,4422000000,4422000000,4444000000,-1610000000,-936000000,-4820000000,4986000000,-150000000,1827000000,2913000000,-573000000,912000000,-2171000000,-2940000000,-368000000,96000000,226000000,560000000,-96000000,1937000000,144918000000,29466000000,2826000000,74577000000,70341000000,3308000000,12549000000,3120000000,111643000000,19135000000,24844000000,65380000000,20909000000,25119000000,5355000000,-14522000000,16191000000,63347000000,16031000000,18434000000,12300000000,27015000000,8878000000,19764000000,3120000000,111643000000,-29900000000,4690000000,81571000000,27015000000,19135000000,49458000000,144918000000,39343000000
2017-05-05,123.51,0.04,+0.032397%,123.4,122.86,123.95,"21,067,988","2,599,486,868.433800",2017-03-31,17766000000,6882000000,5386000000,12380000000,5779000000,4422000000,2060000000,5575000000,4737000000,281000000,5498000000,204000000,85000000,1153000000,0,4422000000,4422000000,4444000000,-1610000000,-936000000,-4820000000,4986000000,-150000000,1827000000,2913000000,-573000000,912000000,-2171000000,-2940000000,-368000000,96000000,226000000,560000000,-96000000,1937000000,144918000000,29466000000,2826000000,74577000000,70341000000,3308000000,12549000000,3120000000,111643000000,19135000000,24844000000,65380000000,20909000000,25119000000,5355000000,-14522000000,16191000000,63347000000,16031000000,18434000000,12300000000,27015000000,8878000000,19764000000,3120000000,111643000000,-29900000000,4690000000,81571000000,27015000000,19135000000,49458000000,144918000000,39343000000
2017-04-28,123.47,1.71,+1.404402%,122.52,122.15,124.3057,"24,397,778","3,010,591,842.196200",2017-03-31,17766000000,6882000000,5386000000,12380000000,5779000000,4422000000,2060000000,5575000000,4737000000,281000000,5498000000,204000000,85000000,1153000000,0,4422000000,4422000000,4444000000,-1610000000,-936000000,-4820000000,4986000000,-150000000,1827000000,2913000000,-573000000,912000000,-2171000000,-2940000000,-368000000,96000000,226000000,560000000,-96000000,1937000000,144918000000,29466000000,2826000000,74577000000,70341000000,3308000000,12549000000,3120000000,111643000000,19135000000,24844000000,65380000000,20909000000,25119000000,5355000000,-14522000000,16191000000,63347000000,16031000000,18434000000,12300000000,27015000000,8878000000,19764000000,3120000000,111643000000,-29900000000,4690000000,81571000000,27015000000,19135000000,49458000000,144918000000,39343000000
2017-04-21,121.76,-3.23,-2.584207%,125.02,120.95,125.81,"38,198,102","4,669,600,843.564600",2017-03-31,17766000000,6882000000,5386000000,12380000000,5779000000,4422000000,2060000000,5575000000,4737000000,281000000,5498000000,204000000,85000000,1153000000,0,4422000000,4422000000,4444000000,-1610000000,-936000000,-4820000000,4986000000,-150000000,1827000000,2913000000,-573000000,912000000,-2171000000,-2940000000,-368000000,96000000,226000000,560000000,-96000000,1937000000,144918000000,29466000000,2826000000,74577000000,70341000000,3308000000,12549000000,3120000000,111643000000,19135000000,24844000000,65380000000,20909000000,25119000000,5355000000,-14522000000,16191000000,63347000000,16031000000,18434000000,12300000000,27015000000,8878000000,19764000000,3120000000,111643000000,-29900000000,4690000000,81571000000,27015000000,19135000000,49458000000,144918000000,39343000000
