Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,accountsPayable,preferredStockTotalEquity,retainedEarningsTotalEquity,otherNonCurrrentAssets,totalNonCurrentAssets,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2017-10-13,108.66,1.93,+1.808301%,106.6,106.54,109.26,"26,926,327","2,909,160,409.765300",2017-09-30,4855000000,1643000000,1494000000,4855000000,3247000000,2140000000,3099000000,1496000000,3212000000,147000000,148000000,959000000,-559000000,2140000000,2140000000,-669000000,401000000,-852000000,12000000,380000000,-149000000,2295000000,2767000000,3209000000,-3072000000,-2768000000,-11912000000,40000000,57000000,195000000,32000000,2437000000,67977000000,27848000000,2000000000,35217000000,32760000000,5980000000,3071000000,9508000000,2625000000,15110000000,46701000000,10905000000,9994000000,3752000000,826000000,2253000000,19023000000,1926000000,-15724000000,3564000000,2554000000,16618000000,3171000000,5526000000,9508000000,1817000000,48954000000,2625000000,25223000000,16900000000,67977000000,14469000000
2017-10-06,106.73,1.49,+1.415811%,105.54,104.8977,106.96,"22,426,493","2,372,199,442.178200",2017-09-30,4855000000,1643000000,1494000000,4855000000,3247000000,2140000000,3099000000,1496000000,3212000000,147000000,148000000,959000000,-559000000,2140000000,2140000000,-669000000,401000000,-852000000,12000000,380000000,-149000000,2295000000,2767000000,3209000000,-3072000000,-2768000000,-11912000000,40000000,57000000,195000000,32000000,2437000000,67977000000,27848000000,2000000000,35217000000,32760000000,5980000000,3071000000,9508000000,2625000000,15110000000,46701000000,10905000000,9994000000,3752000000,826000000,2253000000,19023000000,1926000000,-15724000000,3564000000,2554000000,16618000000,3171000000,5526000000,9508000000,1817000000,48954000000,2625000000,25223000000,16900000000,67977000000,14469000000
2017-09-29,105.24,-0.32,-0.303145%,105.5,102.7499,105.6524,"37,620,431","3,911,022,280.545800",2017-06-30,4565000000,1541000000,1409000000,4565000000,3054000000,2059000000,2914000000,1409000000,3024000000,132000000,140000000,855000000,-4000000,2059000000,2059000000,-486000000,-921000000,-681000000,0,-2061000000,7000000,795000000,3537000000,-963000000,1279000000,394000000,1701000000,8000000,89000000,195000000,1994000000,1010000000,64000000000,27322000000,1973000000,32056000000,63896000000,5888000000,2904000000,9299000000,2515000000,15009000000,46080000000,8467000000,9511000000,3824000000,32062000000,2202000000,15718000000,2117000000,-15913000000,2754000000,2524000000,14142000000,2783000000,5526000000,9299000000,1632000000,48282000000,2515000000,22545000000,17009000000,64000000000,11221000000
2017-09-22,105.56,0.26,+0.246914%,105.35,104.461,105.93,"35,020,238","3,685,905,017.395700",2017-06-30,4565000000,1541000000,1409000000,4565000000,3054000000,2059000000,2914000000,1409000000,3024000000,132000000,140000000,855000000,-4000000,2059000000,2059000000,-486000000,-921000000,-681000000,0,-2061000000,7000000,795000000,3537000000,-963000000,1279000000,394000000,1701000000,8000000,89000000,195000000,1994000000,1010000000,64000000000,27322000000,1973000000,32056000000,63896000000,5888000000,2904000000,9299000000,2515000000,15009000000,46080000000,8467000000,9511000000,3824000000,32062000000,2202000000,15718000000,2117000000,-15913000000,2754000000,2524000000,14142000000,2783000000,5526000000,9299000000,1632000000,48282000000,2515000000,22545000000,17009000000,64000000000,11221000000
2017-09-15,105.3,0.87,+0.833094%,105.48,104.95,106.835,"39,148,944","4,141,454,867.909400",2017-06-30,4565000000,1541000000,1409000000,4565000000,3054000000,2059000000,2914000000,1409000000,3024000000,132000000,140000000,855000000,-4000000,2059000000,2059000000,-486000000,-921000000,-681000000,0,-2061000000,7000000,795000000,3537000000,-963000000,1279000000,394000000,1701000000,8000000,89000000,195000000,1994000000,1010000000,64000000000,27322000000,1973000000,32056000000,63896000000,5888000000,2904000000,9299000000,2515000000,15009000000,46080000000,8467000000,9511000000,3824000000,32062000000,2202000000,15718000000,2117000000,-15913000000,2754000000,2524000000,14142000000,2783000000,5526000000,9299000000,1632000000,48282000000,2515000000,22545000000,17009000000,64000000000,11221000000
2017-09-08,104.43,0.53,+0.510106%,103.4,102.26,105.44,"25,005,554","2,597,400,889.233300",2017-06-30,4565000000,1541000000,1409000000,4565000000,3054000000,2059000000,2914000000,1409000000,3024000000,132000000,140000000,855000000,-4000000,2059000000,2059000000,-486000000,-921000000,-681000000,0,-2061000000,7000000,795000000,3537000000,-963000000,1279000000,394000000,1701000000,8000000,89000000,195000000,1994000000,1010000000,64000000000,27322000000,1973000000,32056000000,63896000000,5888000000,2904000000,9299000000,2515000000,15009000000,46080000000,8467000000,9511000000,3824000000,32062000000,2202000000,15718000000,2117000000,-15913000000,2754000000,2524000000,14142000000,2783000000,5526000000,9299000000,1632000000,48282000000,2515000000,22545000000,17009000000,64000000000,11221000000
2017-09-01,103.9,0.55,+0.532172%,103.65,102.64,104.19,"38,000,746","3,939,365,597.141500",2017-06-30,4565000000,1541000000,1409000000,4565000000,3054000000,2059000000,2914000000,1409000000,3024000000,132000000,140000000,855000000,-4000000,2059000000,2059000000,-486000000,-921000000,-681000000,0,-2061000000,7000000,795000000,3537000000,-963000000,1279000000,394000000,1701000000,8000000,89000000,195000000,1994000000,1010000000,64000000000,27322000000,1973000000,32056000000,63896000000,5888000000,2904000000,9299000000,2515000000,15009000000,46080000000,8467000000,9511000000,3824000000,32062000000,2202000000,15718000000,2117000000,-15913000000,2754000000,2524000000,14142000000,2783000000,5526000000,9299000000,1632000000,48282000000,2515000000,22545000000,17009000000,64000000000,11221000000
2017-08-25,103.35,0.84,+0.819432%,102.62,102.33,104.2,"24,483,108","2,530,130,295.530200",2017-06-30,4565000000,1541000000,1409000000,4565000000,3054000000,2059000000,2914000000,1409000000,3024000000,132000000,140000000,855000000,-4000000,2059000000,2059000000,-486000000,-921000000,-681000000,0,-2061000000,7000000,795000000,3537000000,-963000000,1279000000,394000000,1701000000,8000000,89000000,195000000,1994000000,1010000000,64000000000,27322000000,1973000000,32056000000,63896000000,5888000000,2904000000,9299000000,2515000000,15009000000,46080000000,8467000000,9511000000,3824000000,32062000000,2202000000,15718000000,2117000000,-15913000000,2754000000,2524000000,14142000000,2783000000,5526000000,9299000000,1632000000,48282000000,2515000000,22545000000,17009000000,64000000000,11221000000
2017-08-18,102.51,2.42,+2.417824%,100.98,100.75,103.93,"37,504,378","3,852,357,266.991500",2017-06-30,4565000000,1541000000,1409000000,4565000000,3054000000,2059000000,2914000000,1409000000,3024000000,132000000,140000000,855000000,-4000000,2059000000,2059000000,-486000000,-921000000,-681000000,0,-2061000000,7000000,795000000,3537000000,-963000000,1279000000,394000000,1701000000,8000000,89000000,195000000,1994000000,1010000000,64000000000,27322000000,1973000000,32056000000,63896000000,5888000000,2904000000,9299000000,2515000000,15009000000,46080000000,8467000000,9511000000,3824000000,32062000000,2202000000,15718000000,2117000000,-15913000000,2754000000,2524000000,14142000000,2783000000,5526000000,9299000000,1632000000,48282000000,2515000000,22545000000,17009000000,64000000000,11221000000
2017-08-11,100.09,-0.8,-0.792943%,100.92,99.43,101.715,"34,061,890","3,429,804,470.424200",2017-06-30,4565000000,1541000000,1409000000,4565000000,3054000000,2059000000,2914000000,1409000000,3024000000,132000000,140000000,855000000,-4000000,2059000000,2059000000,-486000000,-921000000,-681000000,0,-2061000000,7000000,795000000,3537000000,-963000000,1279000000,394000000,1701000000,8000000,89000000,195000000,1994000000,1010000000,64000000000,27322000000,1973000000,32056000000,63896000000,5888000000,2904000000,9299000000,2515000000,15009000000,46080000000,8467000000,9511000000,3824000000,32062000000,2202000000,15718000000,2117000000,-15913000000,2754000000,2524000000,14142000000,2783000000,5526000000,9299000000,1632000000,48282000000,2515000000,22545000000,17009000000,64000000000,11221000000
2017-08-04,100.89,1.74,+1.754917%,99.5,99.14,101.34,"29,865,916","3,000,929,335.075300",2017-06-30,4565000000,1541000000,1409000000,4565000000,3054000000,2059000000,2914000000,1409000000,3024000000,132000000,140000000,855000000,-4000000,2059000000,2059000000,-486000000,-921000000,-681000000,0,-2061000000,7000000,795000000,3537000000,-963000000,1279000000,394000000,1701000000,8000000,89000000,195000000,1994000000,1010000000,64000000000,27322000000,1973000000,32056000000,63896000000,5888000000,2904000000,9299000000,2515000000,15009000000,46080000000,8467000000,9511000000,3824000000,32062000000,2202000000,15718000000,2117000000,-15913000000,2754000000,2524000000,14142000000,2783000000,5526000000,9299000000,1632000000,48282000000,2515000000,22545000000,17009000000,64000000000,11221000000
2017-07-28,99.15,-0.45,-0.451807%,99.55,98.51,101.18,"40,269,020","4,026,190,147.009800",2017-06-30,4565000000,1541000000,1409000000,4565000000,3054000000,2059000000,2914000000,1409000000,3024000000,132000000,140000000,855000000,-4000000,2059000000,2059000000,-486000000,-921000000,-681000000,0,-2061000000,7000000,795000000,3537000000,-963000000,1279000000,394000000,1701000000,8000000,89000000,195000000,1994000000,1010000000,64000000000,27322000000,1973000000,32056000000,63896000000,5888000000,2904000000,9299000000,2515000000,15009000000,46080000000,8467000000,9511000000,3824000000,32062000000,2202000000,15718000000,2117000000,-15913000000,2754000000,2524000000,14142000000,2783000000,5526000000,9299000000,1632000000,48282000000,2515000000,22545000000,17009000000,64000000000,11221000000
2017-07-21,99.6,2.67,+2.754565%,97.11,96.59,100.49,"45,713,339","4,504,143,337.097300",2017-06-30,4565000000,1541000000,1409000000,4565000000,3054000000,2059000000,2914000000,1409000000,3024000000,132000000,140000000,855000000,-4000000,2059000000,2059000000,-486000000,-921000000,-681000000,0,-2061000000,7000000,795000000,3537000000,-963000000,1279000000,394000000,1701000000,8000000,89000000,195000000,1994000000,1010000000,64000000000,27322000000,1973000000,32056000000,63896000000,5888000000,2904000000,9299000000,2515000000,15009000000,46080000000,8467000000,9511000000,3824000000,32062000000,2202000000,15718000000,2117000000,-15913000000,2754000000,2524000000,14142000000,2783000000,5526000000,9299000000,1632000000,48282000000,2515000000,22545000000,17009000000,64000000000,11221000000
2017-07-14,96.93,3.01,+3.204855%,94.15,94.15,97.37,"33,298,194","3,191,449,841.499600",2017-06-30,4565000000,1541000000,1409000000,4565000000,3054000000,2059000000,2914000000,1409000000,3024000000,132000000,140000000,855000000,-4000000,2059000000,2059000000,-486000000,-921000000,-681000000,0,-2061000000,7000000,795000000,3537000000,-963000000,1279000000,394000000,1701000000,8000000,89000000,195000000,1994000000,1010000000,64000000000,27322000000,1973000000,32056000000,63896000000,5888000000,2904000000,9299000000,2515000000,15009000000,46080000000,8467000000,9511000000,3824000000,32062000000,2202000000,15718000000,2117000000,-15913000000,2754000000,2524000000,14142000000,2783000000,5526000000,9299000000,1632000000,48282000000,2515000000,22545000000,17009000000,64000000000,11221000000
2017-07-07,93.92,0.14,+0.149286%,94.38,93.19,94.41,"29,928,684","2,808,376,164.699200",2017-06-30,4565000000,1541000000,1409000000,4565000000,3054000000,2059000000,2914000000,1409000000,3024000000,132000000,140000000,855000000,-4000000,2059000000,2059000000,-486000000,-921000000,-681000000,0,-2061000000,7000000,795000000,3537000000,-963000000,1279000000,394000000,1701000000,8000000,89000000,195000000,1994000000,1010000000,64000000000,27322000000,1973000000,32056000000,63896000000,5888000000,2904000000,9299000000,2515000000,15009000000,46080000000,8467000000,9511000000,3824000000,32062000000,2202000000,15718000000,2117000000,-15913000000,2754000000,2524000000,14142000000,2783000000,5526000000,9299000000,1632000000,48282000000,2515000000,22545000000,17009000000,64000000000,11221000000
2017-06-30,93.78,-1.8,-1.883239%,95.8,93.78,96.4001,"36,734,871","3,487,065,651.854900",2017-06-30,4565000000,1541000000,1409000000,4565000000,3054000000,2059000000,2914000000,1409000000,3024000000,132000000,140000000,855000000,-4000000,2059000000,2059000000,-486000000,-921000000,-681000000,0,-2061000000,7000000,795000000,3537000000,-963000000,1279000000,394000000,1701000000,8000000,89000000,195000000,1994000000,1010000000,64000000000,27322000000,1973000000,32056000000,63896000000,5888000000,2904000000,9299000000,2515000000,15009000000,46080000000,8467000000,9511000000,3824000000,32062000000,2202000000,15718000000,2117000000,-15913000000,2754000000,2524000000,14142000000,2783000000,5526000000,9299000000,1632000000,48282000000,2515000000,22545000000,17009000000,64000000000,11221000000
2017-06-23,95.58,1.41,+1.497292%,94.75,93.871,95.65,"34,706,120","3,287,629,803.770500",2017-03-31,4477000000,1669000000,1344000000,4477000000,2837000000,430000000,2702000000,1538000000,2808000000,131000000,135000000,2272000000,15000000,430000000,430000000,3133000000,474000000,2685000000,-302000000,-2513000000,6000000,568000000,396000000,-1613000000,1162000000,396000000,1576000000,40000000,1881000000,146000000,-1953000000,603000000,63227000000,26416000000,2123000000,32444000000,61643000000,5731000000,2749000000,9140000000,2367000000,14825000000,45589000000,7456000000,10206000000,4627000000,29803000000,2133000000,15505000000,2882000000,-16055000000,1495000000,4431000000,14140000000,2830000000,5597000000,9140000000,1466000000,47722000000,2367000000,22238000000,17103000000,63227000000,8951000000
2017-06-16,94.17,-0.39,-0.412437%,93.69,92.8,96.0,"58,156,132","5,476,053,865.458600",2017-03-31,4477000000,1669000000,1344000000,4477000000,2837000000,430000000,2702000000,1538000000,2808000000,131000000,135000000,2272000000,15000000,430000000,430000000,3133000000,474000000,2685000000,-302000000,-2513000000,6000000,568000000,396000000,-1613000000,1162000000,396000000,1576000000,40000000,1881000000,146000000,-1953000000,603000000,63227000000,26416000000,2123000000,32444000000,61643000000,5731000000,2749000000,9140000000,2367000000,14825000000,45589000000,7456000000,10206000000,4627000000,29803000000,2133000000,15505000000,2882000000,-16055000000,1495000000,4431000000,14140000000,2830000000,5597000000,9140000000,1466000000,47722000000,2367000000,22238000000,17103000000,63227000000,8951000000
2017-06-09,94.56,-1.59,-1.653666%,96.32,93.71,96.6,"52,868,581","5,060,098,555.531300",2017-03-31,4477000000,1669000000,1344000000,4477000000,2837000000,430000000,2702000000,1538000000,2808000000,131000000,135000000,2272000000,15000000,430000000,430000000,3133000000,474000000,2685000000,-302000000,-2513000000,6000000,568000000,396000000,-1613000000,1162000000,396000000,1576000000,40000000,1881000000,146000000,-1953000000,603000000,63227000000,26416000000,2123000000,32444000000,61643000000,5731000000,2749000000,9140000000,2367000000,14825000000,45589000000,7456000000,10206000000,4627000000,29803000000,2133000000,15505000000,2882000000,-16055000000,1495000000,4431000000,14140000000,2830000000,5597000000,9140000000,1466000000,47722000000,2367000000,22238000000,17103000000,63227000000,8951000000
2017-06-02,96.15,1.48,+1.563325%,94.66,94.34,96.19,"33,640,770","3,203,995,080.027200",2017-03-31,4477000000,1669000000,1344000000,4477000000,2837000000,430000000,2702000000,1538000000,2808000000,131000000,135000000,2272000000,15000000,430000000,430000000,3133000000,474000000,2685000000,-302000000,-2513000000,6000000,568000000,396000000,-1613000000,1162000000,396000000,1576000000,40000000,1881000000,146000000,-1953000000,603000000,63227000000,26416000000,2123000000,32444000000,61643000000,5731000000,2749000000,9140000000,2367000000,14825000000,45589000000,7456000000,10206000000,4627000000,29803000000,2133000000,15505000000,2882000000,-16055000000,1495000000,4431000000,14140000000,2830000000,5597000000,9140000000,1466000000,47722000000,2367000000,22238000000,17103000000,63227000000,8951000000
2017-05-26,94.67,2.19,+2.368080%,92.53,92.43,95.38,"35,115,162","3,308,016,417.685100",2017-03-31,4477000000,1669000000,1344000000,4477000000,2837000000,430000000,2702000000,1538000000,2808000000,131000000,135000000,2272000000,15000000,430000000,430000000,3133000000,474000000,2685000000,-302000000,-2513000000,6000000,568000000,396000000,-1613000000,1162000000,396000000,1576000000,40000000,1881000000,146000000,-1953000000,603000000,63227000000,26416000000,2123000000,32444000000,61643000000,5731000000,2749000000,9140000000,2367000000,14825000000,45589000000,7456000000,10206000000,4627000000,29803000000,2133000000,15505000000,2882000000,-16055000000,1495000000,4431000000,14140000000,2830000000,5597000000,9140000000,1466000000,47722000000,2367000000,22238000000,17103000000,63227000000,8951000000
