Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2017-01-27,81.5,-0.22,-0.269212%,81.4,80.62,82.49,"20,211,589","1,649,040,943.580600",2016-11-30,28501000000,5669000000,21385000000,7116000000,1460000000,1054000000,1275000000,13000000,5686000000,13000000,1447000000,-17000000,173000000,220000000,0,1055000000,1054000000,720000000,89000000,31000000,45000000,-778000000,-1000000,-164000000,525000000,-138000000,419000000,-406000000,-416000000,-1330000000,0,46000000,378000000,-209000000,71912000000,24931000000,893000000,42220000000,29325000000,2516000000,4880000000,12000000,28332000000,4198000000,15203000000,31535000000,9598000000,17729000000,1095000000,-3810000000,13709000000,26668000000,29325000000,6138000000,17777000000,10039000000,16634000000,12000000,28332000000,-5341000000,31535000000,45244000000,17777000000,4198000000,24491000000,10132000000,71912000000,9598000000
2017-01-20,81.72,-2.1,-2.505369%,83.53,81.01,84.72,"19,954,419","1,653,539,569.780300",2016-11-30,28501000000,5669000000,21385000000,7116000000,1460000000,1054000000,1275000000,13000000,5686000000,13000000,1447000000,-17000000,173000000,220000000,0,1055000000,1054000000,720000000,89000000,31000000,45000000,-778000000,-1000000,-164000000,525000000,-138000000,419000000,-406000000,-416000000,-1330000000,0,46000000,378000000,-209000000,71912000000,24931000000,893000000,42220000000,29325000000,2516000000,4880000000,12000000,28332000000,4198000000,15203000000,31535000000,9598000000,17729000000,1095000000,-3810000000,13709000000,26668000000,29325000000,6138000000,17777000000,10039000000,16634000000,12000000,28332000000,-5341000000,31535000000,45244000000,17777000000,4198000000,24491000000,10132000000,71912000000,9598000000
2017-01-13,83.82,0.72,+0.866426%,82.81,81.95,85.26,"19,081,519","1,594,050,146.572900",2016-11-30,28501000000,5669000000,21385000000,7116000000,1460000000,1054000000,1275000000,13000000,5686000000,13000000,1447000000,-17000000,173000000,220000000,0,1055000000,1054000000,720000000,89000000,31000000,45000000,-778000000,-1000000,-164000000,525000000,-138000000,419000000,-406000000,-416000000,-1330000000,0,46000000,378000000,-209000000,71912000000,24931000000,893000000,42220000000,29325000000,2516000000,4880000000,12000000,28332000000,4198000000,15203000000,31535000000,9598000000,17729000000,1095000000,-3810000000,13709000000,26668000000,29325000000,6138000000,17777000000,10039000000,16634000000,12000000,28332000000,-5341000000,31535000000,45244000000,17777000000,4198000000,24491000000,10132000000,71912000000,9598000000
2017-01-06,83.1,0.34,+0.410826%,83.1,80.31,83.69,"20,420,088","1,689,278,799.553400",2016-11-30,28501000000,5669000000,21385000000,7116000000,1460000000,1054000000,1275000000,13000000,5686000000,13000000,1447000000,-17000000,173000000,220000000,0,1055000000,1054000000,720000000,89000000,31000000,45000000,-778000000,-1000000,-164000000,525000000,-138000000,419000000,-406000000,-416000000,-1330000000,0,46000000,378000000,-209000000,71912000000,24931000000,893000000,42220000000,29325000000,2516000000,4880000000,12000000,28332000000,4198000000,15203000000,31535000000,9598000000,17729000000,1095000000,-3810000000,13709000000,26668000000,29325000000,6138000000,17777000000,10039000000,16634000000,12000000,28332000000,-5341000000,31535000000,45244000000,17777000000,4198000000,24491000000,10132000000,71912000000,9598000000
2016-12-30,82.76,-1.52,-1.803512%,84.46,82.42,85.29,"13,809,652","1,154,953,745.972500",2016-11-30,28501000000,5669000000,21385000000,7116000000,1460000000,1054000000,1275000000,13000000,5686000000,13000000,1447000000,-17000000,173000000,220000000,0,1055000000,1054000000,720000000,89000000,31000000,45000000,-778000000,-1000000,-164000000,525000000,-138000000,419000000,-406000000,-416000000,-1330000000,0,46000000,378000000,-209000000,71912000000,24931000000,893000000,42220000000,29325000000,2516000000,4880000000,12000000,28332000000,4198000000,15203000000,31535000000,9598000000,17729000000,1095000000,-3810000000,13709000000,26668000000,29325000000,6138000000,17777000000,10039000000,16634000000,12000000,28332000000,-5341000000,31535000000,45244000000,17777000000,4198000000,24491000000,10132000000,71912000000,9598000000
2016-12-23,84.28,-1.8,-2.091078%,86.24,83.75,87.42,"15,521,233","1,328,307,852.786600",2016-11-30,28501000000,5669000000,21385000000,7116000000,1460000000,1054000000,1275000000,13000000,5686000000,13000000,1447000000,-17000000,173000000,220000000,0,1055000000,1054000000,720000000,89000000,31000000,45000000,-778000000,-1000000,-164000000,525000000,-138000000,419000000,-406000000,-416000000,-1330000000,0,46000000,378000000,-209000000,71912000000,24931000000,893000000,42220000000,29325000000,2516000000,4880000000,12000000,28332000000,4198000000,15203000000,31535000000,9598000000,17729000000,1095000000,-3810000000,13709000000,26668000000,29325000000,6138000000,17777000000,10039000000,16634000000,12000000,28332000000,-5341000000,31535000000,45244000000,17777000000,4198000000,24491000000,10132000000,71912000000,9598000000
2016-12-16,86.08,-0.31,-0.358838%,85.88,85.02,88.0,"21,487,883","1,856,355,566.291300",2016-11-30,28501000000,5669000000,21385000000,7116000000,1460000000,1054000000,1275000000,13000000,5686000000,13000000,1447000000,-17000000,173000000,220000000,0,1055000000,1054000000,720000000,89000000,31000000,45000000,-778000000,-1000000,-164000000,525000000,-138000000,419000000,-406000000,-416000000,-1330000000,0,46000000,378000000,-209000000,71912000000,24931000000,893000000,42220000000,29325000000,2516000000,4880000000,12000000,28332000000,4198000000,15203000000,31535000000,9598000000,17729000000,1095000000,-3810000000,13709000000,26668000000,29325000000,6138000000,17777000000,10039000000,16634000000,12000000,28332000000,-5341000000,31535000000,45244000000,17777000000,4198000000,24491000000,10132000000,71912000000,9598000000
2016-12-09,86.39,1.28,+1.503936%,85.11,83.8,86.68,"17,122,113","1,453,964,896.704700",2016-11-30,28501000000,5669000000,21385000000,7116000000,1460000000,1054000000,1275000000,13000000,5686000000,13000000,1447000000,-17000000,173000000,220000000,0,1055000000,1054000000,720000000,89000000,31000000,45000000,-778000000,-1000000,-164000000,525000000,-138000000,419000000,-406000000,-416000000,-1330000000,0,46000000,378000000,-209000000,71912000000,24931000000,893000000,42220000000,29325000000,2516000000,4880000000,12000000,28332000000,4198000000,15203000000,31535000000,9598000000,17729000000,1095000000,-3810000000,13709000000,26668000000,29325000000,6138000000,17777000000,10039000000,16634000000,12000000,28332000000,-5341000000,31535000000,45244000000,17777000000,4198000000,24491000000,10132000000,71912000000,9598000000
2016-12-02,85.11,0.68,+0.805401%,84.1,83.7,86.26,"21,987,731","1,867,005,866.585200",2016-11-30,28501000000,5669000000,21385000000,7116000000,1460000000,1054000000,1275000000,13000000,5686000000,13000000,1447000000,-17000000,173000000,220000000,0,1055000000,1054000000,720000000,89000000,31000000,45000000,-778000000,-1000000,-164000000,525000000,-138000000,419000000,-406000000,-416000000,-1330000000,0,46000000,378000000,-209000000,71912000000,24931000000,893000000,42220000000,29325000000,2516000000,4880000000,12000000,28332000000,4198000000,15203000000,31535000000,9598000000,17729000000,1095000000,-3810000000,13709000000,26668000000,29325000000,6138000000,17777000000,10039000000,16634000000,12000000,28332000000,-5341000000,31535000000,45244000000,17777000000,4198000000,24491000000,10132000000,71912000000,9598000000
2016-11-25,84.43,1.16,+1.393059%,83.15,83.04,84.72,"10,987,236","923,990,949.367800",2016-08-31,28636000000,5791000000,21034000000,6931000000,1413000000,1030000000,1242000000,5000000,5749000000,273000000,1140000000,-34000000,171000000,207000000,-1261000000,1026000000,1030000000,1572000000,-1556000000,56000000,5918000000,5500000000,-89000000,6807000000,2658000000,-327000000,447000000,-389000000,60000000,-163000000,115000000,-2000000,421000000,6516000000,72688000000,25829000000,860000000,42407000000,29880000000,2644000000,5484000000,12000000,27684000000,4045000000,15527000000,32470000000,9807000000,17013000000,323000000,-2993000000,14335000000,25883000000,29880000000,6260000000,18705000000,8956000000,16690000000,12000000,27684000000,-4934000000,32470000000,46805000000,18705000000,4045000000,25394000000,10111000000,72688000000,9807000000
2016-11-18,83.27,2.22,+2.739050%,81.04,80.78,84.1,"23,808,086","1,971,057,547.432200",2016-08-31,28636000000,5791000000,21034000000,6931000000,1413000000,1030000000,1242000000,5000000,5749000000,273000000,1140000000,-34000000,171000000,207000000,-1261000000,1026000000,1030000000,1572000000,-1556000000,56000000,5918000000,5500000000,-89000000,6807000000,2658000000,-327000000,447000000,-389000000,60000000,-163000000,115000000,-2000000,421000000,6516000000,72688000000,25829000000,860000000,42407000000,29880000000,2644000000,5484000000,12000000,27684000000,4045000000,15527000000,32470000000,9807000000,17013000000,323000000,-2993000000,14335000000,25883000000,29880000000,6260000000,18705000000,8956000000,16690000000,12000000,27684000000,-4934000000,32470000000,46805000000,18705000000,4045000000,25394000000,10111000000,72688000000,9807000000
2016-11-11,81.05,0.7,+0.871189%,81.56,77.02,82.3,"32,895,535","2,646,770,353.506100",2016-08-31,28636000000,5791000000,21034000000,6931000000,1413000000,1030000000,1242000000,5000000,5749000000,273000000,1140000000,-34000000,171000000,207000000,-1261000000,1026000000,1030000000,1572000000,-1556000000,56000000,5918000000,5500000000,-89000000,6807000000,2658000000,-327000000,447000000,-389000000,60000000,-163000000,115000000,-2000000,421000000,6516000000,72688000000,25829000000,860000000,42407000000,29880000000,2644000000,5484000000,12000000,27684000000,4045000000,15527000000,32470000000,9807000000,17013000000,323000000,-2993000000,14335000000,25883000000,29880000000,6260000000,18705000000,8956000000,16690000000,12000000,27684000000,-4934000000,32470000000,46805000000,18705000000,4045000000,25394000000,10111000000,72688000000,9807000000
2016-11-04,80.35,-0.75,-0.924784%,81.48,80.05,82.8,"31,187,049","2,548,224,604.781900",2016-08-31,28636000000,5791000000,21034000000,6931000000,1413000000,1030000000,1242000000,5000000,5749000000,273000000,1140000000,-34000000,171000000,207000000,-1261000000,1026000000,1030000000,1572000000,-1556000000,56000000,5918000000,5500000000,-89000000,6807000000,2658000000,-327000000,447000000,-389000000,60000000,-163000000,115000000,-2000000,421000000,6516000000,72688000000,25829000000,860000000,42407000000,29880000000,2644000000,5484000000,12000000,27684000000,4045000000,15527000000,32470000000,9807000000,17013000000,323000000,-2993000000,14335000000,25883000000,29880000000,6260000000,18705000000,8956000000,16690000000,12000000,27684000000,-4934000000,32470000000,46805000000,18705000000,4045000000,25394000000,10111000000,72688000000,9807000000
2016-10-28,81.1,-0.47,-0.576192%,81.65,79.33,83.34,"21,889,437","1,791,110,757.098300",2016-08-31,28636000000,5791000000,21034000000,6931000000,1413000000,1030000000,1242000000,5000000,5749000000,273000000,1140000000,-34000000,171000000,207000000,-1261000000,1026000000,1030000000,1572000000,-1556000000,56000000,5918000000,5500000000,-89000000,6807000000,2658000000,-327000000,447000000,-389000000,60000000,-163000000,115000000,-2000000,421000000,6516000000,72688000000,25829000000,860000000,42407000000,29880000000,2644000000,5484000000,12000000,27684000000,4045000000,15527000000,32470000000,9807000000,17013000000,323000000,-2993000000,14335000000,25883000000,29880000000,6260000000,18705000000,8956000000,16690000000,12000000,27684000000,-4934000000,32470000000,46805000000,18705000000,4045000000,25394000000,10111000000,72688000000,9807000000
2016-10-21,81.57,3.26,+4.162942%,79.5,76.26,81.62,"28,713,386","2,275,367,417.831300",2016-08-31,28636000000,5791000000,21034000000,6931000000,1413000000,1030000000,1242000000,5000000,5749000000,273000000,1140000000,-34000000,171000000,207000000,-1261000000,1026000000,1030000000,1572000000,-1556000000,56000000,5918000000,5500000000,-89000000,6807000000,2658000000,-327000000,447000000,-389000000,60000000,-163000000,115000000,-2000000,421000000,6516000000,72688000000,25829000000,860000000,42407000000,29880000000,2644000000,5484000000,12000000,27684000000,4045000000,15527000000,32470000000,9807000000,17013000000,323000000,-2993000000,14335000000,25883000000,29880000000,6260000000,18705000000,8956000000,16690000000,12000000,27684000000,-4934000000,32470000000,46805000000,18705000000,4045000000,25394000000,10111000000,72688000000,9807000000
2016-10-14,78.31,-1.57,-1.965448%,80.0,77.7,80.1,"17,880,305","1,402,929,507.046600",2016-08-31,28636000000,5791000000,21034000000,6931000000,1413000000,1030000000,1242000000,5000000,5749000000,273000000,1140000000,-34000000,171000000,207000000,-1261000000,1026000000,1030000000,1572000000,-1556000000,56000000,5918000000,5500000000,-89000000,6807000000,2658000000,-327000000,447000000,-389000000,60000000,-163000000,115000000,-2000000,421000000,6516000000,72688000000,25829000000,860000000,42407000000,29880000000,2644000000,5484000000,12000000,27684000000,4045000000,15527000000,32470000000,9807000000,17013000000,323000000,-2993000000,14335000000,25883000000,29880000000,6260000000,18705000000,8956000000,16690000000,12000000,27684000000,-4934000000,32470000000,46805000000,18705000000,4045000000,25394000000,10111000000,72688000000,9807000000
2016-10-07,79.88,-0.74,-0.917886%,80.27,79.25,81.491,"14,430,125","1,158,367,560.333700",2016-08-31,28636000000,5791000000,21034000000,6931000000,1413000000,1030000000,1242000000,5000000,5749000000,273000000,1140000000,-34000000,171000000,207000000,-1261000000,1026000000,1030000000,1572000000,-1556000000,56000000,5918000000,5500000000,-89000000,6807000000,2658000000,-327000000,447000000,-389000000,60000000,-163000000,115000000,-2000000,421000000,6516000000,72688000000,25829000000,860000000,42407000000,29880000000,2644000000,5484000000,12000000,27684000000,4045000000,15527000000,32470000000,9807000000,17013000000,323000000,-2993000000,14335000000,25883000000,29880000000,6260000000,18705000000,8956000000,16690000000,12000000,27684000000,-4934000000,32470000000,46805000000,18705000000,4045000000,25394000000,10111000000,72688000000,9807000000
2016-09-30,80.62,-1.43,-1.742840%,81.66,78.9,81.9,"17,072,308","1,373,033,303.301900",2016-08-31,28636000000,5791000000,21034000000,6931000000,1413000000,1030000000,1242000000,5000000,5749000000,273000000,1140000000,-34000000,171000000,207000000,-1261000000,1026000000,1030000000,1572000000,-1556000000,56000000,5918000000,5500000000,-89000000,6807000000,2658000000,-327000000,447000000,-389000000,60000000,-163000000,115000000,-2000000,421000000,6516000000,72688000000,25829000000,860000000,42407000000,29880000000,2644000000,5484000000,12000000,27684000000,4045000000,15527000000,32470000000,9807000000,17013000000,323000000,-2993000000,14335000000,25883000000,29880000000,6260000000,18705000000,8956000000,16690000000,12000000,27684000000,-4934000000,32470000000,46805000000,18705000000,4045000000,25394000000,10111000000,72688000000,9807000000
2016-09-23,82.05,0.56,+0.687201%,81.84,79.65,82.71,"20,565,799","1,671,210,494.379000",2016-08-31,28636000000,5791000000,21034000000,6931000000,1413000000,1030000000,1242000000,5000000,5749000000,273000000,1140000000,-34000000,171000000,207000000,-1261000000,1026000000,1030000000,1572000000,-1556000000,56000000,5918000000,5500000000,-89000000,6807000000,2658000000,-327000000,447000000,-389000000,60000000,-163000000,115000000,-2000000,421000000,6516000000,72688000000,25829000000,860000000,42407000000,29880000000,2644000000,5484000000,12000000,27684000000,4045000000,15527000000,32470000000,9807000000,17013000000,323000000,-2993000000,14335000000,25883000000,29880000000,6260000000,18705000000,8956000000,16690000000,12000000,27684000000,-4934000000,32470000000,46805000000,18705000000,4045000000,25394000000,10111000000,72688000000,9807000000
2016-09-16,81.49,-1.43,-1.724554%,82.95,80.36,83.74,"27,913,543","2,282,109,818.298600",2016-08-31,28636000000,5791000000,21034000000,6931000000,1413000000,1030000000,1242000000,5000000,5749000000,273000000,1140000000,-34000000,171000000,207000000,-1261000000,1026000000,1030000000,1572000000,-1556000000,56000000,5918000000,5500000000,-89000000,6807000000,2658000000,-327000000,447000000,-389000000,60000000,-163000000,115000000,-2000000,421000000,6516000000,72688000000,25829000000,860000000,42407000000,29880000000,2644000000,5484000000,12000000,27684000000,4045000000,15527000000,32470000000,9807000000,17013000000,323000000,-2993000000,14335000000,25883000000,29880000000,6260000000,18705000000,8956000000,16690000000,12000000,27684000000,-4934000000,32470000000,46805000000,18705000000,4045000000,25394000000,10111000000,72688000000,9807000000
2016-09-09,82.92,0.7,+0.851374%,82.05,81.2,85.08,"23,866,350","1,992,595,691.037700",2016-08-31,28636000000,5791000000,21034000000,6931000000,1413000000,1030000000,1242000000,5000000,5749000000,273000000,1140000000,-34000000,171000000,207000000,-1261000000,1026000000,1030000000,1572000000,-1556000000,56000000,5918000000,5500000000,-89000000,6807000000,2658000000,-327000000,447000000,-389000000,60000000,-163000000,115000000,-2000000,421000000,6516000000,72688000000,25829000000,860000000,42407000000,29880000000,2644000000,5484000000,12000000,27684000000,4045000000,15527000000,32470000000,9807000000,17013000000,323000000,-2993000000,14335000000,25883000000,29880000000,6260000000,18705000000,8956000000,16690000000,12000000,27684000000,-4934000000,32470000000,46805000000,18705000000,4045000000,25394000000,10111000000,72688000000,9807000000
2016-09-02,82.22,2.83,+3.564681%,79.8,79.7101,82.25,"15,859,175","1,282,854,897.899000",2016-08-31,28636000000,5791000000,21034000000,6931000000,1413000000,1030000000,1242000000,5000000,5749000000,273000000,1140000000,-34000000,171000000,207000000,-1261000000,1026000000,1030000000,1572000000,-1556000000,56000000,5918000000,5500000000,-89000000,6807000000,2658000000,-327000000,447000000,-389000000,60000000,-163000000,115000000,-2000000,421000000,6516000000,72688000000,25829000000,860000000,42407000000,29880000000,2644000000,5484000000,12000000,27684000000,4045000000,15527000000,32470000000,9807000000,17013000000,323000000,-2993000000,14335000000,25883000000,29880000000,6260000000,18705000000,8956000000,16690000000,12000000,27684000000,-4934000000,32470000000,46805000000,18705000000,4045000000,25394000000,10111000000,72688000000,9807000000
2016-08-26,79.39,-3.2,-3.874561%,82.66,78.51,83.07,"18,815,410","1,520,501,266.339200",2016-05-31,29498000000,5964000000,22001000000,7497000000,1576000000,1103000000,1414000000,4000000,5967000000,43000000,1533000000,-3000000,147000000,322000000,0,1092000000,1103000000,351000000,-1409000000,13000000,-669000000,-1035000000,-25000000,-340000000,2104000000,229000000,447000000,-387000000,46000000,72000000,8000000,-262000000,247000000,-295000000,67333000000,27658000000,983000000,36019000000,30881000000,3058000000,4852000000,12000000,27061000000,3999000000,16102000000,33127000000,3291000000,15811000000,374000000,-1278000000,14493000000,19713000000,30881000000,6508000000,13151000000,8931000000,15437000000,12000000,27061000000,-4975000000,33127000000,47620000000,13151000000,3999000000,20208000000,10061000000,67333000000,3291000000
2016-08-19,82.59,-0.73,-0.876140%,83.3,81.73,83.8799,"16,473,825","1,363,733,952.727700",2016-05-31,29498000000,5964000000,22001000000,7497000000,1576000000,1103000000,1414000000,4000000,5967000000,43000000,1533000000,-3000000,147000000,322000000,0,1092000000,1103000000,351000000,-1409000000,13000000,-669000000,-1035000000,-25000000,-340000000,2104000000,229000000,447000000,-387000000,46000000,72000000,8000000,-262000000,247000000,-295000000,67333000000,27658000000,983000000,36019000000,30881000000,3058000000,4852000000,12000000,27061000000,3999000000,16102000000,33127000000,3291000000,15811000000,374000000,-1278000000,14493000000,19713000000,30881000000,6508000000,13151000000,8931000000,15437000000,12000000,27061000000,-4975000000,33127000000,47620000000,13151000000,3999000000,20208000000,10061000000,67333000000,3291000000
2016-08-12,83.32,2.79,+3.464547%,80.42,80.31,83.36,"25,160,241","2,064,718,698.005700",2016-05-31,29498000000,5964000000,22001000000,7497000000,1576000000,1103000000,1414000000,4000000,5967000000,43000000,1533000000,-3000000,147000000,322000000,0,1092000000,1103000000,351000000,-1409000000,13000000,-669000000,-1035000000,-25000000,-340000000,2104000000,229000000,447000000,-387000000,46000000,72000000,8000000,-262000000,247000000,-295000000,67333000000,27658000000,983000000,36019000000,30881000000,3058000000,4852000000,12000000,27061000000,3999000000,16102000000,33127000000,3291000000,15811000000,374000000,-1278000000,14493000000,19713000000,30881000000,6508000000,13151000000,8931000000,15437000000,12000000,27061000000,-4975000000,33127000000,47620000000,13151000000,3999000000,20208000000,10061000000,67333000000,3291000000
2016-08-05,80.53,1.28,+1.615142%,78.88,78.05,81.29,"19,256,508","1,533,289,889.111500",2016-05-31,29498000000,5964000000,22001000000,7497000000,1576000000,1103000000,1414000000,4000000,5967000000,43000000,1533000000,-3000000,147000000,322000000,0,1092000000,1103000000,351000000,-1409000000,13000000,-669000000,-1035000000,-25000000,-340000000,2104000000,229000000,447000000,-387000000,46000000,72000000,8000000,-262000000,247000000,-295000000,67333000000,27658000000,983000000,36019000000,30881000000,3058000000,4852000000,12000000,27061000000,3999000000,16102000000,33127000000,3291000000,15811000000,374000000,-1278000000,14493000000,19713000000,30881000000,6508000000,13151000000,8931000000,15437000000,12000000,27061000000,-4975000000,33127000000,47620000000,13151000000,3999000000,20208000000,10061000000,67333000000,3291000000
2016-07-29,79.25,-2.1,-2.581438%,81.41,78.8,82.35,"23,174,326","1,859,045,050.047000",2016-05-31,29498000000,5964000000,22001000000,7497000000,1576000000,1103000000,1414000000,4000000,5967000000,43000000,1533000000,-3000000,147000000,322000000,0,1092000000,1103000000,351000000,-1409000000,13000000,-669000000,-1035000000,-25000000,-340000000,2104000000,229000000,447000000,-387000000,46000000,72000000,8000000,-262000000,247000000,-295000000,67333000000,27658000000,983000000,36019000000,30881000000,3058000000,4852000000,12000000,27061000000,3999000000,16102000000,33127000000,3291000000,15811000000,374000000,-1278000000,14493000000,19713000000,30881000000,6508000000,13151000000,8931000000,15437000000,12000000,27061000000,-4975000000,33127000000,47620000000,13151000000,3999000000,20208000000,10061000000,67333000000,3291000000
2016-07-22,81.35,-1.16,-1.405890%,82.59,81.23,83.56,"19,626,858","1,615,688,799.273600",2016-05-31,29498000000,5964000000,22001000000,7497000000,1576000000,1103000000,1414000000,4000000,5967000000,43000000,1533000000,-3000000,147000000,322000000,0,1092000000,1103000000,351000000,-1409000000,13000000,-669000000,-1035000000,-25000000,-340000000,2104000000,229000000,447000000,-387000000,46000000,72000000,8000000,-262000000,247000000,-295000000,67333000000,27658000000,983000000,36019000000,30881000000,3058000000,4852000000,12000000,27061000000,3999000000,16102000000,33127000000,3291000000,15811000000,374000000,-1278000000,14493000000,19713000000,30881000000,6508000000,13151000000,8931000000,15437000000,12000000,27061000000,-4975000000,33127000000,47620000000,13151000000,3999000000,20208000000,10061000000,67333000000,3291000000
2016-07-15,82.51,0.71,+0.867971%,81.83,81.05,84.38,"27,222,832","2,245,478,973.731300",2016-05-31,29498000000,5964000000,22001000000,7497000000,1576000000,1103000000,1414000000,4000000,5967000000,43000000,1533000000,-3000000,147000000,322000000,0,1092000000,1103000000,351000000,-1409000000,13000000,-669000000,-1035000000,-25000000,-340000000,2104000000,229000000,447000000,-387000000,46000000,72000000,8000000,-262000000,247000000,-295000000,67333000000,27658000000,983000000,36019000000,30881000000,3058000000,4852000000,12000000,27061000000,3999000000,16102000000,33127000000,3291000000,15811000000,374000000,-1278000000,14493000000,19713000000,30881000000,6508000000,13151000000,8931000000,15437000000,12000000,27061000000,-4975000000,33127000000,47620000000,13151000000,3999000000,20208000000,10061000000,67333000000,3291000000
2016-07-08,81.8,-1.26,-1.516976%,82.88,80.38,84.97,"29,700,499","2,432,216,145.133800",2016-05-31,29498000000,5964000000,22001000000,7497000000,1576000000,1103000000,1414000000,4000000,5967000000,43000000,1533000000,-3000000,147000000,322000000,0,1092000000,1103000000,351000000,-1409000000,13000000,-669000000,-1035000000,-25000000,-340000000,2104000000,229000000,447000000,-387000000,46000000,72000000,8000000,-262000000,247000000,-295000000,67333000000,27658000000,983000000,36019000000,30881000000,3058000000,4852000000,12000000,27061000000,3999000000,16102000000,33127000000,3291000000,15811000000,374000000,-1278000000,14493000000,19713000000,30881000000,6508000000,13151000000,8931000000,15437000000,12000000,27061000000,-4975000000,33127000000,47620000000,13151000000,3999000000,20208000000,10061000000,67333000000,3291000000
2016-07-01,83.06,1.28,+1.565175%,80.94,78.99,83.92,"29,365,083","2,396,369,460.878500",2016-05-31,29498000000,5964000000,22001000000,7497000000,1576000000,1103000000,1414000000,4000000,5967000000,43000000,1533000000,-3000000,147000000,322000000,0,1092000000,1103000000,351000000,-1409000000,13000000,-669000000,-1035000000,-25000000,-340000000,2104000000,229000000,447000000,-387000000,46000000,72000000,8000000,-262000000,247000000,-295000000,67333000000,27658000000,983000000,36019000000,30881000000,3058000000,4852000000,12000000,27061000000,3999000000,16102000000,33127000000,3291000000,15811000000,374000000,-1278000000,14493000000,19713000000,30881000000,6508000000,13151000000,8931000000,15437000000,12000000,27061000000,-4975000000,33127000000,47620000000,13151000000,3999000000,20208000000,10061000000,67333000000,3291000000
2016-06-24,81.78,-0.87,-1.052632%,83.37,81.5,85.09,"28,139,992","2,336,370,029.944600",2016-05-31,29498000000,5964000000,22001000000,7497000000,1576000000,1103000000,1414000000,4000000,5967000000,43000000,1533000000,-3000000,147000000,322000000,0,1092000000,1103000000,351000000,-1409000000,13000000,-669000000,-1035000000,-25000000,-340000000,2104000000,229000000,447000000,-387000000,46000000,72000000,8000000,-262000000,247000000,-295000000,67333000000,27658000000,983000000,36019000000,30881000000,3058000000,4852000000,12000000,27061000000,3999000000,16102000000,33127000000,3291000000,15811000000,374000000,-1278000000,14493000000,19713000000,30881000000,6508000000,13151000000,8931000000,15437000000,12000000,27061000000,-4975000000,33127000000,47620000000,13151000000,3999000000,20208000000,10061000000,67333000000,3291000000
2016-06-17,82.65,0.18,+0.218261%,82.5,81.33,84.89,"30,334,029","2,526,728,773.497700",2016-05-31,29498000000,5964000000,22001000000,7497000000,1576000000,1103000000,1414000000,4000000,5967000000,43000000,1533000000,-3000000,147000000,322000000,0,1092000000,1103000000,351000000,-1409000000,13000000,-669000000,-1035000000,-25000000,-340000000,2104000000,229000000,447000000,-387000000,46000000,72000000,8000000,-262000000,247000000,-295000000,67333000000,27658000000,983000000,36019000000,30881000000,3058000000,4852000000,12000000,27061000000,3999000000,16102000000,33127000000,3291000000,15811000000,374000000,-1278000000,14493000000,19713000000,30881000000,6508000000,13151000000,8931000000,15437000000,12000000,27061000000,-4975000000,33127000000,47620000000,13151000000,3999000000,20208000000,10061000000,67333000000,3291000000
2016-06-10,82.47,3.79,+4.816980%,78.68,78.41,83.48,"21,695,925","1,750,159,437.966300",2016-05-31,29498000000,5964000000,22001000000,7497000000,1576000000,1103000000,1414000000,4000000,5967000000,43000000,1533000000,-3000000,147000000,322000000,0,1092000000,1103000000,351000000,-1409000000,13000000,-669000000,-1035000000,-25000000,-340000000,2104000000,229000000,447000000,-387000000,46000000,72000000,8000000,-262000000,247000000,-295000000,67333000000,27658000000,983000000,36019000000,30881000000,3058000000,4852000000,12000000,27061000000,3999000000,16102000000,33127000000,3291000000,15811000000,374000000,-1278000000,14493000000,19713000000,30881000000,6508000000,13151000000,8931000000,15437000000,12000000,27061000000,-4975000000,33127000000,47620000000,13151000000,3999000000,20208000000,10061000000,67333000000,3291000000
