Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,cashflowFromInvestment,otherCashflowFromInvestment,cashflowFromFinancing,otherCashflowFromFinancing,operatingCashflow,depreciation,dividendPayout,capitalExpenditures,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation
2019-01-11,58.02,1.66,+2.945351%,56.76,56.55,58.69,"85,971,448","4,944,839,272.421200",2018-12-31,34281000000,18353000000,15291000000,18990000000,2566000000,1939000000,1367000000,126000000,9410000000,637000000,1199000000,-698000000,-5986000000,2065000000,1939000000,-4798000000,-166000000,-2956000000,5738000000,8095000000,4352000000,-2489000000,4632000000,264829000000,103905000000,5453000000,210119000000,53145000000,33795000000,8239000000,429000000,43542000000,65439000000,24614000000,11295000000,2745000000,37930000000,7190000000,2723000000,89286000000,34636000000,671000000,-75374000000,25102000000,106161000000,1336000000,22501000000,429000000,43542000000,-6986000000,11717000000,230193000000,105873000000,32521000000,172189000000,13437000000,264829000000,2745000000,-163549000000
2019-01-04,56.36,1.09,+1.972137%,55.53,55.07,56.9899,"65,582,708","3,681,098,475.285800",2018-12-31,34281000000,18353000000,15291000000,18990000000,2566000000,1939000000,1367000000,126000000,9410000000,637000000,1199000000,-698000000,-5986000000,2065000000,1939000000,-4798000000,-166000000,-2956000000,5738000000,8095000000,4352000000,-2489000000,4632000000,264829000000,103905000000,5453000000,210119000000,53145000000,33795000000,8239000000,429000000,43542000000,65439000000,24614000000,11295000000,2745000000,37930000000,7190000000,2723000000,89286000000,34636000000,671000000,-75374000000,25102000000,106161000000,1336000000,22501000000,429000000,43542000000,-6986000000,11717000000,230193000000,105873000000,32521000000,172189000000,13437000000,264829000000,2745000000,-163549000000
2018-12-28,55.27,0.35,+0.637291%,54.68,52.4,55.86,"65,350,364","3,535,942,615.619900",2018-09-30,32607000000,11601000000,13331000000,19276000000,7886000000,4924000000,6675000000,138000000,7224000000,7675000000,1211000000,1613000000,-1371000000,5062000000,4924000000,-4408000000,-220000000,-4556000000,-1053000000,9811000000,4377000000,-2438000000,4188000000,265562000000,103737000000,5334000000,209475000000,54495000000,35712000000,8323000000,429000000,44091000000,67555000000,29200000000,10750000000,2538000000,34167000000,6502000000,3526000000,87464000000,33154000000,732000000,-78442000000,24012000000,107753000000,1270000000,19342000000,429000000,44091000000,-6987000000,11275000000,232408000000,106440000000,33156000000,175308000000,13436000000,265562000000,2538000000,-164566000000
2018-12-21,54.92,-2.16,-3.784163%,57.06,54.24,57.31,"141,070,088","7,826,978,908.356000",2018-09-30,32607000000,11601000000,13331000000,19276000000,7886000000,4924000000,6675000000,138000000,7224000000,7675000000,1211000000,1613000000,-1371000000,5062000000,4924000000,-4408000000,-220000000,-4556000000,-1053000000,9811000000,4377000000,-2438000000,4188000000,265562000000,103737000000,5334000000,209475000000,54495000000,35712000000,8323000000,429000000,44091000000,67555000000,29200000000,10750000000,2538000000,34167000000,6502000000,3526000000,87464000000,33154000000,732000000,-78442000000,24012000000,107753000000,1270000000,19342000000,429000000,44091000000,-6987000000,11275000000,232408000000,106440000000,33156000000,175308000000,13436000000,265562000000,2538000000,-164566000000
2018-12-14,57.08,-0.6,-1.040222%,57.8,56.75,59.4,"79,902,552","4,607,618,049.392600",2018-09-30,32607000000,11601000000,13331000000,19276000000,7886000000,4924000000,6675000000,138000000,7224000000,7675000000,1211000000,1613000000,-1371000000,5062000000,4924000000,-4408000000,-220000000,-4556000000,-1053000000,9811000000,4377000000,-2438000000,4188000000,265562000000,103737000000,5334000000,209475000000,54495000000,35712000000,8323000000,429000000,44091000000,67555000000,29200000000,10750000000,2538000000,34167000000,6502000000,3526000000,87464000000,33154000000,732000000,-78442000000,24012000000,107753000000,1270000000,19342000000,429000000,44091000000,-6987000000,11275000000,232408000000,106440000000,33156000000,175308000000,13436000000,265562000000,2538000000,-164566000000
2018-12-07,57.68,-2.62,-4.344942%,59.5,57.16,59.75,"93,351,394","5,419,294,247.821100",2018-09-30,32607000000,11601000000,13331000000,19276000000,7886000000,4924000000,6675000000,138000000,7224000000,7675000000,1211000000,1613000000,-1371000000,5062000000,4924000000,-4408000000,-220000000,-4556000000,-1053000000,9811000000,4377000000,-2438000000,4188000000,265562000000,103737000000,5334000000,209475000000,54495000000,35712000000,8323000000,429000000,44091000000,67555000000,29200000000,10750000000,2538000000,34167000000,6502000000,3526000000,87464000000,33154000000,732000000,-78442000000,24012000000,107753000000,1270000000,19342000000,429000000,44091000000,-6987000000,11275000000,232408000000,106440000000,33156000000,175308000000,13436000000,265562000000,2538000000,-164566000000
2018-11-30,60.3,1.66,+2.830832%,58.64,58.31,60.73,"90,993,333","5,449,370,936.229200",2018-09-30,32607000000,11601000000,13331000000,19276000000,7886000000,4924000000,6675000000,138000000,7224000000,7675000000,1211000000,1613000000,-1371000000,5062000000,4924000000,-4408000000,-220000000,-4556000000,-1053000000,9811000000,4377000000,-2438000000,4188000000,265562000000,103737000000,5334000000,209475000000,54495000000,35712000000,8323000000,429000000,44091000000,67555000000,29200000000,10750000000,2538000000,34167000000,6502000000,3526000000,87464000000,33154000000,732000000,-78442000000,24012000000,107753000000,1270000000,19342000000,429000000,44091000000,-6987000000,11275000000,232408000000,106440000000,33156000000,175308000000,13436000000,265562000000,2538000000,-164566000000
2018-11-23,58.64,-1.57,-2.607540%,60.25,58.29,61.58,"65,925,971","3,945,761,740.687400",2018-09-30,32607000000,11601000000,13331000000,19276000000,7886000000,4924000000,6675000000,138000000,7224000000,7675000000,1211000000,1613000000,-1371000000,5062000000,4924000000,-4408000000,-220000000,-4556000000,-1053000000,9811000000,4377000000,-2438000000,4188000000,265562000000,103737000000,5334000000,209475000000,54495000000,35712000000,8323000000,429000000,44091000000,67555000000,29200000000,10750000000,2538000000,34167000000,6502000000,3526000000,87464000000,33154000000,732000000,-78442000000,24012000000,107753000000,1270000000,19342000000,429000000,44091000000,-6987000000,11275000000,232408000000,106440000000,33156000000,175308000000,13436000000,265562000000,2538000000,-164566000000
2018-11-16,60.21,1.75,+2.993500%,58.835,58.32,60.39,"81,191,495","4,800,602,321.149600",2018-09-30,32607000000,11601000000,13331000000,19276000000,7886000000,4924000000,6675000000,138000000,7224000000,7675000000,1211000000,1613000000,-1371000000,5062000000,4924000000,-4408000000,-220000000,-4556000000,-1053000000,9811000000,4377000000,-2438000000,4188000000,265562000000,103737000000,5334000000,209475000000,54495000000,35712000000,8323000000,429000000,44091000000,67555000000,29200000000,10750000000,2538000000,34167000000,6502000000,3526000000,87464000000,33154000000,732000000,-78442000000,24012000000,107753000000,1270000000,19342000000,429000000,44091000000,-6987000000,11275000000,232408000000,106440000000,33156000000,175308000000,13436000000,265562000000,2538000000,-164566000000
2018-11-09,58.46,1.83,+3.231503%,56.51,56.51,59.2,"69,844,490","4,031,098,019.443300",2018-09-30,32607000000,11601000000,13331000000,19276000000,7886000000,4924000000,6675000000,138000000,7224000000,7675000000,1211000000,1613000000,-1371000000,5062000000,4924000000,-4408000000,-220000000,-4556000000,-1053000000,9811000000,4377000000,-2438000000,4188000000,265562000000,103737000000,5334000000,209475000000,54495000000,35712000000,8323000000,429000000,44091000000,67555000000,29200000000,10750000000,2538000000,34167000000,6502000000,3526000000,87464000000,33154000000,732000000,-78442000000,24012000000,107753000000,1270000000,19342000000,429000000,44091000000,-6987000000,11275000000,232408000000,106440000000,33156000000,175308000000,13436000000,265562000000,2538000000,-164566000000
2018-11-02,56.63,1.12,+2.017654%,55.81,55.55,58.8,"108,816,931","6,190,487,738.172600",2018-09-30,32607000000,11601000000,13331000000,19276000000,7886000000,4924000000,6675000000,138000000,7224000000,7675000000,1211000000,1613000000,-1371000000,5062000000,4924000000,-4408000000,-220000000,-4556000000,-1053000000,9811000000,4377000000,-2438000000,4188000000,265562000000,103737000000,5334000000,209475000000,54495000000,35712000000,8323000000,429000000,44091000000,67555000000,29200000000,10750000000,2538000000,34167000000,6502000000,3526000000,87464000000,33154000000,732000000,-78442000000,24012000000,107753000000,1270000000,19342000000,429000000,44091000000,-6987000000,11275000000,232408000000,106440000000,33156000000,175308000000,13436000000,265562000000,2538000000,-164566000000
2018-10-26,55.51,0.61,+1.111111%,55.08,54.61,58.44,"138,745,180","7,839,409,889.996400",2018-09-30,32607000000,11601000000,13331000000,19276000000,7886000000,4924000000,6675000000,138000000,7224000000,7675000000,1211000000,1613000000,-1371000000,5062000000,4924000000,-4408000000,-220000000,-4556000000,-1053000000,9811000000,4377000000,-2438000000,4188000000,265562000000,103737000000,5334000000,209475000000,54495000000,35712000000,8323000000,429000000,44091000000,67555000000,29200000000,10750000000,2538000000,34167000000,6502000000,3526000000,87464000000,33154000000,732000000,-78442000000,24012000000,107753000000,1270000000,19342000000,429000000,44091000000,-6987000000,11275000000,232408000000,106440000000,33156000000,175308000000,13436000000,265562000000,2538000000,-164566000000
2018-10-19,54.9,1.17,+2.177554%,53.88,53.26,55.5,"79,499,694","4,307,033,754.859100",2018-09-30,32607000000,11601000000,13331000000,19276000000,7886000000,4924000000,6675000000,138000000,7224000000,7675000000,1211000000,1613000000,-1371000000,5062000000,4924000000,-4408000000,-220000000,-4556000000,-1053000000,9811000000,4377000000,-2438000000,4188000000,265562000000,103737000000,5334000000,209475000000,54495000000,35712000000,8323000000,429000000,44091000000,67555000000,29200000000,10750000000,2538000000,34167000000,6502000000,3526000000,87464000000,33154000000,732000000,-78442000000,24012000000,107753000000,1270000000,19342000000,429000000,44091000000,-6987000000,11275000000,232408000000,106440000000,33156000000,175308000000,13436000000,265562000000,2538000000,-164566000000
2018-10-12,53.73,-1.21,-2.202403%,55.0,52.82,55.9,"100,894,416","5,490,229,310.996900",2018-09-30,32607000000,11601000000,13331000000,19276000000,7886000000,4924000000,6675000000,138000000,7224000000,7675000000,1211000000,1613000000,-1371000000,5062000000,4924000000,-4408000000,-220000000,-4556000000,-1053000000,9811000000,4377000000,-2438000000,4188000000,265562000000,103737000000,5334000000,209475000000,54495000000,35712000000,8323000000,429000000,44091000000,67555000000,29200000000,10750000000,2538000000,34167000000,6502000000,3526000000,87464000000,33154000000,732000000,-78442000000,24012000000,107753000000,1270000000,19342000000,429000000,44091000000,-6987000000,11275000000,232408000000,106440000000,33156000000,175308000000,13436000000,265562000000,2538000000,-164566000000
2018-10-05,54.94,1.55,+2.903165%,53.61,53.5,55.435,"67,937,269","3,700,949,446.636000",2018-09-30,32607000000,11601000000,13331000000,19276000000,7886000000,4924000000,6675000000,138000000,7224000000,7675000000,1211000000,1613000000,-1371000000,5062000000,4924000000,-4408000000,-220000000,-4556000000,-1053000000,9811000000,4377000000,-2438000000,4188000000,265562000000,103737000000,5334000000,209475000000,54495000000,35712000000,8323000000,429000000,44091000000,67555000000,29200000000,10750000000,2538000000,34167000000,6502000000,3526000000,87464000000,33154000000,732000000,-78442000000,24012000000,107753000000,1270000000,19342000000,429000000,44091000000,-6987000000,11275000000,232408000000,106440000000,33156000000,175308000000,13436000000,265562000000,2538000000,-164566000000
2018-09-28,53.39,-1.03,-1.892687%,54.31,52.92,54.494,"66,925,387","3,575,809,851.251600",2018-06-30,32203000000,11955000000,13631000000,18572000000,6749000000,4120000000,5527000000,126000000,7605000000,6617000000,1222000000,1281000000,-2254000000,4246000000,4120000000,-3443000000,-157000000,-6549000000,-261000000,9785000000,4350000000,-2438000000,3286000000,263303000000,103716000000,4925000000,209728000000,52024000000,35069000000,8303000000,429000000,41657000000,67167000000,29200000000,10510000000,1750000000,32329000000,5466000000,3490000000,87781000000,30876000000,787000000,-80892000000,23099000000,110232000000,1102000000,18560000000,429000000,41657000000,-6990000000,10943000000,232427000000,109174000000,33156000000,177399000000,13438000000,263303000000,1750000000,-161513000000
2018-09-21,54.42,-0.13,-0.238313%,54.79,53.317,55.0199,"105,803,214","5,741,579,401.096100",2018-06-30,32203000000,11955000000,13631000000,18572000000,6749000000,4120000000,5527000000,126000000,7605000000,6617000000,1222000000,1281000000,-2254000000,4246000000,4120000000,-3443000000,-157000000,-6549000000,-261000000,9785000000,4350000000,-2438000000,3286000000,263303000000,103716000000,4925000000,209728000000,52024000000,35069000000,8303000000,429000000,41657000000,67167000000,29200000000,10510000000,1750000000,32329000000,5466000000,3490000000,87781000000,30876000000,787000000,-80892000000,23099000000,110232000000,1102000000,18560000000,429000000,41657000000,-6990000000,10943000000,232427000000,109174000000,33156000000,177399000000,13438000000,263303000000,1750000000,-161513000000
2018-09-14,54.55,0.55,+1.018519%,54.32,53.99,55.42,"62,226,182","3,401,148,269.114100",2018-06-30,32203000000,11955000000,13631000000,18572000000,6749000000,4120000000,5527000000,126000000,7605000000,6617000000,1222000000,1281000000,-2254000000,4246000000,4120000000,-3443000000,-157000000,-6549000000,-261000000,9785000000,4350000000,-2438000000,3286000000,263303000000,103716000000,4925000000,209728000000,52024000000,35069000000,8303000000,429000000,41657000000,67167000000,29200000000,10510000000,1750000000,32329000000,5466000000,3490000000,87781000000,30876000000,787000000,-80892000000,23099000000,110232000000,1102000000,18560000000,429000000,41657000000,-6990000000,10943000000,232427000000,109174000000,33156000000,177399000000,13438000000,263303000000,1750000000,-161513000000
2018-09-07,54.0,-0.37,-0.680522%,53.55,52.84,54.47,"57,468,250","3,084,834,539.731600",2018-06-30,32203000000,11955000000,13631000000,18572000000,6749000000,4120000000,5527000000,126000000,7605000000,6617000000,1222000000,1281000000,-2254000000,4246000000,4120000000,-3443000000,-157000000,-6549000000,-261000000,9785000000,4350000000,-2438000000,3286000000,263303000000,103716000000,4925000000,209728000000,52024000000,35069000000,8303000000,429000000,41657000000,67167000000,29200000000,10510000000,1750000000,32329000000,5466000000,3490000000,87781000000,30876000000,787000000,-80892000000,23099000000,110232000000,1102000000,18560000000,429000000,41657000000,-6990000000,10943000000,232427000000,109174000000,33156000000,177399000000,13438000000,263303000000,1750000000,-161513000000
2018-08-31,54.37,-0.41,-0.748448%,54.98,54.04,55.06,"55,508,048","3,031,136,356.198200",2018-06-30,32203000000,11955000000,13631000000,18572000000,6749000000,4120000000,5527000000,126000000,7605000000,6617000000,1222000000,1281000000,-2254000000,4246000000,4120000000,-3443000000,-157000000,-6549000000,-261000000,9785000000,4350000000,-2438000000,3286000000,263303000000,103716000000,4925000000,209728000000,52024000000,35069000000,8303000000,429000000,41657000000,67167000000,29200000000,10510000000,1750000000,32329000000,5466000000,3490000000,87781000000,30876000000,787000000,-80892000000,23099000000,110232000000,1102000000,18560000000,429000000,41657000000,-6990000000,10943000000,232427000000,109174000000,33156000000,177399000000,13438000000,263303000000,1750000000,-161513000000
2018-08-24,54.78,-0.01,-0.018252%,54.93,53.94,55.08,"53,474,438","2,915,192,469.882000",2018-06-30,32203000000,11955000000,13631000000,18572000000,6749000000,4120000000,5527000000,126000000,7605000000,6617000000,1222000000,1281000000,-2254000000,4246000000,4120000000,-3443000000,-157000000,-6549000000,-261000000,9785000000,4350000000,-2438000000,3286000000,263303000000,103716000000,4925000000,209728000000,52024000000,35069000000,8303000000,429000000,41657000000,67167000000,29200000000,10510000000,1750000000,32329000000,5466000000,3490000000,87781000000,30876000000,787000000,-80892000000,23099000000,110232000000,1102000000,18560000000,429000000,41657000000,-6990000000,10943000000,232427000000,109174000000,33156000000,177399000000,13438000000,263303000000,1750000000,-161513000000
