Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,nonRecurring,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2016-06-24,101.9,0.33,+0.324899%,102.88,101.17,104.45,"33,507,450","3,446,087,425.946600",2016-03-31,23553000000,8635000000,16629000000,6924000000,-1711000000,-725000000,-1711000000,18000000,3862000000,-1711000000,4403000000,156000000,370000000,-1004000000,0,-707000000,-725000000,-5509000000,82000000,3788000000,1911000000,-2457000000,1141000000,-990000000,4403000000,-2000000000,123000000,176000000,-1497000000,5566000000,-68000000,-2460000000,263842000000,3867000000,112366000000,150307000000,42922000000,6033000000,1832000000,178853000000,30903000000,4588000000,42189000000,8562000000,29162000000,9630000000,-4390000000,191025000000,31713000000,30002000000,145719000000,317000000,12459000000,32635000000,6508000000,27105000000,1832000000,178853000000,-42350000000,6514000000,232129000000,32709000000,75631000000,16362000000,263842000000,8879000000
2016-06-17,101.57,-0.41,-0.402040%,101.5,98.77,103.102,"35,716,331","3,613,330,695.432600",2016-03-31,23553000000,8635000000,16629000000,6924000000,-1711000000,-725000000,-1711000000,18000000,3862000000,-1711000000,4403000000,156000000,370000000,-1004000000,0,-707000000,-725000000,-5509000000,82000000,3788000000,1911000000,-2457000000,1141000000,-990000000,4403000000,-2000000000,123000000,176000000,-1497000000,5566000000,-68000000,-2460000000,263842000000,3867000000,112366000000,150307000000,42922000000,6033000000,1832000000,178853000000,30903000000,4588000000,42189000000,8562000000,29162000000,9630000000,-4390000000,191025000000,31713000000,30002000000,145719000000,317000000,12459000000,32635000000,6508000000,27105000000,1832000000,178853000000,-42350000000,6514000000,232129000000,32709000000,75631000000,16362000000,263842000000,8879000000
2016-06-10,101.98,1.32,+1.311345%,101.34,100.92,104.08,"34,429,259","3,530,844,256.168500",2016-03-31,23553000000,8635000000,16629000000,6924000000,-1711000000,-725000000,-1711000000,18000000,3862000000,-1711000000,4403000000,156000000,370000000,-1004000000,0,-707000000,-725000000,-5509000000,82000000,3788000000,1911000000,-2457000000,1141000000,-990000000,4403000000,-2000000000,123000000,176000000,-1497000000,5566000000,-68000000,-2460000000,263842000000,3867000000,112366000000,150307000000,42922000000,6033000000,1832000000,178853000000,30903000000,4588000000,42189000000,8562000000,29162000000,9630000000,-4390000000,191025000000,31713000000,30002000000,145719000000,317000000,12459000000,32635000000,6508000000,27105000000,1832000000,178853000000,-42350000000,6514000000,232129000000,32709000000,75631000000,16362000000,263842000000,8879000000
2016-06-03,100.66,-1.36,-1.333072%,102.15,99.72,102.275,"24,628,832","2,480,557,698.149500",2016-03-31,23553000000,8635000000,16629000000,6924000000,-1711000000,-725000000,-1711000000,18000000,3862000000,-1711000000,4403000000,156000000,370000000,-1004000000,0,-707000000,-725000000,-5509000000,82000000,3788000000,1911000000,-2457000000,1141000000,-990000000,4403000000,-2000000000,123000000,176000000,-1497000000,5566000000,-68000000,-2460000000,263842000000,3867000000,112366000000,150307000000,42922000000,6033000000,1832000000,178853000000,30903000000,4588000000,42189000000,8562000000,29162000000,9630000000,-4390000000,191025000000,31713000000,30002000000,145719000000,317000000,12459000000,32635000000,6508000000,27105000000,1832000000,178853000000,-42350000000,6514000000,232129000000,32709000000,75631000000,16362000000,263842000000,8879000000
2016-05-27,102.02,2.23,+2.234693%,99.18,99.07,102.37,"23,203,339","2,344,159,995.987300",2016-03-31,23553000000,8635000000,16629000000,6924000000,-1711000000,-725000000,-1711000000,18000000,3862000000,-1711000000,4403000000,156000000,370000000,-1004000000,0,-707000000,-725000000,-5509000000,82000000,3788000000,1911000000,-2457000000,1141000000,-990000000,4403000000,-2000000000,123000000,176000000,-1497000000,5566000000,-68000000,-2460000000,263842000000,3867000000,112366000000,150307000000,42922000000,6033000000,1832000000,178853000000,30903000000,4588000000,42189000000,8562000000,29162000000,9630000000,-4390000000,191025000000,31713000000,30002000000,145719000000,317000000,12459000000,32635000000,6508000000,27105000000,1832000000,178853000000,-42350000000,6514000000,232129000000,32709000000,75631000000,16362000000,263842000000,8879000000
2016-05-20,99.79,-0.95,-0.943022%,101.87,98.52,102.599,"30,683,037","3,088,854,865.011700",2016-03-31,23553000000,8635000000,16629000000,6924000000,-1711000000,-725000000,-1711000000,18000000,3862000000,-1711000000,4403000000,156000000,370000000,-1004000000,0,-707000000,-725000000,-5509000000,82000000,3788000000,1911000000,-2457000000,1141000000,-990000000,4403000000,-2000000000,123000000,176000000,-1497000000,5566000000,-68000000,-2460000000,263842000000,3867000000,112366000000,150307000000,42922000000,6033000000,1832000000,178853000000,30903000000,4588000000,42189000000,8562000000,29162000000,9630000000,-4390000000,191025000000,31713000000,30002000000,145719000000,317000000,12459000000,32635000000,6508000000,27105000000,1832000000,178853000000,-42350000000,6514000000,232129000000,32709000000,75631000000,16362000000,263842000000,8879000000
2016-05-13,100.74,-1.12,-1.099548%,101.62,99.08,102.42,"35,088,532","3,544,363,196.425100",2016-03-31,23553000000,8635000000,16629000000,6924000000,-1711000000,-725000000,-1711000000,18000000,3862000000,-1711000000,4403000000,156000000,370000000,-1004000000,0,-707000000,-725000000,-5509000000,82000000,3788000000,1911000000,-2457000000,1141000000,-990000000,4403000000,-2000000000,123000000,176000000,-1497000000,5566000000,-68000000,-2460000000,263842000000,3867000000,112366000000,150307000000,42922000000,6033000000,1832000000,178853000000,30903000000,4588000000,42189000000,8562000000,29162000000,9630000000,-4390000000,191025000000,31713000000,30002000000,145719000000,317000000,12459000000,32635000000,6508000000,27105000000,1832000000,178853000000,-42350000000,6514000000,232129000000,32709000000,75631000000,16362000000,263842000000,8879000000
2016-05-06,101.86,-0.32,-0.313173%,101.83,100.39,103.85,"33,763,333","3,437,948,032.317300",2016-03-31,23553000000,8635000000,16629000000,6924000000,-1711000000,-725000000,-1711000000,18000000,3862000000,-1711000000,4403000000,156000000,370000000,-1004000000,0,-707000000,-725000000,-5509000000,82000000,3788000000,1911000000,-2457000000,1141000000,-990000000,4403000000,-2000000000,123000000,176000000,-1497000000,5566000000,-68000000,-2460000000,263842000000,3867000000,112366000000,150307000000,42922000000,6033000000,1832000000,178853000000,30903000000,4588000000,42189000000,8562000000,29162000000,9630000000,-4390000000,191025000000,31713000000,30002000000,145719000000,317000000,12459000000,32635000000,6508000000,27105000000,1832000000,178853000000,-42350000000,6514000000,232129000000,32709000000,75631000000,16362000000,263842000000,8879000000
2016-04-29,102.18,0.17,+0.166650%,101.47,100.61,104.26,"37,071,327","3,795,063,903.566600",2016-03-31,23553000000,8635000000,16629000000,6924000000,-1711000000,-725000000,-1711000000,18000000,3862000000,-1711000000,4403000000,156000000,370000000,-1004000000,0,-707000000,-725000000,-5509000000,82000000,3788000000,1911000000,-2457000000,1141000000,-990000000,4403000000,-2000000000,123000000,176000000,-1497000000,5566000000,-68000000,-2460000000,263842000000,3867000000,112366000000,150307000000,42922000000,6033000000,1832000000,178853000000,30903000000,4588000000,42189000000,8562000000,29162000000,9630000000,-4390000000,191025000000,31713000000,30002000000,145719000000,317000000,12459000000,32635000000,6508000000,27105000000,1832000000,178853000000,-42350000000,6514000000,232129000000,32709000000,75631000000,16362000000,263842000000,8879000000
2016-04-22,102.01,4.78,+4.916178%,95.76,95.52,102.8,"42,538,008","4,278,102,160.836500",2016-03-31,23553000000,8635000000,16629000000,6924000000,-1711000000,-725000000,-1711000000,18000000,3862000000,-1711000000,4403000000,156000000,370000000,-1004000000,0,-707000000,-725000000,-5509000000,82000000,3788000000,1911000000,-2457000000,1141000000,-990000000,4403000000,-2000000000,123000000,176000000,-1497000000,5566000000,-68000000,-2460000000,263842000000,3867000000,112366000000,150307000000,42922000000,6033000000,1832000000,178853000000,30903000000,4588000000,42189000000,8562000000,29162000000,9630000000,-4390000000,191025000000,31713000000,30002000000,145719000000,317000000,12459000000,32635000000,6508000000,27105000000,1832000000,178853000000,-42350000000,6514000000,232129000000,32709000000,75631000000,16362000000,263842000000,8879000000
2016-04-15,97.23,0.9,+0.934288%,96.87,95.15,98.27,"34,548,092","3,355,245,544.245700",2016-03-31,23553000000,8635000000,16629000000,6924000000,-1711000000,-725000000,-1711000000,18000000,3862000000,-1711000000,4403000000,156000000,370000000,-1004000000,0,-707000000,-725000000,-5509000000,82000000,3788000000,1911000000,-2457000000,1141000000,-990000000,4403000000,-2000000000,123000000,176000000,-1497000000,5566000000,-68000000,-2460000000,263842000000,3867000000,112366000000,150307000000,42922000000,6033000000,1832000000,178853000000,30903000000,4588000000,42189000000,8562000000,29162000000,9630000000,-4390000000,191025000000,31713000000,30002000000,145719000000,317000000,12459000000,32635000000,6508000000,27105000000,1832000000,178853000000,-42350000000,6514000000,232129000000,32709000000,75631000000,16362000000,263842000000,8879000000
2016-04-08,96.33,2.07,+2.196053%,94.44,92.43,96.87,"33,976,642","3,204,827,945.903100",2016-03-31,23553000000,8635000000,16629000000,6924000000,-1711000000,-725000000,-1711000000,18000000,3862000000,-1711000000,4403000000,156000000,370000000,-1004000000,0,-707000000,-725000000,-5509000000,82000000,3788000000,1911000000,-2457000000,1141000000,-990000000,4403000000,-2000000000,123000000,176000000,-1497000000,5566000000,-68000000,-2460000000,263842000000,3867000000,112366000000,150307000000,42922000000,6033000000,1832000000,178853000000,30903000000,4588000000,42189000000,8562000000,29162000000,9630000000,-4390000000,191025000000,31713000000,30002000000,145719000000,317000000,12459000000,32635000000,6508000000,27105000000,1832000000,178853000000,-42350000000,6514000000,232129000000,32709000000,75631000000,16362000000,263842000000,8879000000
2016-04-01,94.26,-0.59,-0.622035%,94.9,92.94,96.69,"31,353,331","2,974,644,321.318000",2016-03-31,23553000000,8635000000,16629000000,6924000000,-1711000000,-725000000,-1711000000,18000000,3862000000,-1711000000,4403000000,156000000,370000000,-1004000000,0,-707000000,-725000000,-5509000000,82000000,3788000000,1911000000,-2457000000,1141000000,-990000000,4403000000,-2000000000,123000000,176000000,-1497000000,5566000000,-68000000,-2460000000,263842000000,3867000000,112366000000,150307000000,42922000000,6033000000,1832000000,178853000000,30903000000,4588000000,42189000000,8562000000,29162000000,9630000000,-4390000000,191025000000,31713000000,30002000000,145719000000,317000000,12459000000,32635000000,6508000000,27105000000,1832000000,178853000000,-42350000000,6514000000,232129000000,32709000000,75631000000,16362000000,263842000000,8879000000
2016-03-25,94.85,-2.84,-2.907155%,97.02,92.25,97.54,"34,069,120","3,233,979,485.023800",2015-12-31,29247000000,10917000000,20540000000,8707000000,-2210000000,-588000000,-2210000000,33000000,4159000000,-2210000000,5400000000,142000000,1358000000,-1655000000,7989000000,-555000000,-588000000,-7208000000,331000000,2708000000,756000000,-1895000000,4557000000,275000000,5400000000,-2005000000,53000000,85000000,-596000000,7449000000,33000000,-1911000000,266103000000,4821000000,112217000000,152716000000,44154000000,6947000000,1832000000,181578000000,31400000000,4588000000,42360000000,11022000000,26464000000,4928000000,-4531000000,189845000000,35347000000,29522000000,148128000000,310000000,12860000000,33584000000,6334000000,29471000000,1832000000,181578000000,-42493000000,6801000000,230756000000,33664000000,77818000000,16330000000,266103000000,11332000000
2016-03-18,97.69,3.11,+3.288222%,93.57,92.25,97.91,"48,989,962","4,687,793,454.852200",2015-12-31,29247000000,10917000000,20540000000,8707000000,-2210000000,-588000000,-2210000000,33000000,4159000000,-2210000000,5400000000,142000000,1358000000,-1655000000,7989000000,-555000000,-588000000,-7208000000,331000000,2708000000,756000000,-1895000000,4557000000,275000000,5400000000,-2005000000,53000000,85000000,-596000000,7449000000,33000000,-1911000000,266103000000,4821000000,112217000000,152716000000,44154000000,6947000000,1832000000,181578000000,31400000000,4588000000,42360000000,11022000000,26464000000,4928000000,-4531000000,189845000000,35347000000,29522000000,148128000000,310000000,12860000000,33584000000,6334000000,29471000000,1832000000,181578000000,-42493000000,6801000000,230756000000,33664000000,77818000000,16330000000,266103000000,11332000000
2016-03-11,94.58,6.65,+7.562834%,87.94,87.55,96.14,"68,805,450","6,339,945,720.070800",2015-12-31,29247000000,10917000000,20540000000,8707000000,-2210000000,-588000000,-2210000000,33000000,4159000000,-2210000000,5400000000,142000000,1358000000,-1655000000,7989000000,-555000000,-588000000,-7208000000,331000000,2708000000,756000000,-1895000000,4557000000,275000000,5400000000,-2005000000,53000000,85000000,-596000000,7449000000,33000000,-1911000000,266103000000,4821000000,112217000000,152716000000,44154000000,6947000000,1832000000,181578000000,31400000000,4588000000,42360000000,11022000000,26464000000,4928000000,-4531000000,189845000000,35347000000,29522000000,148128000000,310000000,12860000000,33584000000,6334000000,29471000000,1832000000,181578000000,-42493000000,6801000000,230756000000,33664000000,77818000000,16330000000,266103000000,11332000000
2016-03-04,87.93,3.58,+4.244221%,84.94,83.07,88.62,"50,656,563","4,354,353,878.439400",2015-12-31,29247000000,10917000000,20540000000,8707000000,-2210000000,-588000000,-2210000000,33000000,4159000000,-2210000000,5400000000,142000000,1358000000,-1655000000,7989000000,-555000000,-588000000,-7208000000,331000000,2708000000,756000000,-1895000000,4557000000,275000000,5400000000,-2005000000,53000000,85000000,-596000000,7449000000,33000000,-1911000000,266103000000,4821000000,112217000000,152716000000,44154000000,6947000000,1832000000,181578000000,31400000000,4588000000,42360000000,11022000000,26464000000,4928000000,-4531000000,189845000000,35347000000,29522000000,148128000000,310000000,12860000000,33584000000,6334000000,29471000000,1832000000,181578000000,-42493000000,6801000000,230756000000,33664000000,77818000000,16330000000,266103000000,11332000000
2016-02-26,84.35,-2.15,-2.485549%,87.87,82.9,89.84,"49,553,477","4,252,953,123.747000",2015-12-31,29247000000,10917000000,20540000000,8707000000,-2210000000,-588000000,-2210000000,33000000,4159000000,-2210000000,5400000000,142000000,1358000000,-1655000000,7989000000,-555000000,-588000000,-7208000000,331000000,2708000000,756000000,-1895000000,4557000000,275000000,5400000000,-2005000000,53000000,85000000,-596000000,7449000000,33000000,-1911000000,266103000000,4821000000,112217000000,152716000000,44154000000,6947000000,1832000000,181578000000,31400000000,4588000000,42360000000,11022000000,26464000000,4928000000,-4531000000,189845000000,35347000000,29522000000,148128000000,310000000,12860000000,33584000000,6334000000,29471000000,1832000000,181578000000,-42493000000,6801000000,230756000000,33664000000,77818000000,16330000000,266103000000,11332000000
2016-02-19,86.5,1.07,+1.252487%,85.23,83.305,89.25,"42,643,173","3,680,317,306.467600",2015-12-31,29247000000,10917000000,20540000000,8707000000,-2210000000,-588000000,-2210000000,33000000,4159000000,-2210000000,5400000000,142000000,1358000000,-1655000000,7989000000,-555000000,-588000000,-7208000000,331000000,2708000000,756000000,-1895000000,4557000000,275000000,5400000000,-2005000000,53000000,85000000,-596000000,7449000000,33000000,-1911000000,266103000000,4821000000,112217000000,152716000000,44154000000,6947000000,1832000000,181578000000,31400000000,4588000000,42360000000,11022000000,26464000000,4928000000,-4531000000,189845000000,35347000000,29522000000,148128000000,310000000,12860000000,33584000000,6334000000,29471000000,1832000000,181578000000,-42493000000,6801000000,230756000000,33664000000,77818000000,16330000000,266103000000,11332000000
