Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,warrants,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2017-02-03,161.87,-1.12,-0.687159%,162.94,160.01,163.9,"17,016,582","2,751,210,021.391100",2016-12-31,47535000000,8344000000,36004000000,11531000000,3187000000,1684000000,2919000000,24000000,7817000000,3187000000,527000000,268000000,1211000000,-1067000000,1708000000,1684000000,-1158000000,-3689000000,-614000000,1029000000,-87000000,-351000000,452000000,-2374000000,-1409000000,234000000,527000000,-595000000,-121000000,-1357000000,588000000,485000000,-777000000,8000000,-2366000000,122810000000,8541000000,4953000000,82621000000,40286000000,2761000000,12307000000,10000000,40945000000,4831000000,47584000000,83030000000,10430000000,49252000000,7193000000,-2681000000,5901000000,33879000000,23868000000,-15839000000,2845000000,15651000000,25777000000,29752000000,10000000,40945000000,3037000000,88931000000,25777000000,4831000000,33369000000,2012000000,122810000000,13275000000,952000000
2017-01-27,162.99,4.33,+2.729106%,158.62,156.56,163.8,"18,495,249","2,980,774,057.822400",2016-12-31,47535000000,8344000000,36004000000,11531000000,3187000000,1684000000,2919000000,24000000,7817000000,3187000000,527000000,268000000,1211000000,-1067000000,1708000000,1684000000,-1158000000,-3689000000,-614000000,1029000000,-87000000,-351000000,452000000,-2374000000,-1409000000,234000000,527000000,-595000000,-121000000,-1357000000,588000000,485000000,-777000000,8000000,-2366000000,122810000000,8541000000,4953000000,82621000000,40286000000,2761000000,12307000000,10000000,40945000000,4831000000,47584000000,83030000000,10430000000,49252000000,7193000000,-2681000000,5901000000,33879000000,23868000000,-15839000000,2845000000,15651000000,25777000000,29752000000,10000000,40945000000,3037000000,88931000000,25777000000,4831000000,33369000000,2012000000,122810000000,13275000000,952000000
2017-01-20,158.66,-3.14,-1.940667%,162.61,156.09,162.97,"20,623,404","3,270,715,590.731000",2016-12-31,47535000000,8344000000,36004000000,11531000000,3187000000,1684000000,2919000000,24000000,7817000000,3187000000,527000000,268000000,1211000000,-1067000000,1708000000,1684000000,-1158000000,-3689000000,-614000000,1029000000,-87000000,-351000000,452000000,-2374000000,-1409000000,234000000,527000000,-595000000,-121000000,-1357000000,588000000,485000000,-777000000,8000000,-2366000000,122810000000,8541000000,4953000000,82621000000,40286000000,2761000000,12307000000,10000000,40945000000,4831000000,47584000000,83030000000,10430000000,49252000000,7193000000,-2681000000,5901000000,33879000000,23868000000,-15839000000,2845000000,15651000000,25777000000,29752000000,10000000,40945000000,3037000000,88931000000,25777000000,4831000000,33369000000,2012000000,122810000000,13275000000,952000000
2017-01-13,161.8,-0.61,-0.375593%,162.0,160.5,162.98,"15,612,053","2,526,952,642.853500",2016-12-31,47535000000,8344000000,36004000000,11531000000,3187000000,1684000000,2919000000,24000000,7817000000,3187000000,527000000,268000000,1211000000,-1067000000,1708000000,1684000000,-1158000000,-3689000000,-614000000,1029000000,-87000000,-351000000,452000000,-2374000000,-1409000000,234000000,527000000,-595000000,-121000000,-1357000000,588000000,485000000,-777000000,8000000,-2366000000,122810000000,8541000000,4953000000,82621000000,40286000000,2761000000,12307000000,10000000,40945000000,4831000000,47584000000,83030000000,10430000000,49252000000,7193000000,-2681000000,5901000000,33879000000,23868000000,-15839000000,2845000000,15651000000,25777000000,29752000000,10000000,40945000000,3037000000,88931000000,25777000000,4831000000,33369000000,2012000000,122810000000,13275000000,952000000
2017-01-06,162.41,2.37,+1.480880%,161.13,159.15,162.94,"12,277,882","1,982,530,585.841300",2016-12-31,47535000000,8344000000,36004000000,11531000000,3187000000,1684000000,2919000000,24000000,7817000000,3187000000,527000000,268000000,1211000000,-1067000000,1708000000,1684000000,-1158000000,-3689000000,-614000000,1029000000,-87000000,-351000000,452000000,-2374000000,-1409000000,234000000,527000000,-595000000,-121000000,-1357000000,588000000,485000000,-777000000,8000000,-2366000000,122810000000,8541000000,4953000000,82621000000,40286000000,2761000000,12307000000,10000000,40945000000,4831000000,47584000000,83030000000,10430000000,49252000000,7193000000,-2681000000,5901000000,33879000000,23868000000,-15839000000,2845000000,15651000000,25777000000,29752000000,10000000,40945000000,3037000000,88931000000,25777000000,4831000000,33369000000,2012000000,122810000000,13275000000,952000000
2016-12-30,160.04,-2.99,-1.834018%,163.26,159.85,163.96,"8,344,981","1,345,541,099.955700",2016-09-30,46293000000,7548000000,35165000000,11128000000,3580000000,1968000000,3311000000,10000000,7033000000,3580000000,515000000,269000000,1333000000,0,1978000000,1968000000,-1188000000,2640000000,-2328000000,-733000000,69000000,-301000000,229000000,4574000000,7203000000,217000000,515000000,-595000000,-4000000,580000000,-205000000,407000000,2058000000,5000000,4579000000,123642000000,8719000000,5252000000,84151000000,39589000000,2492000000,14400000000,10000000,39945000000,4541000000,47183000000,82350000000,12796000000,51096000000,7202000000,-2303000000,5524000000,35768000000,23324000000,-16313000000,2871000000,14849000000,26022000000,29494000000,10000000,39945000000,3124000000,87874000000,26022000000,4541000000,33055000000,1937000000,123642000000,15667000000,952000000
2016-12-23,163.03,-0.91,-0.555081%,163.09,159.62,163.94,"15,418,068","2,492,942,254.779300",2016-09-30,46293000000,7548000000,35165000000,11128000000,3580000000,1968000000,3311000000,10000000,7033000000,3580000000,515000000,269000000,1333000000,0,1978000000,1968000000,-1188000000,2640000000,-2328000000,-733000000,69000000,-301000000,229000000,4574000000,7203000000,217000000,515000000,-595000000,-4000000,580000000,-205000000,407000000,2058000000,5000000,4579000000,123642000000,8719000000,5252000000,84151000000,39589000000,2492000000,14400000000,10000000,39945000000,4541000000,47183000000,82350000000,12796000000,51096000000,7202000000,-2303000000,5524000000,35768000000,23324000000,-16313000000,2871000000,14849000000,26022000000,29494000000,10000000,39945000000,3124000000,87874000000,26022000000,4541000000,33055000000,1937000000,123642000000,15667000000,952000000
2016-12-16,163.94,3.82,+2.385711%,158.83,157.75,164.0,"23,254,165","3,745,862,041.648100",2016-09-30,46293000000,7548000000,35165000000,11128000000,3580000000,1968000000,3311000000,10000000,7033000000,3580000000,515000000,269000000,1333000000,0,1978000000,1968000000,-1188000000,2640000000,-2328000000,-733000000,69000000,-301000000,229000000,4574000000,7203000000,217000000,515000000,-595000000,-4000000,580000000,-205000000,407000000,2058000000,5000000,4579000000,123642000000,8719000000,5252000000,84151000000,39589000000,2492000000,14400000000,10000000,39945000000,4541000000,47183000000,82350000000,12796000000,51096000000,7202000000,-2303000000,5524000000,35768000000,23324000000,-16313000000,2871000000,14849000000,26022000000,29494000000,10000000,39945000000,3124000000,87874000000,26022000000,4541000000,33055000000,1937000000,123642000000,15667000000,952000000
2016-12-09,160.12,-0.61,-0.379518%,160.19,156.23,160.67,"21,038,024","3,329,493,972.645900",2016-09-30,46293000000,7548000000,35165000000,11128000000,3580000000,1968000000,3311000000,10000000,7033000000,3580000000,515000000,269000000,1333000000,0,1978000000,1968000000,-1188000000,2640000000,-2328000000,-733000000,69000000,-301000000,229000000,4574000000,7203000000,217000000,515000000,-595000000,-4000000,580000000,-205000000,407000000,2058000000,5000000,4579000000,123642000000,8719000000,5252000000,84151000000,39589000000,2492000000,14400000000,10000000,39945000000,4541000000,47183000000,82350000000,12796000000,51096000000,7202000000,-2303000000,5524000000,35768000000,23324000000,-16313000000,2871000000,14849000000,26022000000,29494000000,10000000,39945000000,3124000000,87874000000,26022000000,4541000000,33055000000,1937000000,123642000000,15667000000,952000000
2016-12-02,160.73,7.92,+5.182907%,152.74,150.0,162.52,"26,729,659","4,213,930,585.183000",2016-09-30,46293000000,7548000000,35165000000,11128000000,3580000000,1968000000,3311000000,10000000,7033000000,3580000000,515000000,269000000,1333000000,0,1978000000,1968000000,-1188000000,2640000000,-2328000000,-733000000,69000000,-301000000,229000000,4574000000,7203000000,217000000,515000000,-595000000,-4000000,580000000,-205000000,407000000,2058000000,5000000,4579000000,123642000000,8719000000,5252000000,84151000000,39589000000,2492000000,14400000000,10000000,39945000000,4541000000,47183000000,82350000000,12796000000,51096000000,7202000000,-2303000000,5524000000,35768000000,23324000000,-16313000000,2871000000,14849000000,26022000000,29494000000,10000000,39945000000,3124000000,87874000000,26022000000,4541000000,33055000000,1937000000,123642000000,15667000000,952000000
2016-11-25,152.81,3.36,+2.248244%,149.72,148.56,154.5,"13,363,300","2,027,294,747.648100",2016-09-30,46293000000,7548000000,35165000000,11128000000,3580000000,1968000000,3311000000,10000000,7033000000,3580000000,515000000,269000000,1333000000,0,1978000000,1968000000,-1188000000,2640000000,-2328000000,-733000000,69000000,-301000000,229000000,4574000000,7203000000,217000000,515000000,-595000000,-4000000,580000000,-205000000,407000000,2058000000,5000000,4579000000,123642000000,8719000000,5252000000,84151000000,39589000000,2492000000,14400000000,10000000,39945000000,4541000000,47183000000,82350000000,12796000000,51096000000,7202000000,-2303000000,5524000000,35768000000,23324000000,-16313000000,2871000000,14849000000,26022000000,29494000000,10000000,39945000000,3124000000,87874000000,26022000000,4541000000,33055000000,1937000000,123642000000,15667000000,952000000
2016-11-18,149.45,3.03,+2.069389%,147.32,147.04,153.96,"24,898,003","3,761,224,091.491000",2016-09-30,46293000000,7548000000,35165000000,11128000000,3580000000,1968000000,3311000000,10000000,7033000000,3580000000,515000000,269000000,1333000000,0,1978000000,1968000000,-1188000000,2640000000,-2328000000,-733000000,69000000,-301000000,229000000,4574000000,7203000000,217000000,515000000,-595000000,-4000000,580000000,-205000000,407000000,2058000000,5000000,4579000000,123642000000,8719000000,5252000000,84151000000,39589000000,2492000000,14400000000,10000000,39945000000,4541000000,47183000000,82350000000,12796000000,51096000000,7202000000,-2303000000,5524000000,35768000000,23324000000,-16313000000,2871000000,14849000000,26022000000,29494000000,10000000,39945000000,3124000000,87874000000,26022000000,4541000000,33055000000,1937000000,123642000000,15667000000,952000000
2016-11-11,146.42,8.71,+6.324886%,139.6,136.22,147.5,"26,879,533","3,848,306,231.580900",2016-09-30,46293000000,7548000000,35165000000,11128000000,3580000000,1968000000,3311000000,10000000,7033000000,3580000000,515000000,269000000,1333000000,0,1978000000,1968000000,-1188000000,2640000000,-2328000000,-733000000,69000000,-301000000,229000000,4574000000,7203000000,217000000,515000000,-595000000,-4000000,580000000,-205000000,407000000,2058000000,5000000,4579000000,123642000000,8719000000,5252000000,84151000000,39589000000,2492000000,14400000000,10000000,39945000000,4541000000,47183000000,82350000000,12796000000,51096000000,7202000000,-2303000000,5524000000,35768000000,23324000000,-16313000000,2871000000,14849000000,26022000000,29494000000,10000000,39945000000,3124000000,87874000000,26022000000,4541000000,33055000000,1937000000,123642000000,15667000000,952000000
2016-11-04,137.71,-2.64,-1.881012%,140.8,137.65,141.54,"16,812,622","2,345,648,490.163200",2016-09-30,46293000000,7548000000,35165000000,11128000000,3580000000,1968000000,3311000000,10000000,7033000000,3580000000,515000000,269000000,1333000000,0,1978000000,1968000000,-1188000000,2640000000,-2328000000,-733000000,69000000,-301000000,229000000,4574000000,7203000000,217000000,515000000,-595000000,-4000000,580000000,-205000000,407000000,2058000000,5000000,4579000000,123642000000,8719000000,5252000000,84151000000,39589000000,2492000000,14400000000,10000000,39945000000,4541000000,47183000000,82350000000,12796000000,51096000000,7202000000,-2303000000,5524000000,35768000000,23324000000,-16313000000,2871000000,14849000000,26022000000,29494000000,10000000,39945000000,3124000000,87874000000,26022000000,4541000000,33055000000,1937000000,123642000000,15667000000,952000000
2016-10-28,140.35,-5.02,-3.453257%,146.0,139.44,146.22,"16,684,817","2,381,658,605.813900",2016-09-30,46293000000,7548000000,35165000000,11128000000,3580000000,1968000000,3311000000,10000000,7033000000,3580000000,515000000,269000000,1333000000,0,1978000000,1968000000,-1188000000,2640000000,-2328000000,-733000000,69000000,-301000000,229000000,4574000000,7203000000,217000000,515000000,-595000000,-4000000,580000000,-205000000,407000000,2058000000,5000000,4579000000,123642000000,8719000000,5252000000,84151000000,39589000000,2492000000,14400000000,10000000,39945000000,4541000000,47183000000,82350000000,12796000000,51096000000,7202000000,-2303000000,5524000000,35768000000,23324000000,-16313000000,2871000000,14849000000,26022000000,29494000000,10000000,39945000000,3124000000,87874000000,26022000000,4541000000,33055000000,1937000000,123642000000,15667000000,952000000
2016-10-21,145.37,11.45,+8.549881%,134.06,133.03,146.36,"28,075,913","4,006,719,237.341300",2016-09-30,46293000000,7548000000,35165000000,11128000000,3580000000,1968000000,3311000000,10000000,7033000000,3580000000,515000000,269000000,1333000000,0,1978000000,1968000000,-1188000000,2640000000,-2328000000,-733000000,69000000,-301000000,229000000,4574000000,7203000000,217000000,515000000,-595000000,-4000000,580000000,-205000000,407000000,2058000000,5000000,4579000000,123642000000,8719000000,5252000000,84151000000,39589000000,2492000000,14400000000,10000000,39945000000,4541000000,47183000000,82350000000,12796000000,51096000000,7202000000,-2303000000,5524000000,35768000000,23324000000,-16313000000,2871000000,14849000000,26022000000,29494000000,10000000,39945000000,3124000000,87874000000,26022000000,4541000000,33055000000,1937000000,123642000000,15667000000,952000000
2016-10-14,133.92,-2.74,-2.004976%,136.97,133.61,138.35,"17,106,051","2,312,846,297.994500",2016-09-30,46293000000,7548000000,35165000000,11128000000,3580000000,1968000000,3311000000,10000000,7033000000,3580000000,515000000,269000000,1333000000,0,1978000000,1968000000,-1188000000,2640000000,-2328000000,-733000000,69000000,-301000000,229000000,4574000000,7203000000,217000000,515000000,-595000000,-4000000,580000000,-205000000,407000000,2058000000,5000000,4579000000,123642000000,8719000000,5252000000,84151000000,39589000000,2492000000,14400000000,10000000,39945000000,4541000000,47183000000,82350000000,12796000000,51096000000,7202000000,-2303000000,5524000000,35768000000,23324000000,-16313000000,2871000000,14849000000,26022000000,29494000000,10000000,39945000000,3124000000,87874000000,26022000000,4541000000,33055000000,1937000000,123642000000,15667000000,952000000
2016-10-07,136.66,-3.34,-2.385714%,139.35,135.66,139.72,"16,396,603","2,252,711,618.641500",2016-09-30,46293000000,7548000000,35165000000,11128000000,3580000000,1968000000,3311000000,10000000,7033000000,3580000000,515000000,269000000,1333000000,0,1978000000,1968000000,-1188000000,2640000000,-2328000000,-733000000,69000000,-301000000,229000000,4574000000,7203000000,217000000,515000000,-595000000,-4000000,580000000,-205000000,407000000,2058000000,5000000,4579000000,123642000000,8719000000,5252000000,84151000000,39589000000,2492000000,14400000000,10000000,39945000000,4541000000,47183000000,82350000000,12796000000,51096000000,7202000000,-2303000000,5524000000,35768000000,23324000000,-16313000000,2871000000,14849000000,26022000000,29494000000,10000000,39945000000,3124000000,87874000000,26022000000,4541000000,33055000000,1937000000,123642000000,15667000000,952000000
2016-09-30,140.0,-0.51,-0.362963%,139.95,137.84,141.71,"14,040,509","1,962,319,111.928800",2016-09-30,46293000000,7548000000,35165000000,11128000000,3580000000,1968000000,3311000000,10000000,7033000000,3580000000,515000000,269000000,1333000000,0,1978000000,1968000000,-1188000000,2640000000,-2328000000,-733000000,69000000,-301000000,229000000,4574000000,7203000000,217000000,515000000,-595000000,-4000000,580000000,-205000000,407000000,2058000000,5000000,4579000000,123642000000,8719000000,5252000000,84151000000,39589000000,2492000000,14400000000,10000000,39945000000,4541000000,47183000000,82350000000,12796000000,51096000000,7202000000,-2303000000,5524000000,35768000000,23324000000,-16313000000,2871000000,14849000000,26022000000,29494000000,10000000,39945000000,3124000000,87874000000,26022000000,4541000000,33055000000,1937000000,123642000000,15667000000,952000000
2016-09-23,140.51,2.04,+1.473243%,138.68,137.055,141.78,"14,992,140","2,088,621,577.778000",2016-06-30,46485000000,7304000000,35978000000,10507000000,3203000000,1754000000,2932000000,6000000,6793000000,3203000000,511000000,271000000,1172000000,0,1760000000,1754000000,-1508000000,1037000000,-2232000000,-336000000,-591000000,-1861000000,5000000,-2410000000,1683000000,110000000,511000000,-594000000,-681000000,2638000000,-207000000,388000000,-1528000000,31000000,-2379000000,119603000000,8878000000,5623000000,81572000000,38130000000,2857000000,10014000000,10000000,38579000000,4505000000,46881000000,81116000000,8217000000,47376000000,6364000000,-2203000000,5189000000,33298000000,22211000000,-17629000000,2757000000,16701000000,26834000000,30998000000,10000000,38579000000,3146000000,86305000000,26834000000,4505000000,34196000000,1744000000,119603000000,10974000000,951000000
2016-09-16,138.47,4.85,+3.629696%,132.71,132.39,138.55,"22,135,798","2,995,759,194.870400",2016-06-30,46485000000,7304000000,35978000000,10507000000,3203000000,1754000000,2932000000,6000000,6793000000,3203000000,511000000,271000000,1172000000,0,1760000000,1754000000,-1508000000,1037000000,-2232000000,-336000000,-591000000,-1861000000,5000000,-2410000000,1683000000,110000000,511000000,-594000000,-681000000,2638000000,-207000000,388000000,-1528000000,31000000,-2379000000,119603000000,8878000000,5623000000,81572000000,38130000000,2857000000,10014000000,10000000,38579000000,4505000000,46881000000,81116000000,8217000000,47376000000,6364000000,-2203000000,5189000000,33298000000,22211000000,-17629000000,2757000000,16701000000,26834000000,30998000000,10000000,38579000000,3146000000,86305000000,26834000000,4505000000,34196000000,1744000000,119603000000,10974000000,951000000
2016-09-09,133.62,-2.99,-2.188712%,136.62,133.62,136.85,"11,208,126","1,513,647,752.198800",2016-06-30,46485000000,7304000000,35978000000,10507000000,3203000000,1754000000,2932000000,6000000,6793000000,3203000000,511000000,271000000,1172000000,0,1760000000,1754000000,-1508000000,1037000000,-2232000000,-336000000,-591000000,-1861000000,5000000,-2410000000,1683000000,110000000,511000000,-594000000,-681000000,2638000000,-207000000,388000000,-1528000000,31000000,-2379000000,119603000000,8878000000,5623000000,81572000000,38130000000,2857000000,10014000000,10000000,38579000000,4505000000,46881000000,81116000000,8217000000,47376000000,6364000000,-2203000000,5189000000,33298000000,22211000000,-17629000000,2757000000,16701000000,26834000000,30998000000,10000000,38579000000,3146000000,86305000000,26834000000,4505000000,34196000000,1744000000,119603000000,10974000000,951000000
2016-09-02,136.61,-0.01,-0.007320%,137.2,135.35,138.04,"12,335,583","1,682,816,173.743900",2016-06-30,46485000000,7304000000,35978000000,10507000000,3203000000,1754000000,2932000000,6000000,6793000000,3203000000,511000000,271000000,1172000000,0,1760000000,1754000000,-1508000000,1037000000,-2232000000,-336000000,-591000000,-1861000000,5000000,-2410000000,1683000000,110000000,511000000,-594000000,-681000000,2638000000,-207000000,388000000,-1528000000,31000000,-2379000000,119603000000,8878000000,5623000000,81572000000,38130000000,2857000000,10014000000,10000000,38579000000,4505000000,46881000000,81116000000,8217000000,47376000000,6364000000,-2203000000,5189000000,33298000000,22211000000,-17629000000,2757000000,16701000000,26834000000,30998000000,10000000,38579000000,3146000000,86305000000,26834000000,4505000000,34196000000,1744000000,119603000000,10974000000,951000000
2016-08-26,136.62,-5.42,-3.815827%,142.11,135.99,143.0,"13,386,775","1,866,476,998.744400",2016-06-30,46485000000,7304000000,35978000000,10507000000,3203000000,1754000000,2932000000,6000000,6793000000,3203000000,511000000,271000000,1172000000,0,1760000000,1754000000,-1508000000,1037000000,-2232000000,-336000000,-591000000,-1861000000,5000000,-2410000000,1683000000,110000000,511000000,-594000000,-681000000,2638000000,-207000000,388000000,-1528000000,31000000,-2379000000,119603000000,8878000000,5623000000,81572000000,38130000000,2857000000,10014000000,10000000,38579000000,4505000000,46881000000,81116000000,8217000000,47376000000,6364000000,-2203000000,5189000000,33298000000,22211000000,-17629000000,2757000000,16701000000,26834000000,30998000000,10000000,38579000000,3146000000,86305000000,26834000000,4505000000,34196000000,1744000000,119603000000,10974000000,951000000
2016-08-19,142.04,-0.84,-0.587906%,142.96,140.33,143.11,"9,430,056","1,336,168,869.534400",2016-06-30,46485000000,7304000000,35978000000,10507000000,3203000000,1754000000,2932000000,6000000,6793000000,3203000000,511000000,271000000,1172000000,0,1760000000,1754000000,-1508000000,1037000000,-2232000000,-336000000,-591000000,-1861000000,5000000,-2410000000,1683000000,110000000,511000000,-594000000,-681000000,2638000000,-207000000,388000000,-1528000000,31000000,-2379000000,119603000000,8878000000,5623000000,81572000000,38130000000,2857000000,10014000000,10000000,38579000000,4505000000,46881000000,81116000000,8217000000,47376000000,6364000000,-2203000000,5189000000,33298000000,22211000000,-17629000000,2757000000,16701000000,26834000000,30998000000,10000000,38579000000,3146000000,86305000000,26834000000,4505000000,34196000000,1744000000,119603000000,10974000000,951000000
2016-08-12,142.88,-0.11,-0.076928%,142.61,140.93,143.14,"9,498,800","1,351,373,897.263800",2016-06-30,46485000000,7304000000,35978000000,10507000000,3203000000,1754000000,2932000000,6000000,6793000000,3203000000,511000000,271000000,1172000000,0,1760000000,1754000000,-1508000000,1037000000,-2232000000,-336000000,-591000000,-1861000000,5000000,-2410000000,1683000000,110000000,511000000,-594000000,-681000000,2638000000,-207000000,388000000,-1528000000,31000000,-2379000000,119603000000,8878000000,5623000000,81572000000,38130000000,2857000000,10014000000,10000000,38579000000,4505000000,46881000000,81116000000,8217000000,47376000000,6364000000,-2203000000,5189000000,33298000000,22211000000,-17629000000,2757000000,16701000000,26834000000,30998000000,10000000,38579000000,3146000000,86305000000,26834000000,4505000000,34196000000,1744000000,119603000000,10974000000,951000000
2016-08-05,142.99,-0.21,-0.146648%,143.42,142.26,144.16,"11,028,627","1,577,596,314.261500",2016-06-30,46485000000,7304000000,35978000000,10507000000,3203000000,1754000000,2932000000,6000000,6793000000,3203000000,511000000,271000000,1172000000,0,1760000000,1754000000,-1508000000,1037000000,-2232000000,-336000000,-591000000,-1861000000,5000000,-2410000000,1683000000,110000000,511000000,-594000000,-681000000,2638000000,-207000000,388000000,-1528000000,31000000,-2379000000,119603000000,8878000000,5623000000,81572000000,38130000000,2857000000,10014000000,10000000,38579000000,4505000000,46881000000,81116000000,8217000000,47376000000,6364000000,-2203000000,5189000000,33298000000,22211000000,-17629000000,2757000000,16701000000,26834000000,30998000000,10000000,38579000000,3146000000,86305000000,26834000000,4505000000,34196000000,1744000000,119603000000,10974000000,951000000
2016-07-29,143.2,-0.49,-0.341012%,143.55,139.91,143.895,"13,864,503","1,971,746,604.252600",2016-06-30,46485000000,7304000000,35978000000,10507000000,3203000000,1754000000,2932000000,6000000,6793000000,3203000000,511000000,271000000,1172000000,0,1760000000,1754000000,-1508000000,1037000000,-2232000000,-336000000,-591000000,-1861000000,5000000,-2410000000,1683000000,110000000,511000000,-594000000,-681000000,2638000000,-207000000,388000000,-1528000000,31000000,-2379000000,119603000000,8878000000,5623000000,81572000000,38130000000,2857000000,10014000000,10000000,38579000000,4505000000,46881000000,81116000000,8217000000,47376000000,6364000000,-2203000000,5189000000,33298000000,22211000000,-17629000000,2757000000,16701000000,26834000000,30998000000,10000000,38579000000,3146000000,86305000000,26834000000,4505000000,34196000000,1744000000,119603000000,10974000000,951000000
2016-07-22,143.69,2.36,+1.669851%,141.76,139.32,144.48,"21,182,114","3,014,461,861.936400",2016-06-30,46485000000,7304000000,35978000000,10507000000,3203000000,1754000000,2932000000,6000000,6793000000,3203000000,511000000,271000000,1172000000,0,1760000000,1754000000,-1508000000,1037000000,-2232000000,-336000000,-591000000,-1861000000,5000000,-2410000000,1683000000,110000000,511000000,-594000000,-681000000,2638000000,-207000000,388000000,-1528000000,31000000,-2379000000,119603000000,8878000000,5623000000,81572000000,38130000000,2857000000,10014000000,10000000,38579000000,4505000000,46881000000,81116000000,8217000000,47376000000,6364000000,-2203000000,5189000000,33298000000,22211000000,-17629000000,2757000000,16701000000,26834000000,30998000000,10000000,38579000000,3146000000,86305000000,26834000000,4505000000,34196000000,1744000000,119603000000,10974000000,951000000
2016-07-15,141.33,0.06,+0.042472%,141.27,139.37,142.85,"18,308,221","2,579,181,028.737700",2016-06-30,46485000000,7304000000,35978000000,10507000000,3203000000,1754000000,2932000000,6000000,6793000000,3203000000,511000000,271000000,1172000000,0,1760000000,1754000000,-1508000000,1037000000,-2232000000,-336000000,-591000000,-1861000000,5000000,-2410000000,1683000000,110000000,511000000,-594000000,-681000000,2638000000,-207000000,388000000,-1528000000,31000000,-2379000000,119603000000,8878000000,5623000000,81572000000,38130000000,2857000000,10014000000,10000000,38579000000,4505000000,46881000000,81116000000,8217000000,47376000000,6364000000,-2203000000,5189000000,33298000000,22211000000,-17629000000,2757000000,16701000000,26834000000,30998000000,10000000,38579000000,3146000000,86305000000,26834000000,4505000000,34196000000,1744000000,119603000000,10974000000,951000000
2016-07-08,141.27,0.41,+0.291069%,140.15,139.549,142.96,"14,953,661","2,113,530,161.780200",2016-06-30,46485000000,7304000000,35978000000,10507000000,3203000000,1754000000,2932000000,6000000,6793000000,3203000000,511000000,271000000,1172000000,0,1760000000,1754000000,-1508000000,1037000000,-2232000000,-336000000,-591000000,-1861000000,5000000,-2410000000,1683000000,110000000,511000000,-594000000,-681000000,2638000000,-207000000,388000000,-1528000000,31000000,-2379000000,119603000000,8878000000,5623000000,81572000000,38130000000,2857000000,10014000000,10000000,38579000000,4505000000,46881000000,81116000000,8217000000,47376000000,6364000000,-2203000000,5189000000,33298000000,22211000000,-17629000000,2757000000,16701000000,26834000000,30998000000,10000000,38579000000,3146000000,86305000000,26834000000,4505000000,34196000000,1744000000,119603000000,10974000000,951000000
2016-07-01,140.86,3.57,+2.600335%,136.15,135.48,141.79,"19,504,401","2,717,618,725.166700",2016-06-30,46485000000,7304000000,35978000000,10507000000,3203000000,1754000000,2932000000,6000000,6793000000,3203000000,511000000,271000000,1172000000,0,1760000000,1754000000,-1508000000,1037000000,-2232000000,-336000000,-591000000,-1861000000,5000000,-2410000000,1683000000,110000000,511000000,-594000000,-681000000,2638000000,-207000000,388000000,-1528000000,31000000,-2379000000,119603000000,8878000000,5623000000,81572000000,38130000000,2857000000,10014000000,10000000,38579000000,4505000000,46881000000,81116000000,8217000000,47376000000,6364000000,-2203000000,5189000000,33298000000,22211000000,-17629000000,2757000000,16701000000,26834000000,30998000000,10000000,38579000000,3146000000,86305000000,26834000000,4505000000,34196000000,1744000000,119603000000,10974000000,951000000
2016-06-24,137.29,-0.4,-0.290508%,139.22,135.15,139.975,"15,250,211","2,109,286,945.424300",2016-03-31,44527000000,7260000000,34307000000,10220000000,2960000000,1611000000,2701000000,16000000,6758000000,2960000000,502000000,259000000,1074000000,0,1627000000,1611000000,-2073000000,3153000000,-4181000000,-1683000000,1599000000,1502000000,682000000,-361000000,2318000000,-2162000000,502000000,-477000000,-302000000,1110000000,308000000,425000000,-1110000000,34000000,-327000000,117855000000,8861000000,6089000000,80964000000,36993000000,3066000000,10218000000,10000000,37963000000,4395000000,46294000000,79134000000,10596000000,46285000000,6504000000,-2804000000,4976000000,33745000000,20895000000,-18162000000,2418000000,14642000000,27218000000,29563000000,10000000,37963000000,3084000000,84110000000,27218000000,4395000000,34679000000,1824000000,117855000000,13014000000,954000000
