Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,incomeBeforeTax,sellingGeneralAdministrative,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2017-11-17,82.4,-1.47,-1.75%,83.66,82.24,84.1,"95,423,021","7,939,175,194.15",2017-09-30,24538000000,8552000000,8278000000,16260000000,7984000000,6576000000,3574000000,7984000000,4978000000,7708000000,672000000,1408000000,276000000,6576000000,6576000000,-4699000000,-3362000000,-6904000000,-73000000,-6341000000,-150000000,-805000000,12440000000,-596000000,2499000000,-3003000000,-2263000000,-1023000000,7949000000,397000000,2132000000,7949000000,26000000,-779000000,249097000000,9598000000,4788000000,159450000000,89647000000,7639000000,30298000000,69419000000,19702000000,17172000000,35389000000,56413000000,6884000000,51615000000,9220000000,526000000,24809000000,161031000000,5343000000,44660000000,131587000000,14561000000,76255000000,3211000000,12097000000,69419000000,19702000000,12927000000,88066000000,76255000000,23941000000,107835000000,249097000000,138471000000,7720000000
2017-11-10,83.87,-0.27,-0.32%,84.2,82.9,84.9,"96,410,898","8,104,038,747.30",2017-09-30,24538000000,8552000000,8278000000,16260000000,7984000000,6576000000,3574000000,7984000000,4978000000,7708000000,672000000,1408000000,276000000,6576000000,6576000000,-4699000000,-3362000000,-6904000000,-73000000,-6341000000,-150000000,-805000000,12440000000,-596000000,2499000000,-3003000000,-2263000000,-1023000000,7949000000,397000000,2132000000,7949000000,26000000,-779000000,249097000000,9598000000,4788000000,159450000000,89647000000,7639000000,30298000000,69419000000,19702000000,17172000000,35389000000,56413000000,6884000000,51615000000,9220000000,526000000,24809000000,161031000000,5343000000,44660000000,131587000000,14561000000,76255000000,3211000000,12097000000,69419000000,19702000000,12927000000,88066000000,76255000000,23941000000,107835000000,249097000000,138471000000,7720000000
2017-11-03,84.14,0.33,+0.39%,83.7,82.88,84.54,"122,777,087","10,273,655,507.14",2017-09-30,24538000000,8552000000,8278000000,16260000000,7984000000,6576000000,3574000000,7984000000,4978000000,7708000000,672000000,1408000000,276000000,6576000000,6576000000,-4699000000,-3362000000,-6904000000,-73000000,-6341000000,-150000000,-805000000,12440000000,-596000000,2499000000,-3003000000,-2263000000,-1023000000,7949000000,397000000,2132000000,7949000000,26000000,-779000000,249097000000,9598000000,4788000000,159450000000,89647000000,7639000000,30298000000,69419000000,19702000000,17172000000,35389000000,56413000000,6884000000,51615000000,9220000000,526000000,24809000000,161031000000,5343000000,44660000000,131587000000,14561000000,76255000000,3211000000,12097000000,69419000000,19702000000,12927000000,88066000000,76255000000,23941000000,107835000000,249097000000,138471000000,7720000000
2017-10-27,83.81,5.0,+6.34%,78.99,78.01,86.2,"161,742,609","13,170,438,117.73",2017-09-30,24538000000,8552000000,8278000000,16260000000,7984000000,6576000000,3574000000,7984000000,4978000000,7708000000,672000000,1408000000,276000000,6576000000,6576000000,-4699000000,-3362000000,-6904000000,-73000000,-6341000000,-150000000,-805000000,12440000000,-596000000,2499000000,-3003000000,-2263000000,-1023000000,7949000000,397000000,2132000000,7949000000,26000000,-779000000,249097000000,9598000000,4788000000,159450000000,89647000000,7639000000,30298000000,69419000000,19702000000,17172000000,35389000000,56413000000,6884000000,51615000000,9220000000,526000000,24809000000,161031000000,5343000000,44660000000,131587000000,14561000000,76255000000,3211000000,12097000000,69419000000,19702000000,12927000000,88066000000,76255000000,23941000000,107835000000,249097000000,138471000000,7720000000
2017-10-20,78.81,1.32,+1.70%,77.42,77.25,78.97,"80,463,967","6,268,429,546.92",2017-09-30,24538000000,8552000000,8278000000,16260000000,7984000000,6576000000,3574000000,7984000000,4978000000,7708000000,672000000,1408000000,276000000,6576000000,6576000000,-4699000000,-3362000000,-6904000000,-73000000,-6341000000,-150000000,-805000000,12440000000,-596000000,2499000000,-3003000000,-2263000000,-1023000000,7949000000,397000000,2132000000,7949000000,26000000,-779000000,249097000000,9598000000,4788000000,159450000000,89647000000,7639000000,30298000000,69419000000,19702000000,17172000000,35389000000,56413000000,6884000000,51615000000,9220000000,526000000,24809000000,161031000000,5343000000,44660000000,131587000000,14561000000,76255000000,3211000000,12097000000,69419000000,19702000000,12927000000,88066000000,76255000000,23941000000,107835000000,249097000000,138471000000,7720000000
2017-10-13,77.49,1.49,+1.96%,75.97,75.86,77.87,"72,932,225","5,595,787,630.53",2017-09-30,24538000000,8552000000,8278000000,16260000000,7984000000,6576000000,3574000000,7984000000,4978000000,7708000000,672000000,1408000000,276000000,6576000000,6576000000,-4699000000,-3362000000,-6904000000,-73000000,-6341000000,-150000000,-805000000,12440000000,-596000000,2499000000,-3003000000,-2263000000,-1023000000,7949000000,397000000,2132000000,7949000000,26000000,-779000000,249097000000,9598000000,4788000000,159450000000,89647000000,7639000000,30298000000,69419000000,19702000000,17172000000,35389000000,56413000000,6884000000,51615000000,9220000000,526000000,24809000000,161031000000,5343000000,44660000000,131587000000,14561000000,76255000000,3211000000,12097000000,69419000000,19702000000,12927000000,88066000000,76255000000,23941000000,107835000000,249097000000,138471000000,7720000000
2017-10-06,76.0,1.51,+2.03%,74.71,73.71,76.12,"75,967,921","5,701,925,406.34",2017-09-30,24538000000,8552000000,8278000000,16260000000,7984000000,6576000000,3574000000,7984000000,4978000000,7708000000,672000000,1408000000,276000000,6576000000,6576000000,-4699000000,-3362000000,-6904000000,-73000000,-6341000000,-150000000,-805000000,12440000000,-596000000,2499000000,-3003000000,-2263000000,-1023000000,7949000000,397000000,2132000000,7949000000,26000000,-779000000,249097000000,9598000000,4788000000,159450000000,89647000000,7639000000,30298000000,69419000000,19702000000,17172000000,35389000000,56413000000,6884000000,51615000000,9220000000,526000000,24809000000,161031000000,5343000000,44660000000,131587000000,14561000000,76255000000,3211000000,12097000000,69419000000,19702000000,12927000000,88066000000,76255000000,23941000000,107835000000,249097000000,138471000000,7720000000
2017-09-29,74.49,0.08,+0.11%,74.09,72.92,74.54,"89,696,776","6,606,268,592.77",2017-06-30,23317000000,9531000000,8456000000,14861000000,5545000000,6513000000,3514000000,5545000000,5711000000,5330000000,655000000,-968000000,-2043000000,6513000000,6513000000,-4625000000,26515000000,-7369000000,-461000000,-2701000000,-15000000,935000000,11005000000,507000000,-13902000000,-3009000000,-1544000000,-199000000,-1216000000,-1554000000,2283000000,-6875000000,15000000,950000000,241086000000,10106000000,4897000000,168692000000,72394000000,10908000000,40382000000,69315000000,2648000000,25161000000,35122000000,57501000000,7663000000,64527000000,10121000000,431000000,23734000000,159851000000,6023000000,27166000000,125318000000,19792000000,76073000000,2181000000,14024000000,69315000000,2648000000,6250000000,81235000000,76073000000,17184000000,104165000000,241086000000,132981000000,7708000000
2017-09-22,74.41,-0.9,-1.20%,75.23,73.85,75.97,"94,285,686","7,064,993,996.92",2017-06-30,23317000000,9531000000,8456000000,14861000000,5545000000,6513000000,3514000000,5545000000,5711000000,5330000000,655000000,-968000000,-2043000000,6513000000,6513000000,-4625000000,26515000000,-7369000000,-461000000,-2701000000,-15000000,935000000,11005000000,507000000,-13902000000,-3009000000,-1544000000,-199000000,-1216000000,-1554000000,2283000000,-6875000000,15000000,950000000,241086000000,10106000000,4897000000,168692000000,72394000000,10908000000,40382000000,69315000000,2648000000,25161000000,35122000000,57501000000,7663000000,64527000000,10121000000,431000000,23734000000,159851000000,6023000000,27166000000,125318000000,19792000000,76073000000,2181000000,14024000000,69315000000,2648000000,6250000000,81235000000,76073000000,17184000000,104165000000,241086000000,132981000000,7708000000
2017-09-15,75.31,1.33,+1.80%,74.31,74.07,75.49,"99,998,390","7,490,476,304.77",2017-06-30,23317000000,9531000000,8456000000,14861000000,5545000000,6513000000,3514000000,5545000000,5711000000,5330000000,655000000,-968000000,-2043000000,6513000000,6513000000,-4625000000,26515000000,-7369000000,-461000000,-2701000000,-15000000,935000000,11005000000,507000000,-13902000000,-3009000000,-1544000000,-199000000,-1216000000,-1554000000,2283000000,-6875000000,15000000,950000000,241086000000,10106000000,4897000000,168692000000,72394000000,10908000000,40382000000,69315000000,2648000000,25161000000,35122000000,57501000000,7663000000,64527000000,10121000000,431000000,23734000000,159851000000,6023000000,27166000000,125318000000,19792000000,76073000000,2181000000,14024000000,69315000000,2648000000,6250000000,81235000000,76073000000,17184000000,104165000000,241086000000,132981000000,7708000000
2017-09-08,73.98,0.04,+0.05%,73.34,72.98,74.6,"70,953,185","5,239,061,666.58",2017-06-30,23317000000,9531000000,8456000000,14861000000,5545000000,6513000000,3514000000,5545000000,5711000000,5330000000,655000000,-968000000,-2043000000,6513000000,6513000000,-4625000000,26515000000,-7369000000,-461000000,-2701000000,-15000000,935000000,11005000000,507000000,-13902000000,-3009000000,-1544000000,-199000000,-1216000000,-1554000000,2283000000,-6875000000,15000000,950000000,241086000000,10106000000,4897000000,168692000000,72394000000,10908000000,40382000000,69315000000,2648000000,25161000000,35122000000,57501000000,7663000000,64527000000,10121000000,431000000,23734000000,159851000000,6023000000,27166000000,125318000000,19792000000,76073000000,2181000000,14024000000,69315000000,2648000000,6250000000,81235000000,76073000000,17184000000,104165000000,241086000000,132981000000,7708000000
2017-09-01,73.94,1.12,+1.54%,73.06,72.05,74.96,"92,334,870","6,817,401,181.26",2017-06-30,23317000000,9531000000,8456000000,14861000000,5545000000,6513000000,3514000000,5545000000,5711000000,5330000000,655000000,-968000000,-2043000000,6513000000,6513000000,-4625000000,26515000000,-7369000000,-461000000,-2701000000,-15000000,935000000,11005000000,507000000,-13902000000,-3009000000,-1544000000,-199000000,-1216000000,-1554000000,2283000000,-6875000000,15000000,950000000,241086000000,10106000000,4897000000,168692000000,72394000000,10908000000,40382000000,69315000000,2648000000,25161000000,35122000000,57501000000,7663000000,64527000000,10121000000,431000000,23734000000,159851000000,6023000000,27166000000,125318000000,19792000000,76073000000,2181000000,14024000000,69315000000,2648000000,6250000000,81235000000,76073000000,17184000000,104165000000,241086000000,132981000000,7708000000
2017-08-25,72.82,0.33,+0.46%,72.47,71.7,73.35,"75,737,531","5,501,254,994.24",2017-06-30,23317000000,9531000000,8456000000,14861000000,5545000000,6513000000,3514000000,5545000000,5711000000,5330000000,655000000,-968000000,-2043000000,6513000000,6513000000,-4625000000,26515000000,-7369000000,-461000000,-2701000000,-15000000,935000000,11005000000,507000000,-13902000000,-3009000000,-1544000000,-199000000,-1216000000,-1554000000,2283000000,-6875000000,15000000,950000000,241086000000,10106000000,4897000000,168692000000,72394000000,10908000000,40382000000,69315000000,2648000000,25161000000,35122000000,57501000000,7663000000,64527000000,10121000000,431000000,23734000000,159851000000,6023000000,27166000000,125318000000,19792000000,76073000000,2181000000,14024000000,69315000000,2648000000,6250000000,81235000000,76073000000,17184000000,104165000000,241086000000,132981000000,7708000000
2017-08-18,72.49,-0.01,-0.01%,73.06,71.93,74.1,"99,167,406","7,252,345,803.81",2017-06-30,23317000000,9531000000,8456000000,14861000000,5545000000,6513000000,3514000000,5545000000,5711000000,5330000000,655000000,-968000000,-2043000000,6513000000,6513000000,-4625000000,26515000000,-7369000000,-461000000,-2701000000,-15000000,935000000,11005000000,507000000,-13902000000,-3009000000,-1544000000,-199000000,-1216000000,-1554000000,2283000000,-6875000000,15000000,950000000,241086000000,10106000000,4897000000,168692000000,72394000000,10908000000,40382000000,69315000000,2648000000,25161000000,35122000000,57501000000,7663000000,64527000000,10121000000,431000000,23734000000,159851000000,6023000000,27166000000,125318000000,19792000000,76073000000,2181000000,14024000000,69315000000,2648000000,6250000000,81235000000,76073000000,17184000000,104165000000,241086000000,132981000000,7708000000
2017-08-11,72.5,-0.18,-0.25%,72.8,71.28,73.13,"109,141,814","7,888,177,814.50",2017-06-30,23317000000,9531000000,8456000000,14861000000,5545000000,6513000000,3514000000,5545000000,5711000000,5330000000,655000000,-968000000,-2043000000,6513000000,6513000000,-4625000000,26515000000,-7369000000,-461000000,-2701000000,-15000000,935000000,11005000000,507000000,-13902000000,-3009000000,-1544000000,-199000000,-1216000000,-1554000000,2283000000,-6875000000,15000000,950000000,241086000000,10106000000,4897000000,168692000000,72394000000,10908000000,40382000000,69315000000,2648000000,25161000000,35122000000,57501000000,7663000000,64527000000,10121000000,431000000,23734000000,159851000000,6023000000,27166000000,125318000000,19792000000,76073000000,2181000000,14024000000,69315000000,2648000000,6250000000,81235000000,76073000000,17184000000,104165000000,241086000000,132981000000,7708000000
2017-08-04,72.68,-0.36,-0.49%,73.3,71.45,73.44,"111,716,478","8,097,281,266.43",2017-06-30,23317000000,9531000000,8456000000,14861000000,5545000000,6513000000,3514000000,5545000000,5711000000,5330000000,655000000,-968000000,-2043000000,6513000000,6513000000,-4625000000,26515000000,-7369000000,-461000000,-2701000000,-15000000,935000000,11005000000,507000000,-13902000000,-3009000000,-1544000000,-199000000,-1216000000,-1554000000,2283000000,-6875000000,15000000,950000000,241086000000,10106000000,4897000000,168692000000,72394000000,10908000000,40382000000,69315000000,2648000000,25161000000,35122000000,57501000000,7663000000,64527000000,10121000000,431000000,23734000000,159851000000,6023000000,27166000000,125318000000,19792000000,76073000000,2181000000,14024000000,69315000000,2648000000,6250000000,81235000000,76073000000,17184000000,104165000000,241086000000,132981000000,7708000000
2017-07-28,73.04,-0.75,-1.02%,73.53,72.32,74.42,"114,816,640","8,441,974,041.09",2017-06-30,23317000000,9531000000,8456000000,14861000000,5545000000,6513000000,3514000000,5545000000,5711000000,5330000000,655000000,-968000000,-2043000000,6513000000,6513000000,-4625000000,26515000000,-7369000000,-461000000,-2701000000,-15000000,935000000,11005000000,507000000,-13902000000,-3009000000,-1544000000,-199000000,-1216000000,-1554000000,2283000000,-6875000000,15000000,950000000,241086000000,10106000000,4897000000,168692000000,72394000000,10908000000,40382000000,69315000000,2648000000,25161000000,35122000000,57501000000,7663000000,64527000000,10121000000,431000000,23734000000,159851000000,6023000000,27166000000,125318000000,19792000000,76073000000,2181000000,14024000000,69315000000,2648000000,6250000000,81235000000,76073000000,17184000000,104165000000,241086000000,132981000000,7708000000
2017-07-21,73.79,1.01,+1.39%,72.8,72.66,74.3,"159,733,532","11,762,481,417.89",2017-06-30,23317000000,9531000000,8456000000,14861000000,5545000000,6513000000,3514000000,5545000000,5711000000,5330000000,655000000,-968000000,-2043000000,6513000000,6513000000,-4625000000,26515000000,-7369000000,-461000000,-2701000000,-15000000,935000000,11005000000,507000000,-13902000000,-3009000000,-1544000000,-199000000,-1216000000,-1554000000,2283000000,-6875000000,15000000,950000000,241086000000,10106000000,4897000000,168692000000,72394000000,10908000000,40382000000,69315000000,2648000000,25161000000,35122000000,57501000000,7663000000,64527000000,10121000000,431000000,23734000000,159851000000,6023000000,27166000000,125318000000,19792000000,76073000000,2181000000,14024000000,69315000000,2648000000,6250000000,81235000000,76073000000,17184000000,104165000000,241086000000,132981000000,7708000000
2017-07-14,72.78,3.32,+4.78%,69.46,69.2,73.27,"96,363,352","6,870,178,660.65",2017-06-30,23317000000,9531000000,8456000000,14861000000,5545000000,6513000000,3514000000,5545000000,5711000000,5330000000,655000000,-968000000,-2043000000,6513000000,6513000000,-4625000000,26515000000,-7369000000,-461000000,-2701000000,-15000000,935000000,11005000000,507000000,-13902000000,-3009000000,-1544000000,-199000000,-1216000000,-1554000000,2283000000,-6875000000,15000000,950000000,241086000000,10106000000,4897000000,168692000000,72394000000,10908000000,40382000000,69315000000,2648000000,25161000000,35122000000,57501000000,7663000000,64527000000,10121000000,431000000,23734000000,159851000000,6023000000,27166000000,125318000000,19792000000,76073000000,2181000000,14024000000,69315000000,2648000000,6250000000,81235000000,76073000000,17184000000,104165000000,241086000000,132981000000,7708000000
