Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInNetIncome,capitalExpenditures,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,netReceivables,longTermDebt,accountsPayable,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2017-02-24,247.35,-3.03,-1.210161%,251.0,246.1,252.65,"11,333,797","2,834,216,506.312700",2016-12-31,7834000000,4773000000,4752000000,7834000000,3061000000,2347000000,3397000000,506000000,4773000000,3061000000,-858000000,-336000000,1050000000,2347000000,2153000000,194000000,-436000000,1989000000,-2032000000,-783000000,12549000000,2077000000,-10555000000,3842000000,3797000000,-1528000000,267000000,-468000000,551000000,722000000,813000000,3842000000,860165000000,4095000000,184600000000,773272000000,86893000000,145621000000,9000000,89039000000,4881000000,3666000000,13411000000,121711000000,341600000000,7524000000,2698000000,12070000000,372135000000,345624000000,75690000000,65824000000,189086000000,188455000000,9000000,11203000000,89039000000,-68694000000,142406000000,488030000000,189086000000,242586000000,431672000000,52638000000,860165000000,121711000000,392632230
2017-02-17,250.38,7.66,+3.155900%,244.49,244.49,251.95,"16,984,951","4,230,909,864.663400",2016-12-31,7834000000,4773000000,4752000000,7834000000,3061000000,2347000000,3397000000,506000000,4773000000,3061000000,-858000000,-336000000,1050000000,2347000000,2153000000,194000000,-436000000,1989000000,-2032000000,-783000000,12549000000,2077000000,-10555000000,3842000000,3797000000,-1528000000,267000000,-468000000,551000000,722000000,813000000,3842000000,860165000000,4095000000,184600000000,773272000000,86893000000,145621000000,9000000,89039000000,4881000000,3666000000,13411000000,121711000000,341600000000,7524000000,2698000000,12070000000,372135000000,345624000000,75690000000,65824000000,189086000000,188455000000,9000000,11203000000,89039000000,-68694000000,142406000000,488030000000,189086000000,242586000000,431672000000,52638000000,860165000000,121711000000,392632230
2017-02-10,242.72,1.77,+0.734592%,239.6,236.31,244.16,"16,667,753","4,013,020,767.953900",2016-12-31,7834000000,4773000000,4752000000,7834000000,3061000000,2347000000,3397000000,506000000,4773000000,3061000000,-858000000,-336000000,1050000000,2347000000,2153000000,194000000,-436000000,1989000000,-2032000000,-783000000,12549000000,2077000000,-10555000000,3842000000,3797000000,-1528000000,267000000,-468000000,551000000,722000000,813000000,3842000000,860165000000,4095000000,184600000000,773272000000,86893000000,145621000000,9000000,89039000000,4881000000,3666000000,13411000000,121711000000,341600000000,7524000000,2698000000,12070000000,372135000000,345624000000,75690000000,65824000000,189086000000,188455000000,9000000,11203000000,89039000000,-68694000000,142406000000,488030000000,189086000000,242586000000,431672000000,52638000000,860165000000,121711000000,392632230
2017-02-03,240.95,4.0,+1.688120%,235.58,227.05,241.11,"23,140,909","5,408,688,169.935600",2016-12-31,7834000000,4773000000,4752000000,7834000000,3061000000,2347000000,3397000000,506000000,4773000000,3061000000,-858000000,-336000000,1050000000,2347000000,2153000000,194000000,-436000000,1989000000,-2032000000,-783000000,12549000000,2077000000,-10555000000,3842000000,3797000000,-1528000000,267000000,-468000000,551000000,722000000,813000000,3842000000,860165000000,4095000000,184600000000,773272000000,86893000000,145621000000,9000000,89039000000,4881000000,3666000000,13411000000,121711000000,341600000000,7524000000,2698000000,12070000000,372135000000,345624000000,75690000000,65824000000,189086000000,188455000000,9000000,11203000000,89039000000,-68694000000,142406000000,488030000000,189086000000,242586000000,431672000000,52638000000,860165000000,121711000000,392632230
2017-01-27,236.95,4.75,+2.045650%,231.86,230.75,240.79,"18,749,772","4,422,249,609.687400",2016-12-31,7834000000,4773000000,4752000000,7834000000,3061000000,2347000000,3397000000,506000000,4773000000,3061000000,-858000000,-336000000,1050000000,2347000000,2153000000,194000000,-436000000,1989000000,-2032000000,-783000000,12549000000,2077000000,-10555000000,3842000000,3797000000,-1528000000,267000000,-468000000,551000000,722000000,813000000,3842000000,860165000000,4095000000,184600000000,773272000000,86893000000,145621000000,9000000,89039000000,4881000000,3666000000,13411000000,121711000000,341600000000,7524000000,2698000000,12070000000,372135000000,345624000000,75690000000,65824000000,189086000000,188455000000,9000000,11203000000,89039000000,-68694000000,142406000000,488030000000,189086000000,242586000000,431672000000,52638000000,860165000000,121711000000,392632230
2017-01-20,232.2,-12.1,-4.952927%,242.94,230.54,243.06,"23,641,331","5,543,055,029.107200",2016-12-31,7834000000,4773000000,4752000000,7834000000,3061000000,2347000000,3397000000,506000000,4773000000,3061000000,-858000000,-336000000,1050000000,2347000000,2153000000,194000000,-436000000,1989000000,-2032000000,-783000000,12549000000,2077000000,-10555000000,3842000000,3797000000,-1528000000,267000000,-468000000,551000000,722000000,813000000,3842000000,860165000000,4095000000,184600000000,773272000000,86893000000,145621000000,9000000,89039000000,4881000000,3666000000,13411000000,121711000000,341600000000,7524000000,2698000000,12070000000,372135000000,345624000000,75690000000,65824000000,189086000000,188455000000,9000000,11203000000,89039000000,-68694000000,142406000000,488030000000,189086000000,242586000000,431672000000,52638000000,860165000000,121711000000,392632230
2017-01-13,244.3,-0.6,-0.244998%,243.25,239.05,247.77,"18,196,637","4,432,570,614.761700",2016-12-31,7834000000,4773000000,4752000000,7834000000,3061000000,2347000000,3397000000,506000000,4773000000,3061000000,-858000000,-336000000,1050000000,2347000000,2153000000,194000000,-436000000,1989000000,-2032000000,-783000000,12549000000,2077000000,-10555000000,3842000000,3797000000,-1528000000,267000000,-468000000,551000000,722000000,813000000,3842000000,860165000000,4095000000,184600000000,773272000000,86893000000,145621000000,9000000,89039000000,4881000000,3666000000,13411000000,121711000000,341600000000,7524000000,2698000000,12070000000,372135000000,345624000000,75690000000,65824000000,189086000000,188455000000,9000000,11203000000,89039000000,-68694000000,142406000000,488030000000,189086000000,242586000000,431672000000,52638000000,860165000000,121711000000,392632230
2017-01-06,244.9,5.45,+2.276049%,242.7,236.78,246.2,"14,266,652","3,453,499,253.228200",2016-12-31,7834000000,4773000000,4752000000,7834000000,3061000000,2347000000,3397000000,506000000,4773000000,3061000000,-858000000,-336000000,1050000000,2347000000,2153000000,194000000,-436000000,1989000000,-2032000000,-783000000,12549000000,2077000000,-10555000000,3842000000,3797000000,-1528000000,267000000,-468000000,551000000,722000000,813000000,3842000000,860165000000,4095000000,184600000000,773272000000,86893000000,145621000000,9000000,89039000000,4881000000,3666000000,13411000000,121711000000,341600000000,7524000000,2698000000,12070000000,372135000000,345624000000,75690000000,65824000000,189086000000,188455000000,9000000,11203000000,89039000000,-68694000000,142406000000,488030000000,189086000000,242586000000,431672000000,52638000000,860165000000,121711000000,392632230
2016-12-30,239.45,-1.52,-0.630784%,241.95,236.64,244.5,"10,025,707","2,411,489,937.025600",2016-09-30,7554000000,5300000000,5223000000,7554000000,2254000000,2094000000,2868000000,0,5300000000,2254000000,3551000000,-614000000,774000000,2094000000,2100000000,-6000000,-614000000,-7795000000,-1513000000,-78000000,10914000000,1655000000,-8287000000,-3758000000,-3900000000,1425000000,247000000,-378000000,-594000000,129000000,821000000,-3758000000,879987000000,4104000000,185468000000,792877000000,87110000000,147028000000,9000000,87160000000,5115000000,3669000000,13871000000,154061000000,356771000000,5256000000,3392000000,11347000000,419065000000,341484000000,75907000000,79536000000,190586000000,204487000000,9000000,11203000000,87160000000,-67195000000,119438000000,460922000000,190586000000,245520000000,436106000000,52541000000,879987000000,154061000000,399211902
2016-12-23,240.97,2.07,+0.866471%,238.34,236.26,243.65,"16,333,448","3,931,091,362.133700",2016-09-30,7554000000,5300000000,5223000000,7554000000,2254000000,2094000000,2868000000,0,5300000000,2254000000,3551000000,-614000000,774000000,2094000000,2100000000,-6000000,-614000000,-7795000000,-1513000000,-78000000,10914000000,1655000000,-8287000000,-3758000000,-3900000000,1425000000,247000000,-378000000,-594000000,129000000,821000000,-3758000000,879987000000,4104000000,185468000000,792877000000,87110000000,147028000000,9000000,87160000000,5115000000,3669000000,13871000000,154061000000,356771000000,5256000000,3392000000,11347000000,419065000000,341484000000,75907000000,79536000000,190586000000,204487000000,9000000,11203000000,87160000000,-67195000000,119438000000,460922000000,190586000000,245520000000,436106000000,52541000000,879987000000,154061000000,399211902
2016-12-16,238.9,-2.95,-1.219764%,240.5,235.37,245.57,"27,581,034","6,624,969,487.184300",2016-09-30,7554000000,5300000000,5223000000,7554000000,2254000000,2094000000,2868000000,0,5300000000,2254000000,3551000000,-614000000,774000000,2094000000,2100000000,-6000000,-614000000,-7795000000,-1513000000,-78000000,10914000000,1655000000,-8287000000,-3758000000,-3900000000,1425000000,247000000,-378000000,-594000000,129000000,821000000,-3758000000,879987000000,4104000000,185468000000,792877000000,87110000000,147028000000,9000000,87160000000,5115000000,3669000000,13871000000,154061000000,356771000000,5256000000,3392000000,11347000000,419065000000,341484000000,75907000000,79536000000,190586000000,204487000000,9000000,11203000000,87160000000,-67195000000,119438000000,460922000000,190586000000,245520000000,436106000000,52541000000,879987000000,154061000000,399211902
2016-12-09,241.85,18.49,+8.278116%,225.52,225.24,242.42,"29,253,595","6,874,580,743.344200",2016-09-30,7554000000,5300000000,5223000000,7554000000,2254000000,2094000000,2868000000,0,5300000000,2254000000,3551000000,-614000000,774000000,2094000000,2100000000,-6000000,-614000000,-7795000000,-1513000000,-78000000,10914000000,1655000000,-8287000000,-3758000000,-3900000000,1425000000,247000000,-378000000,-594000000,129000000,821000000,-3758000000,879987000000,4104000000,185468000000,792877000000,87110000000,147028000000,9000000,87160000000,5115000000,3669000000,13871000000,154061000000,356771000000,5256000000,3392000000,11347000000,419065000000,341484000000,75907000000,79536000000,190586000000,204487000000,9000000,11203000000,87160000000,-67195000000,119438000000,460922000000,190586000000,245520000000,436106000000,52541000000,879987000000,154061000000,399211902
2016-12-02,223.36,11.98,+5.667518%,210.0,209.6,227.16,"25,286,822","5,557,005,282.911700",2016-09-30,7554000000,5300000000,5223000000,7554000000,2254000000,2094000000,2868000000,0,5300000000,2254000000,3551000000,-614000000,774000000,2094000000,2100000000,-6000000,-614000000,-7795000000,-1513000000,-78000000,10914000000,1655000000,-8287000000,-3758000000,-3900000000,1425000000,247000000,-378000000,-594000000,129000000,821000000,-3758000000,879987000000,4104000000,185468000000,792877000000,87110000000,147028000000,9000000,87160000000,5115000000,3669000000,13871000000,154061000000,356771000000,5256000000,3392000000,11347000000,419065000000,341484000000,75907000000,79536000000,190586000000,204487000000,9000000,11203000000,87160000000,-67195000000,119438000000,460922000000,190586000000,245520000000,436106000000,52541000000,879987000000,154061000000,399211902
2016-11-25,211.38,1.03,+0.489660%,211.46,209.18,213.41,"11,514,212","2,433,592,216.872700",2016-09-30,7554000000,5300000000,5223000000,7554000000,2254000000,2094000000,2868000000,0,5300000000,2254000000,3551000000,-614000000,774000000,2094000000,2100000000,-6000000,-614000000,-7795000000,-1513000000,-78000000,10914000000,1655000000,-8287000000,-3758000000,-3900000000,1425000000,247000000,-378000000,-594000000,129000000,821000000,-3758000000,879987000000,4104000000,185468000000,792877000000,87110000000,147028000000,9000000,87160000000,5115000000,3669000000,13871000000,154061000000,356771000000,5256000000,3392000000,11347000000,419065000000,341484000000,75907000000,79536000000,190586000000,204487000000,9000000,11203000000,87160000000,-67195000000,119438000000,460922000000,190586000000,245520000000,436106000000,52541000000,879987000000,154061000000,399211902
2016-11-18,210.35,6.41,+3.143081%,204.15,204.15,212.07,"26,268,639","5,479,372,844.696200",2016-09-30,7554000000,5300000000,5223000000,7554000000,2254000000,2094000000,2868000000,0,5300000000,2254000000,3551000000,-614000000,774000000,2094000000,2100000000,-6000000,-614000000,-7795000000,-1513000000,-78000000,10914000000,1655000000,-8287000000,-3758000000,-3900000000,1425000000,247000000,-378000000,-594000000,129000000,821000000,-3758000000,879987000000,4104000000,185468000000,792877000000,87110000000,147028000000,9000000,87160000000,5115000000,3669000000,13871000000,154061000000,356771000000,5256000000,3392000000,11347000000,419065000000,341484000000,75907000000,79536000000,190586000000,204487000000,9000000,11203000000,87160000000,-67195000000,119438000000,460922000000,190586000000,245520000000,436106000000,52541000000,879987000000,154061000000,399211902
2016-11-11,203.94,28.02,+15.927694%,179.0,178.46,205.0,"31,444,377","6,103,058,908.060300",2016-09-30,7554000000,5300000000,5223000000,7554000000,2254000000,2094000000,2868000000,0,5300000000,2254000000,3551000000,-614000000,774000000,2094000000,2100000000,-6000000,-614000000,-7795000000,-1513000000,-78000000,10914000000,1655000000,-8287000000,-3758000000,-3900000000,1425000000,247000000,-378000000,-594000000,129000000,821000000,-3758000000,879987000000,4104000000,185468000000,792877000000,87110000000,147028000000,9000000,87160000000,5115000000,3669000000,13871000000,154061000000,356771000000,5256000000,3392000000,11347000000,419065000000,341484000000,75907000000,79536000000,190586000000,204487000000,9000000,11203000000,87160000000,-67195000000,119438000000,460922000000,190586000000,245520000000,436106000000,52541000000,879987000000,154061000000,399211902
2016-11-04,175.92,-1.22,-0.688721%,177.68,174.73,179.18,"10,652,794","1,888,572,609.632800",2016-09-30,7554000000,5300000000,5223000000,7554000000,2254000000,2094000000,2868000000,0,5300000000,2254000000,3551000000,-614000000,774000000,2094000000,2100000000,-6000000,-614000000,-7795000000,-1513000000,-78000000,10914000000,1655000000,-8287000000,-3758000000,-3900000000,1425000000,247000000,-378000000,-594000000,129000000,821000000,-3758000000,879987000000,4104000000,185468000000,792877000000,87110000000,147028000000,9000000,87160000000,5115000000,3669000000,13871000000,154061000000,356771000000,5256000000,3392000000,11347000000,419065000000,341484000000,75907000000,79536000000,190586000000,204487000000,9000000,11203000000,87160000000,-67195000000,119438000000,460922000000,190586000000,245520000000,436106000000,52541000000,879987000000,154061000000,399211902
2016-10-28,177.14,2.47,+1.414095%,175.5,173.93,178.85,"11,965,023","2,111,515,595.643700",2016-09-30,7554000000,5300000000,5223000000,7554000000,2254000000,2094000000,2868000000,0,5300000000,2254000000,3551000000,-614000000,774000000,2094000000,2100000000,-6000000,-614000000,-7795000000,-1513000000,-78000000,10914000000,1655000000,-8287000000,-3758000000,-3900000000,1425000000,247000000,-378000000,-594000000,129000000,821000000,-3758000000,879987000000,4104000000,185468000000,792877000000,87110000000,147028000000,9000000,87160000000,5115000000,3669000000,13871000000,154061000000,356771000000,5256000000,3392000000,11347000000,419065000000,341484000000,75907000000,79536000000,190586000000,204487000000,9000000,11203000000,87160000000,-67195000000,119438000000,460922000000,190586000000,245520000000,436106000000,52541000000,879987000000,154061000000,399211902
2016-10-21,174.67,4.15,+2.433732%,170.5,168.45,175.79,"15,695,438","2,715,115,677.357400",2016-09-30,7554000000,5300000000,5223000000,7554000000,2254000000,2094000000,2868000000,0,5300000000,2254000000,3551000000,-614000000,774000000,2094000000,2100000000,-6000000,-614000000,-7795000000,-1513000000,-78000000,10914000000,1655000000,-8287000000,-3758000000,-3900000000,1425000000,247000000,-378000000,-594000000,129000000,821000000,-3758000000,879987000000,4104000000,185468000000,792877000000,87110000000,147028000000,9000000,87160000000,5115000000,3669000000,13871000000,154061000000,356771000000,5256000000,3392000000,11347000000,419065000000,341484000000,75907000000,79536000000,190586000000,204487000000,9000000,11203000000,87160000000,-67195000000,119438000000,460922000000,190586000000,245520000000,436106000000,52541000000,879987000000,154061000000,399211902
2016-10-14,170.52,0.69,+0.406289%,170.52,165.51,172.95,"15,612,790","2,648,886,299.868800",2016-09-30,7554000000,5300000000,5223000000,7554000000,2254000000,2094000000,2868000000,0,5300000000,2254000000,3551000000,-614000000,774000000,2094000000,2100000000,-6000000,-614000000,-7795000000,-1513000000,-78000000,10914000000,1655000000,-8287000000,-3758000000,-3900000000,1425000000,247000000,-378000000,-594000000,129000000,821000000,-3758000000,879987000000,4104000000,185468000000,792877000000,87110000000,147028000000,9000000,87160000000,5115000000,3669000000,13871000000,154061000000,356771000000,5256000000,3392000000,11347000000,419065000000,341484000000,75907000000,79536000000,190586000000,204487000000,9000000,11203000000,87160000000,-67195000000,119438000000,460922000000,190586000000,245520000000,436106000000,52541000000,879987000000,154061000000,399211902
2016-10-07,169.83,8.56,+5.307869%,160.5,160.25,169.98,"13,711,306","2,264,955,494.193600",2016-09-30,7554000000,5300000000,5223000000,7554000000,2254000000,2094000000,2868000000,0,5300000000,2254000000,3551000000,-614000000,774000000,2094000000,2100000000,-6000000,-614000000,-7795000000,-1513000000,-78000000,10914000000,1655000000,-8287000000,-3758000000,-3900000000,1425000000,247000000,-378000000,-594000000,129000000,821000000,-3758000000,879987000000,4104000000,185468000000,792877000000,87110000000,147028000000,9000000,87160000000,5115000000,3669000000,13871000000,154061000000,356771000000,5256000000,3392000000,11347000000,419065000000,341484000000,75907000000,79536000000,190586000000,204487000000,9000000,11203000000,87160000000,-67195000000,119438000000,460922000000,190586000000,245520000000,436106000000,52541000000,879987000000,154061000000,399211902
2016-09-30,161.27,-3.86,-2.337552%,163.83,157.77,163.97,"15,284,008","2,467,213,005.317900",2016-09-30,7554000000,5300000000,5223000000,7554000000,2254000000,2094000000,2868000000,0,5300000000,2254000000,3551000000,-614000000,774000000,2094000000,2100000000,-6000000,-614000000,-7795000000,-1513000000,-78000000,10914000000,1655000000,-8287000000,-3758000000,-3900000000,1425000000,247000000,-378000000,-594000000,129000000,821000000,-3758000000,879987000000,4104000000,185468000000,792877000000,87110000000,147028000000,9000000,87160000000,5115000000,3669000000,13871000000,154061000000,356771000000,5256000000,3392000000,11347000000,419065000000,341484000000,75907000000,79536000000,190586000000,204487000000,9000000,11203000000,87160000000,-67195000000,119438000000,460922000000,190586000000,245520000000,436106000000,52541000000,879987000000,154061000000,399211902
2016-09-23,165.13,-0.87,-0.524096%,167.34,165.05,169.3325,"11,786,435","1,969,259,208.666100",2016-06-30,7178000000,5469000000,5449000000,7178000000,1709000000,1822000000,2463000000,0,5469000000,1709000000,-1428000000,-754000000,641000000,1822000000,1634000000,188000000,108000000,-3931000000,15955000000,16516000000,9544000000,-1436000000,-8780000000,24124000000,9605000000,11320000000,245000000,-473000000,-1727000000,149000000,669000000,24124000000,896843000000,4145000000,190615000000,810329000000,86514000000,149237000000,9000000,85339000000,5114000000,3669000000,13744000000,167913000000,371145000000,3972000000,3404000000,10751000000,436969000000,328204000000,75311000000,78441000000,183732000000,217936000000,9000000,11203000000,85339000000,-65921000000,131670000000,459874000000,183732000000,255452000000,439184000000,52480000000,896843000000,167913000000,406591645
2016-09-16,166.0,-2.57,-1.524589%,167.01,165.59,171.67,"13,633,040","2,283,969,469.649200",2016-06-30,7178000000,5469000000,5449000000,7178000000,1709000000,1822000000,2463000000,0,5469000000,1709000000,-1428000000,-754000000,641000000,1822000000,1634000000,188000000,108000000,-3931000000,15955000000,16516000000,9544000000,-1436000000,-8780000000,24124000000,9605000000,11320000000,245000000,-473000000,-1727000000,149000000,669000000,24124000000,896843000000,4145000000,190615000000,810329000000,86514000000,149237000000,9000000,85339000000,5114000000,3669000000,13744000000,167913000000,371145000000,3972000000,3404000000,10751000000,436969000000,328204000000,75311000000,78441000000,183732000000,217936000000,9000000,11203000000,85339000000,-65921000000,131670000000,459874000000,183732000000,255452000000,439184000000,52480000000,896843000000,167913000000,406591645
2016-09-09,168.57,-0.61,-0.360563%,168.72,167.465,172.42,"10,062,669","1,709,940,291.645000",2016-06-30,7178000000,5469000000,5449000000,7178000000,1709000000,1822000000,2463000000,0,5469000000,1709000000,-1428000000,-754000000,641000000,1822000000,1634000000,188000000,108000000,-3931000000,15955000000,16516000000,9544000000,-1436000000,-8780000000,24124000000,9605000000,11320000000,245000000,-473000000,-1727000000,149000000,669000000,24124000000,896843000000,4145000000,190615000000,810329000000,86514000000,149237000000,9000000,85339000000,5114000000,3669000000,13744000000,167913000000,371145000000,3972000000,3404000000,10751000000,436969000000,328204000000,75311000000,78441000000,183732000000,217936000000,9000000,11203000000,85339000000,-65921000000,131670000000,459874000000,183732000000,255452000000,439184000000,52480000000,896843000000,167913000000,406591645
2016-09-02,169.18,3.21,+1.934084%,166.6,166.15,170.24,"13,833,987","2,327,873,674.719300",2016-06-30,7178000000,5469000000,5449000000,7178000000,1709000000,1822000000,2463000000,0,5469000000,1709000000,-1428000000,-754000000,641000000,1822000000,1634000000,188000000,108000000,-3931000000,15955000000,16516000000,9544000000,-1436000000,-8780000000,24124000000,9605000000,11320000000,245000000,-473000000,-1727000000,149000000,669000000,24124000000,896843000000,4145000000,190615000000,810329000000,86514000000,149237000000,9000000,85339000000,5114000000,3669000000,13744000000,167913000000,371145000000,3972000000,3404000000,10751000000,436969000000,328204000000,75311000000,78441000000,183732000000,217936000000,9000000,11203000000,85339000000,-65921000000,131670000000,459874000000,183732000000,255452000000,439184000000,52480000000,896843000000,167913000000,406591645
2016-08-26,165.97,-0.26,-0.156410%,166.0,164.61,168.07,"9,292,546","1,543,424,140.558600",2016-06-30,7178000000,5469000000,5449000000,7178000000,1709000000,1822000000,2463000000,0,5469000000,1709000000,-1428000000,-754000000,641000000,1822000000,1634000000,188000000,108000000,-3931000000,15955000000,16516000000,9544000000,-1436000000,-8780000000,24124000000,9605000000,11320000000,245000000,-473000000,-1727000000,149000000,669000000,24124000000,896843000000,4145000000,190615000000,810329000000,86514000000,149237000000,9000000,85339000000,5114000000,3669000000,13744000000,167913000000,371145000000,3972000000,3404000000,10751000000,436969000000,328204000000,75311000000,78441000000,183732000000,217936000000,9000000,11203000000,85339000000,-65921000000,131670000000,459874000000,183732000000,255452000000,439184000000,52480000000,896843000000,167913000000,406591645
2016-08-19,166.23,2.98,+1.825421%,163.87,163.8,166.9,"10,399,372","1,722,632,537.957800",2016-06-30,7178000000,5469000000,5449000000,7178000000,1709000000,1822000000,2463000000,0,5469000000,1709000000,-1428000000,-754000000,641000000,1822000000,1634000000,188000000,108000000,-3931000000,15955000000,16516000000,9544000000,-1436000000,-8780000000,24124000000,9605000000,11320000000,245000000,-473000000,-1727000000,149000000,669000000,24124000000,896843000000,4145000000,190615000000,810329000000,86514000000,149237000000,9000000,85339000000,5114000000,3669000000,13744000000,167913000000,371145000000,3972000000,3404000000,10751000000,436969000000,328204000000,75311000000,78441000000,183732000000,217936000000,9000000,11203000000,85339000000,-65921000000,131670000000,459874000000,183732000000,255452000000,439184000000,52480000000,896843000000,167913000000,406591645
2016-08-12,163.25,1.16,+0.715652%,162.1,161.93,164.579,"9,148,715","1,493,099,553.718400",2016-06-30,7178000000,5469000000,5449000000,7178000000,1709000000,1822000000,2463000000,0,5469000000,1709000000,-1428000000,-754000000,641000000,1822000000,1634000000,188000000,108000000,-3931000000,15955000000,16516000000,9544000000,-1436000000,-8780000000,24124000000,9605000000,11320000000,245000000,-473000000,-1727000000,149000000,669000000,24124000000,896843000000,4145000000,190615000000,810329000000,86514000000,149237000000,9000000,85339000000,5114000000,3669000000,13744000000,167913000000,371145000000,3972000000,3404000000,10751000000,436969000000,328204000000,75311000000,78441000000,183732000000,217936000000,9000000,11203000000,85339000000,-65921000000,131670000000,459874000000,183732000000,255452000000,439184000000,52480000000,896843000000,167913000000,406591645
2016-08-05,162.09,3.28,+2.065361%,158.81,155.37,162.13,"12,465,552","1,975,712,795.265400",2016-06-30,7178000000,5469000000,5449000000,7178000000,1709000000,1822000000,2463000000,0,5469000000,1709000000,-1428000000,-754000000,641000000,1822000000,1634000000,188000000,108000000,-3931000000,15955000000,16516000000,9544000000,-1436000000,-8780000000,24124000000,9605000000,11320000000,245000000,-473000000,-1727000000,149000000,669000000,24124000000,896843000000,4145000000,190615000000,810329000000,86514000000,149237000000,9000000,85339000000,5114000000,3669000000,13744000000,167913000000,371145000000,3972000000,3404000000,10751000000,436969000000,328204000000,75311000000,78441000000,183732000000,217936000000,9000000,11203000000,85339000000,-65921000000,131670000000,459874000000,183732000000,255452000000,439184000000,52480000000,896843000000,167913000000,406591645
2016-07-29,158.81,-1.6,-0.997444%,159.64,158.65,162.17,"10,859,424","1,741,212,657.434000",2016-06-30,7178000000,5469000000,5449000000,7178000000,1709000000,1822000000,2463000000,0,5469000000,1709000000,-1428000000,-754000000,641000000,1822000000,1634000000,188000000,108000000,-3931000000,15955000000,16516000000,9544000000,-1436000000,-8780000000,24124000000,9605000000,11320000000,245000000,-473000000,-1727000000,149000000,669000000,24124000000,896843000000,4145000000,190615000000,810329000000,86514000000,149237000000,9000000,85339000000,5114000000,3669000000,13744000000,167913000000,371145000000,3972000000,3404000000,10751000000,436969000000,328204000000,75311000000,78441000000,183732000000,217936000000,9000000,11203000000,85339000000,-65921000000,131670000000,459874000000,183732000000,255452000000,439184000000,52480000000,896843000000,167913000000,406591645
2016-07-22,160.41,-1.23,-0.760950%,162.36,159.22,164.09,"18,490,893","2,990,070,722.686700",2016-06-30,7178000000,5469000000,5449000000,7178000000,1709000000,1822000000,2463000000,0,5469000000,1709000000,-1428000000,-754000000,641000000,1822000000,1634000000,188000000,108000000,-3931000000,15955000000,16516000000,9544000000,-1436000000,-8780000000,24124000000,9605000000,11320000000,245000000,-473000000,-1727000000,149000000,669000000,24124000000,896843000000,4145000000,190615000000,810329000000,86514000000,149237000000,9000000,85339000000,5114000000,3669000000,13744000000,167913000000,371145000000,3972000000,3404000000,10751000000,436969000000,328204000000,75311000000,78441000000,183732000000,217936000000,9000000,11203000000,85339000000,-65921000000,131670000000,459874000000,183732000000,255452000000,439184000000,52480000000,896843000000,167913000000,406591645
2016-07-15,161.64,11.26,+7.487698%,151.49,151.38,163.24,"20,604,034","3,257,195,248.376100",2016-06-30,7178000000,5469000000,5449000000,7178000000,1709000000,1822000000,2463000000,0,5469000000,1709000000,-1428000000,-754000000,641000000,1822000000,1634000000,188000000,108000000,-3931000000,15955000000,16516000000,9544000000,-1436000000,-8780000000,24124000000,9605000000,11320000000,245000000,-473000000,-1727000000,149000000,669000000,24124000000,896843000000,4145000000,190615000000,810329000000,86514000000,149237000000,9000000,85339000000,5114000000,3669000000,13744000000,167913000000,371145000000,3972000000,3404000000,10751000000,436969000000,328204000000,75311000000,78441000000,183732000000,217936000000,9000000,11203000000,85339000000,-65921000000,131670000000,459874000000,183732000000,255452000000,439184000000,52480000000,896843000000,167913000000,406591645
2016-07-08,150.38,2.13,+1.436762%,146.72,142.6241,150.92,"12,744,415","1,866,553,116.191100",2016-06-30,7178000000,5469000000,5449000000,7178000000,1709000000,1822000000,2463000000,0,5469000000,1709000000,-1428000000,-754000000,641000000,1822000000,1634000000,188000000,108000000,-3931000000,15955000000,16516000000,9544000000,-1436000000,-8780000000,24124000000,9605000000,11320000000,245000000,-473000000,-1727000000,149000000,669000000,24124000000,896843000000,4145000000,190615000000,810329000000,86514000000,149237000000,9000000,85339000000,5114000000,3669000000,13744000000,167913000000,371145000000,3972000000,3404000000,10751000000,436969000000,328204000000,75311000000,78441000000,183732000000,217936000000,9000000,11203000000,85339000000,-65921000000,131670000000,459874000000,183732000000,255452000000,439184000000,52480000000,896843000000,167913000000,406591645
