Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,changeInCash,operatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,totalAssets,intangibleAssets,totalLiabilities,totalShareholderEquity,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,netReceivables,longTermDebt,inventory,accountsPayable,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,cashAndShortTermInvestments
2020-06-05,118.33,2.41,+2.079020%,116.0,115.26,119.19,"31,838,741","3,744,028,829.514500",2020-03-31,17214000000,5045000000,8716000000,8498000000,3598000000,2917000000,3498000000,40000000,5045000000,3453000000,100000000,-541000000,106000000,4039000000,2917000000,-3000000,-220000000,-725000000,9000000,8051000000,5945000000,9284000000,4064000000,799000000,-1906000000,-200000000,0,392000000,139000000,731000000,118560000000,23834000000,72619000000,45540000000,4009000000,99474000000,15767800000,39617000000,6605000000,15393000000,32896000000,-16996000000,20459000000,27140000000,-18811000000,4640000000,23310000000,5330000000,20195000000,-105823000000,7510000000,91420000000,23310000000,10104000000,39723000000,63976000000,15393000000
2020-05-29,115.92,3.32,+2.948490%,114.15,111.68,116.99,"33,293,635","3,805,248,139.802000",2020-03-31,17214000000,5045000000,8716000000,8498000000,3598000000,2917000000,3498000000,40000000,5045000000,3453000000,100000000,-541000000,106000000,4039000000,2917000000,-3000000,-220000000,-725000000,9000000,8051000000,5945000000,9284000000,4064000000,799000000,-1906000000,-200000000,0,392000000,139000000,731000000,118560000000,23834000000,72619000000,45540000000,4009000000,99474000000,15767800000,39617000000,6605000000,15393000000,32896000000,-16996000000,20459000000,27140000000,-18811000000,4640000000,23310000000,5330000000,20195000000,-105823000000,7510000000,91420000000,23310000000,10104000000,39723000000,63976000000,15393000000
2020-05-22,112.6,-2.01,-1.753774%,116.03,111.43,116.99,"36,787,043","4,186,445,840.109500",2020-03-31,17214000000,5045000000,8716000000,8498000000,3598000000,2917000000,3498000000,40000000,5045000000,3453000000,100000000,-541000000,106000000,4039000000,2917000000,-3000000,-220000000,-725000000,9000000,8051000000,5945000000,9284000000,4064000000,799000000,-1906000000,-200000000,0,392000000,139000000,731000000,118560000000,23834000000,72619000000,45540000000,4009000000,99474000000,15767800000,39617000000,6605000000,15393000000,32896000000,-16996000000,20459000000,27140000000,-18811000000,4640000000,23310000000,5330000000,20195000000,-105823000000,7510000000,91420000000,23310000000,10104000000,39723000000,63976000000,15393000000
2020-05-15,114.61,-1.34,-1.155671%,115.75,111.25,116.01,"42,999,670","4,915,526,319.830900",2020-03-31,17214000000,5045000000,8716000000,8498000000,3598000000,2917000000,3498000000,40000000,5045000000,3453000000,100000000,-541000000,106000000,4039000000,2917000000,-3000000,-220000000,-725000000,9000000,8051000000,5945000000,9284000000,4064000000,799000000,-1906000000,-200000000,0,392000000,139000000,731000000,118560000000,23834000000,72619000000,45540000000,4009000000,99474000000,15767800000,39617000000,6605000000,15393000000,32896000000,-16996000000,20459000000,27140000000,-18811000000,4640000000,23310000000,5330000000,20195000000,-105823000000,7510000000,91420000000,23310000000,10104000000,39723000000,63976000000,15393000000
2020-05-08,115.95,-0.87,-0.744735%,117.09,111.82,117.26,"37,000,780","4,245,671,721.942400",2020-03-31,17214000000,5045000000,8716000000,8498000000,3598000000,2917000000,3498000000,40000000,5045000000,3453000000,100000000,-541000000,106000000,4039000000,2917000000,-3000000,-220000000,-725000000,9000000,8051000000,5945000000,9284000000,4064000000,799000000,-1906000000,-200000000,0,392000000,139000000,731000000,118560000000,23834000000,72619000000,45540000000,4009000000,99474000000,15767800000,39617000000,6605000000,15393000000,32896000000,-16996000000,20459000000,27140000000,-18811000000,4640000000,23310000000,5330000000,20195000000,-105823000000,7510000000,91420000000,23310000000,10104000000,39723000000,63976000000,15393000000
2020-05-01,116.82,-1.96,-1.650109%,119.19,115.0761,119.19,"46,694,439","5,476,326,312.053900",2020-03-31,17214000000,5045000000,8716000000,8498000000,3598000000,2917000000,3498000000,40000000,5045000000,3453000000,100000000,-541000000,106000000,4039000000,2917000000,-3000000,-220000000,-725000000,9000000,8051000000,5945000000,9284000000,4064000000,799000000,-1906000000,-200000000,0,392000000,139000000,731000000,118560000000,23834000000,72619000000,45540000000,4009000000,99474000000,15767800000,39617000000,6605000000,15393000000,32896000000,-16996000000,20459000000,27140000000,-18811000000,4640000000,23310000000,5330000000,20195000000,-105823000000,7510000000,91420000000,23310000000,10104000000,39723000000,63976000000,15393000000
2020-04-24,118.78,-5.91,-4.739755%,121.47,118.05,123.23,"60,587,341","7,252,084,823.193500",2020-03-31,17214000000,5045000000,8716000000,8498000000,3598000000,2917000000,3498000000,40000000,5045000000,3453000000,100000000,-541000000,106000000,4039000000,2917000000,-3000000,-220000000,-725000000,9000000,8051000000,5945000000,9284000000,4064000000,799000000,-1906000000,-200000000,0,392000000,139000000,731000000,118560000000,23834000000,72619000000,45540000000,4009000000,99474000000,15767800000,39617000000,6605000000,15393000000,32896000000,-16996000000,20459000000,27140000000,-18811000000,4640000000,23310000000,5330000000,20195000000,-105823000000,7510000000,91420000000,23310000000,10104000000,39723000000,63976000000,15393000000
2020-04-17,124.69,10.03,+8.747602%,113.61,113.16,124.99,"60,513,719","7,309,291,938.753400",2020-03-31,17214000000,5045000000,8716000000,8498000000,3598000000,2917000000,3498000000,40000000,5045000000,3453000000,100000000,-541000000,106000000,4039000000,2917000000,-3000000,-220000000,-725000000,9000000,8051000000,5945000000,9284000000,4064000000,799000000,-1906000000,-200000000,0,392000000,139000000,731000000,118560000000,23834000000,72619000000,45540000000,4009000000,99474000000,15767800000,39617000000,6605000000,15393000000,32896000000,-16996000000,20459000000,27140000000,-18811000000,4640000000,23310000000,5330000000,20195000000,-105823000000,7510000000,91420000000,23310000000,10104000000,39723000000,63976000000,15393000000
2020-04-10,114.66,-0.42,-0.364964%,117.0,111.86,120.06,"56,600,400","6,567,875,046.150400",2020-03-31,17214000000,5045000000,8716000000,8498000000,3598000000,2917000000,3498000000,40000000,5045000000,3453000000,100000000,-541000000,106000000,4039000000,2917000000,-3000000,-220000000,-725000000,9000000,8051000000,5945000000,9284000000,4064000000,799000000,-1906000000,-200000000,0,392000000,139000000,731000000,118560000000,23834000000,72619000000,45540000000,4009000000,99474000000,15767800000,39617000000,6605000000,15393000000,32896000000,-16996000000,20459000000,27140000000,-18811000000,4640000000,23310000000,5330000000,20195000000,-105823000000,7510000000,91420000000,23310000000,10104000000,39723000000,63976000000,15393000000
2020-04-03,115.08,4.91,+4.456749%,113.9,107.0,115.9,"64,296,602","7,194,630,871.692100",2020-03-31,17214000000,5045000000,8716000000,8498000000,3598000000,2917000000,3498000000,40000000,5045000000,3453000000,100000000,-541000000,106000000,4039000000,2917000000,-3000000,-220000000,-725000000,9000000,8051000000,5945000000,9284000000,4064000000,799000000,-1906000000,-200000000,0,392000000,139000000,731000000,118560000000,23834000000,72619000000,45540000000,4009000000,99474000000,15767800000,39617000000,6605000000,15393000000,32896000000,-16996000000,20459000000,27140000000,-18811000000,4640000000,23310000000,5330000000,20195000000,-105823000000,7510000000,91420000000,23310000000,10104000000,39723000000,63976000000,15393000000
2020-03-27,110.17,7.74,+7.556380%,100.19,94.34,114.29,"78,063,863","8,079,035,617.896300",2019-12-31,18240000000,4889000000,8869000000,9371000000,4632000000,3717000000,4532000000,26000000,4889000000,4482000000,100000000,-789000000,114000000,5321000000,3717000000,-650000000,-193000000,-650000000,-45000000,-1553000000,-6795000000,-3081000000,4364000000,677000000,-1923000000,-3319000000,16000000,4000000,137000000,605000000,111723000000,23980000000,65815000000,45538000000,4009000000,98414000000,15990000000,39998000000,6611000000,6279000000,30164000000,-16054000000,21250000000,18917000000,-19351000000,5196000000,18985000000,5521000000,21011000000,-105761000000,7578000000,92806000000,18985000000,10424000000,35651000000,64019000000,6279000000
2020-03-20,102.43,-11.64,-10.204261%,101.75,101.0,121.5,"96,309,038","10,857,553,240.637600",2019-12-31,18240000000,4889000000,8869000000,9371000000,4632000000,3717000000,4532000000,26000000,4889000000,4482000000,100000000,-789000000,114000000,5321000000,3717000000,-650000000,-193000000,-650000000,-45000000,-1553000000,-6795000000,-3081000000,4364000000,677000000,-1923000000,-3319000000,16000000,4000000,137000000,605000000,111723000000,23980000000,65815000000,45538000000,4009000000,98414000000,15990000000,39998000000,6611000000,6279000000,30164000000,-16054000000,21250000000,18917000000,-19351000000,5196000000,18985000000,5521000000,21011000000,-105761000000,7578000000,92806000000,18985000000,10424000000,35651000000,64019000000,6279000000
2020-03-13,114.07,-7.59,-6.238698%,115.27,101.0,120.82,"79,362,970","8,845,816,021.355000",2019-12-31,18240000000,4889000000,8869000000,9371000000,4632000000,3717000000,4532000000,26000000,4889000000,4482000000,100000000,-789000000,114000000,5321000000,3717000000,-650000000,-193000000,-650000000,-45000000,-1553000000,-6795000000,-3081000000,4364000000,677000000,-1923000000,-3319000000,16000000,4000000,137000000,605000000,111723000000,23980000000,65815000000,45538000000,4009000000,98414000000,15990000000,39998000000,6611000000,6279000000,30164000000,-16054000000,21250000000,18917000000,-19351000000,5196000000,18985000000,5521000000,21011000000,-105761000000,7578000000,92806000000,18985000000,10424000000,35651000000,64019000000,6279000000
2020-03-06,121.66,8.43,+7.445023%,113.19,112.55,124.69,"53,551,151","6,422,241,758.758700",2019-12-31,18240000000,4889000000,8869000000,9371000000,4632000000,3717000000,4532000000,26000000,4889000000,4482000000,100000000,-789000000,114000000,5321000000,3717000000,-650000000,-193000000,-650000000,-45000000,-1553000000,-6795000000,-3081000000,4364000000,677000000,-1923000000,-3319000000,16000000,4000000,137000000,605000000,111723000000,23980000000,65815000000,45538000000,4009000000,98414000000,15990000000,39998000000,6611000000,6279000000,30164000000,-16054000000,21250000000,18917000000,-19351000000,5196000000,18985000000,5521000000,21011000000,-105761000000,7578000000,92806000000,18985000000,10424000000,35651000000,64019000000,6279000000
2020-02-28,113.23,-13.47,-10.631413%,125.26,106.67,126.585,"59,419,389","6,920,975,507.207000",2019-12-31,18240000000,4889000000,8869000000,9371000000,4632000000,3717000000,4532000000,26000000,4889000000,4482000000,100000000,-789000000,114000000,5321000000,3717000000,-650000000,-193000000,-650000000,-45000000,-1553000000,-6795000000,-3081000000,4364000000,677000000,-1923000000,-3319000000,16000000,4000000,137000000,605000000,111723000000,23980000000,65815000000,45538000000,4009000000,98414000000,15990000000,39998000000,6611000000,6279000000,30164000000,-16054000000,21250000000,18917000000,-19351000000,5196000000,18985000000,5521000000,21011000000,-105761000000,7578000000,92806000000,18985000000,10424000000,35651000000,64019000000,6279000000
2020-02-21,126.7,0.56,+0.443951%,125.83,124.65,128.07,"26,321,139","3,319,975,751.705500",2019-12-31,18240000000,4889000000,8869000000,9371000000,4632000000,3717000000,4532000000,26000000,4889000000,4482000000,100000000,-789000000,114000000,5321000000,3717000000,-650000000,-193000000,-650000000,-45000000,-1553000000,-6795000000,-3081000000,4364000000,677000000,-1923000000,-3319000000,16000000,4000000,137000000,605000000,111723000000,23980000000,65815000000,45538000000,4009000000,98414000000,15990000000,39998000000,6611000000,6279000000,30164000000,-16054000000,21250000000,18917000000,-19351000000,5196000000,18985000000,5521000000,21011000000,-105761000000,7578000000,92806000000,18985000000,10424000000,35651000000,64019000000,6279000000
2020-02-14,126.14,0.06,+0.047589%,126.46,122.85,126.83,"30,402,108","3,795,758,525.593500",2019-12-31,18240000000,4889000000,8869000000,9371000000,4632000000,3717000000,4532000000,26000000,4889000000,4482000000,100000000,-789000000,114000000,5321000000,3717000000,-650000000,-193000000,-650000000,-45000000,-1553000000,-6795000000,-3081000000,4364000000,677000000,-1923000000,-3319000000,16000000,4000000,137000000,605000000,111723000000,23980000000,65815000000,45538000000,4009000000,98414000000,15990000000,39998000000,6611000000,6279000000,30164000000,-16054000000,21250000000,18917000000,-19351000000,5196000000,18985000000,5521000000,21011000000,-105761000000,7578000000,92806000000,18985000000,10424000000,35651000000,64019000000,6279000000
2020-02-07,126.08,1.46,+1.171562%,124.66,124.49,128.09,"33,708,013","4,263,510,829.225000",2019-12-31,18240000000,4889000000,8869000000,9371000000,4632000000,3717000000,4532000000,26000000,4889000000,4482000000,100000000,-789000000,114000000,5321000000,3717000000,-650000000,-193000000,-650000000,-45000000,-1553000000,-6795000000,-3081000000,4364000000,677000000,-1923000000,-3319000000,16000000,4000000,137000000,605000000,111723000000,23980000000,65815000000,45538000000,4009000000,98414000000,15990000000,39998000000,6611000000,6279000000,30164000000,-16054000000,21250000000,18917000000,-19351000000,5196000000,18985000000,5521000000,21011000000,-105761000000,7578000000,92806000000,18985000000,10424000000,35651000000,64019000000,6279000000
2020-01-31,124.62,-0.52,-0.415535%,124.75,124.42,126.98,"33,317,579","4,186,587,784.204700",2019-12-31,18240000000,4889000000,8869000000,9371000000,4632000000,3717000000,4532000000,26000000,4889000000,4482000000,100000000,-789000000,114000000,5321000000,3717000000,-650000000,-193000000,-650000000,-45000000,-1553000000,-6795000000,-3081000000,4364000000,677000000,-1923000000,-3319000000,16000000,4000000,137000000,605000000,111723000000,23980000000,65815000000,45538000000,4009000000,98414000000,15990000000,39998000000,6611000000,6279000000,30164000000,-16054000000,21250000000,18917000000,-19351000000,5196000000,18985000000,5521000000,21011000000,-105761000000,7578000000,92806000000,18985000000,10424000000,35651000000,64019000000,6279000000
2020-01-24,125.14,-1.27,-1.004667%,126.41,123.65,126.79,"36,555,275","4,590,841,868.326800",2019-12-31,18240000000,4889000000,8869000000,9371000000,4632000000,3717000000,4532000000,26000000,4889000000,4482000000,100000000,-789000000,114000000,5321000000,3717000000,-650000000,-193000000,-650000000,-45000000,-1553000000,-6795000000,-3081000000,4364000000,677000000,-1923000000,-3319000000,16000000,4000000,137000000,605000000,111723000000,23980000000,65815000000,45538000000,4009000000,98414000000,15990000000,39998000000,6611000000,6279000000,30164000000,-16054000000,21250000000,18917000000,-19351000000,5196000000,18985000000,5521000000,21011000000,-105761000000,7578000000,92806000000,18985000000,10424000000,35651000000,64019000000,6279000000
2020-01-17,126.41,2.44,+1.968218%,124.0,123.81,127.0,"38,633,351","4,851,713,986.334500",2019-12-31,18240000000,4889000000,8869000000,9371000000,4632000000,3717000000,4532000000,26000000,4889000000,4482000000,100000000,-789000000,114000000,5321000000,3717000000,-650000000,-193000000,-650000000,-45000000,-1553000000,-6795000000,-3081000000,4364000000,677000000,-1923000000,-3319000000,16000000,4000000,137000000,605000000,111723000000,23980000000,65815000000,45538000000,4009000000,98414000000,15990000000,39998000000,6611000000,6279000000,30164000000,-16054000000,21250000000,18917000000,-19351000000,5196000000,18985000000,5521000000,21011000000,-105761000000,7578000000,92806000000,18985000000,10424000000,35651000000,64019000000,6279000000
2020-01-10,123.97,1.39,+1.133953%,122.57,121.87,124.32,"29,516,989","3,629,538,080.760100",2019-12-31,18240000000,4889000000,8869000000,9371000000,4632000000,3717000000,4532000000,26000000,4889000000,4482000000,100000000,-789000000,114000000,5321000000,3717000000,-650000000,-193000000,-650000000,-45000000,-1553000000,-6795000000,-3081000000,4364000000,677000000,-1923000000,-3319000000,16000000,4000000,137000000,605000000,111723000000,23980000000,65815000000,45538000000,4009000000,98414000000,15990000000,39998000000,6611000000,6279000000,30164000000,-16054000000,21250000000,18917000000,-19351000000,5196000000,18985000000,5521000000,21011000000,-105761000000,7578000000,92806000000,18985000000,10424000000,35651000000,64019000000,6279000000
2020-01-03,122.58,-3.51,-2.783726%,125.76,121.86,125.98,"24,303,048","3,006,137,655.068300",2019-12-31,18240000000,4889000000,8869000000,9371000000,4632000000,3717000000,4532000000,26000000,4889000000,4482000000,100000000,-789000000,114000000,5321000000,3717000000,-650000000,-193000000,-650000000,-45000000,-1553000000,-6795000000,-3081000000,4364000000,677000000,-1923000000,-3319000000,16000000,4000000,137000000,605000000,111723000000,23980000000,65815000000,45538000000,4009000000,98414000000,15990000000,39998000000,6611000000,6279000000,30164000000,-16054000000,21250000000,18917000000,-19351000000,5196000000,18985000000,5521000000,21011000000,-105761000000,7578000000,92806000000,18985000000,10424000000,35651000000,64019000000,6279000000
2019-12-27,126.09,0.73,+0.582323%,125.52,124.58,126.295,"18,595,166","2,332,024,426.742500",2019-09-30,17798000000,4785000000,8723000000,9075000000,4451000000,5045000000,4343000000,24000000,4785000000,4290000000,108000000,-726000000,103000000,5069000000,5045000000,6152000000,1151000000,5079000000,6000000,-61000000,-4118000000,5130000000,4169000000,723000000,-1932000000,-2125000000,-549000000,-261000000,-477000000,1079000000,114058000000,24002000000,67074000000,46578000000,4009000000,96625000000,16030000000,39605000000,6676000000,9304000000,30253000000,-16410000000,20901000000,21925000000,-17944000000,5143000000,20161000000,5465000000,20901000000,-102510000000,7625000000,92133000000,20161000000,10335000000,36821000000,63949000000,9304000000
2019-12-20,125.36,-0.11,-0.087670%,125.47,123.69,126.6,"48,603,288","6,084,820,452.474900",2019-09-30,17798000000,4785000000,8723000000,9075000000,4451000000,5045000000,4343000000,24000000,4785000000,4290000000,108000000,-726000000,103000000,5069000000,5045000000,6152000000,1151000000,5079000000,6000000,-61000000,-4118000000,5130000000,4169000000,723000000,-1932000000,-2125000000,-549000000,-261000000,-477000000,1079000000,114058000000,24002000000,67074000000,46578000000,4009000000,96625000000,16030000000,39605000000,6676000000,9304000000,30253000000,-16410000000,20901000000,21925000000,-17944000000,5143000000,20161000000,5465000000,20901000000,-102510000000,7625000000,92133000000,20161000000,10335000000,36821000000,63949000000,9304000000
2019-12-13,125.47,1.28,+1.030679%,124.31,123.79,125.76,"28,410,953","3,543,819,110.150700",2019-09-30,17798000000,4785000000,8723000000,9075000000,4451000000,5045000000,4343000000,24000000,4785000000,4290000000,108000000,-726000000,103000000,5069000000,5045000000,6152000000,1151000000,5079000000,6000000,-61000000,-4118000000,5130000000,4169000000,723000000,-1932000000,-2125000000,-549000000,-261000000,-477000000,1079000000,114058000000,24002000000,67074000000,46578000000,4009000000,96625000000,16030000000,39605000000,6676000000,9304000000,30253000000,-16410000000,20901000000,21925000000,-17944000000,5143000000,20161000000,5465000000,20901000000,-102510000000,7625000000,92133000000,20161000000,10335000000,36821000000,63949000000,9304000000
2019-12-06,124.19,2.13,+1.745043%,121.94,120.9602,125.45,"33,680,285","4,165,431,498.603800",2019-09-30,17798000000,4785000000,8723000000,9075000000,4451000000,5045000000,4343000000,24000000,4785000000,4290000000,108000000,-726000000,103000000,5069000000,5045000000,6152000000,1151000000,5079000000,6000000,-61000000,-4118000000,5130000000,4169000000,723000000,-1932000000,-2125000000,-549000000,-261000000,-477000000,1079000000,114058000000,24002000000,67074000000,46578000000,4009000000,96625000000,16030000000,39605000000,6676000000,9304000000,30253000000,-16410000000,20901000000,21925000000,-17944000000,5143000000,20161000000,5465000000,20901000000,-102510000000,7625000000,92133000000,20161000000,10335000000,36821000000,63949000000,9304000000
2019-11-29,122.06,1.77,+1.471444%,120.44,120.02,122.63,"20,048,810","2,437,111,403.512500",2019-09-30,17798000000,4785000000,8723000000,9075000000,4451000000,5045000000,4343000000,24000000,4785000000,4290000000,108000000,-726000000,103000000,5069000000,5045000000,6152000000,1151000000,5079000000,6000000,-61000000,-4118000000,5130000000,4169000000,723000000,-1932000000,-2125000000,-549000000,-261000000,-477000000,1079000000,114058000000,24002000000,67074000000,46578000000,4009000000,96625000000,16030000000,39605000000,6676000000,9304000000,30253000000,-16410000000,20901000000,21925000000,-17944000000,5143000000,20161000000,5465000000,20901000000,-102510000000,7625000000,92133000000,20161000000,10335000000,36821000000,63949000000,9304000000
2019-11-22,120.29,-0.25,-0.207400%,120.25,119.39,122.78,"31,472,163","3,818,611,598.304400",2019-09-30,17798000000,4785000000,8723000000,9075000000,4451000000,5045000000,4343000000,24000000,4785000000,4290000000,108000000,-726000000,103000000,5069000000,5045000000,6152000000,1151000000,5079000000,6000000,-61000000,-4118000000,5130000000,4169000000,723000000,-1932000000,-2125000000,-549000000,-261000000,-477000000,1079000000,114058000000,24002000000,67074000000,46578000000,4009000000,96625000000,16030000000,39605000000,6676000000,9304000000,30253000000,-16410000000,20901000000,21925000000,-17944000000,5143000000,20161000000,5465000000,20901000000,-102510000000,7625000000,92133000000,20161000000,10335000000,36821000000,63949000000,9304000000
2019-11-15,120.54,0.84,+0.701754%,119.48,118.545,121.17,"28,186,737","3,386,203,116.955500",2019-09-30,17798000000,4785000000,8723000000,9075000000,4451000000,5045000000,4343000000,24000000,4785000000,4290000000,108000000,-726000000,103000000,5069000000,5045000000,6152000000,1151000000,5079000000,6000000,-61000000,-4118000000,5130000000,4169000000,723000000,-1932000000,-2125000000,-549000000,-261000000,-477000000,1079000000,114058000000,24002000000,67074000000,46578000000,4009000000,96625000000,16030000000,39605000000,6676000000,9304000000,30253000000,-16410000000,20901000000,21925000000,-17944000000,5143000000,20161000000,5465000000,20901000000,-102510000000,7625000000,92133000000,20161000000,10335000000,36821000000,63949000000,9304000000
2019-11-08,119.7,-4.17,-3.366433%,123.92,118.2368,123.92,"39,507,088","4,728,323,631.039600",2019-09-30,17798000000,4785000000,8723000000,9075000000,4451000000,5045000000,4343000000,24000000,4785000000,4290000000,108000000,-726000000,103000000,5069000000,5045000000,6152000000,1151000000,5079000000,6000000,-61000000,-4118000000,5130000000,4169000000,723000000,-1932000000,-2125000000,-549000000,-261000000,-477000000,1079000000,114058000000,24002000000,67074000000,46578000000,4009000000,96625000000,16030000000,39605000000,6676000000,9304000000,30253000000,-16410000000,20901000000,21925000000,-17944000000,5143000000,20161000000,5465000000,20901000000,-102510000000,7625000000,92133000000,20161000000,10335000000,36821000000,63949000000,9304000000
2019-11-01,123.87,0.62,+0.503043%,123.48,122.6,125.448,"28,263,445","3,504,827,323.653800",2019-09-30,17798000000,4785000000,8723000000,9075000000,4451000000,5045000000,4343000000,24000000,4785000000,4290000000,108000000,-726000000,103000000,5069000000,5045000000,6152000000,1151000000,5079000000,6000000,-61000000,-4118000000,5130000000,4169000000,723000000,-1932000000,-2125000000,-549000000,-261000000,-477000000,1079000000,114058000000,24002000000,67074000000,46578000000,4009000000,96625000000,16030000000,39605000000,6676000000,9304000000,30253000000,-16410000000,20901000000,21925000000,-17944000000,5143000000,20161000000,5465000000,20901000000,-102510000000,7625000000,92133000000,20161000000,10335000000,36821000000,63949000000,9304000000
2019-10-25,123.25,5.78,+4.920405%,117.42,117.35,125.77,"42,882,305","5,258,945,223.152000",2019-09-30,17798000000,4785000000,8723000000,9075000000,4451000000,5045000000,4343000000,24000000,4785000000,4290000000,108000000,-726000000,103000000,5069000000,5045000000,6152000000,1151000000,5079000000,6000000,-61000000,-4118000000,5130000000,4169000000,723000000,-1932000000,-2125000000,-549000000,-261000000,-477000000,1079000000,114058000000,24002000000,67074000000,46578000000,4009000000,96625000000,16030000000,39605000000,6676000000,9304000000,30253000000,-16410000000,20901000000,21925000000,-17944000000,5143000000,20161000000,5465000000,20901000000,-102510000000,7625000000,92133000000,20161000000,10335000000,36821000000,63949000000,9304000000
2019-10-18,117.47,-3.62,-2.989512%,121.62,116.1713,121.62,"41,571,103","4,900,596,903.819700",2019-09-30,17798000000,4785000000,8723000000,9075000000,4451000000,5045000000,4343000000,24000000,4785000000,4290000000,108000000,-726000000,103000000,5069000000,5045000000,6152000000,1151000000,5079000000,6000000,-61000000,-4118000000,5130000000,4169000000,723000000,-1932000000,-2125000000,-549000000,-261000000,-477000000,1079000000,114058000000,24002000000,67074000000,46578000000,4009000000,96625000000,16030000000,39605000000,6676000000,9304000000,30253000000,-16410000000,20901000000,21925000000,-17944000000,5143000000,20161000000,5465000000,20901000000,-102510000000,7625000000,92133000000,20161000000,10335000000,36821000000,63949000000,9304000000
