Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,interestExpense,nonRecurring,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInNetIncome,capitalExpenditures,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2019-02-15,79.81,2.29,+2.954076%,77.8,76.21,80.13,"55,270,304","4,338,808,287.128200",2018-12-31,10998000000,4995000000,3289000000,7709000000,2605000000,1827000000,2214000000,2605000000,-49000000,2643000000,-109000000,2714000000,-203000000,138000000,827000000,-37000000,1778000000,1827000000,2914000000,2178000000,193000000,1550000000,-5566000000,-36000000,204000000,3592000000,1360000000,1095000000,-1277000000,-5803000000,238000000,929000000,204000000,82637000000,11431000000,4500000000,55755000000,26701000000,1702000000,10151000000,1788000000,42579000000,13662000000,18253000000,6986000000,7965000000,22206000000,5308000000,-5545000000,13291000000,25875000000,6233000000,-2983000000,899000000,7071000000,19806000000,5440000000,6747000000,1788000000,42579000000,-50929000000,7554000000,19806000000,12041000000,33549000000,38808000000,82637000000,8864000000
2019-02-08,77.52,1.07,+1.399608%,75.95,75.68,78.375,"49,698,569","3,827,158,075.810500",2018-12-31,10998000000,4995000000,3289000000,7709000000,2605000000,1827000000,2214000000,2605000000,-49000000,2643000000,-109000000,2714000000,-203000000,138000000,827000000,-37000000,1778000000,1827000000,2914000000,2178000000,193000000,1550000000,-5566000000,-36000000,204000000,3592000000,1360000000,1095000000,-1277000000,-5803000000,238000000,929000000,204000000,82637000000,11431000000,4500000000,55755000000,26701000000,1702000000,10151000000,1788000000,42579000000,13662000000,18253000000,6986000000,7965000000,22206000000,5308000000,-5545000000,13291000000,25875000000,6233000000,-2983000000,899000000,7071000000,19806000000,5440000000,6747000000,1788000000,42579000000,-50929000000,7554000000,19806000000,12041000000,33549000000,38808000000,82637000000,8864000000
2019-02-01,76.45,3.5,+4.797807%,72.5,72.05,77.49,"68,725,620","5,097,279,283.710400",2018-12-31,10998000000,4995000000,3289000000,7709000000,2605000000,1827000000,2214000000,2605000000,-49000000,2643000000,-109000000,2714000000,-203000000,138000000,827000000,-37000000,1778000000,1827000000,2914000000,2178000000,193000000,1550000000,-5566000000,-36000000,204000000,3592000000,1360000000,1095000000,-1277000000,-5803000000,238000000,929000000,204000000,82637000000,11431000000,4500000000,55755000000,26701000000,1702000000,10151000000,1788000000,42579000000,13662000000,18253000000,6986000000,7965000000,22206000000,5308000000,-5545000000,13291000000,25875000000,6233000000,-2983000000,899000000,7071000000,19806000000,5440000000,6747000000,1788000000,42579000000,-50929000000,7554000000,19806000000,12041000000,33549000000,38808000000,82637000000,8864000000
2019-01-25,72.95,-2.92,-3.848689%,75.57,72.12,76.2,"58,186,054","4,312,496,229.161300",2018-12-31,10998000000,4995000000,3289000000,7709000000,2605000000,1827000000,2214000000,2605000000,-49000000,2643000000,-109000000,2714000000,-203000000,138000000,827000000,-37000000,1778000000,1827000000,2914000000,2178000000,193000000,1550000000,-5566000000,-36000000,204000000,3592000000,1360000000,1095000000,-1277000000,-5803000000,238000000,929000000,204000000,82637000000,11431000000,4500000000,55755000000,26701000000,1702000000,10151000000,1788000000,42579000000,13662000000,18253000000,6986000000,7965000000,22206000000,5308000000,-5545000000,13291000000,25875000000,6233000000,-2983000000,899000000,7071000000,19806000000,5440000000,6747000000,1788000000,42579000000,-50929000000,7554000000,19806000000,12041000000,33549000000,38808000000,82637000000,8864000000
2019-01-18,75.87,0.97,+1.295060%,74.29,73.1,76.325,"72,513,879","5,425,581,486.544900",2018-12-31,10998000000,4995000000,3289000000,7709000000,2605000000,1827000000,2214000000,2605000000,-49000000,2643000000,-109000000,2714000000,-203000000,138000000,827000000,-37000000,1778000000,1827000000,2914000000,2178000000,193000000,1550000000,-5566000000,-36000000,204000000,3592000000,1360000000,1095000000,-1277000000,-5803000000,238000000,929000000,204000000,82637000000,11431000000,4500000000,55755000000,26701000000,1702000000,10151000000,1788000000,42579000000,13662000000,18253000000,6986000000,7965000000,22206000000,5308000000,-5545000000,13291000000,25875000000,6233000000,-2983000000,899000000,7071000000,19806000000,5440000000,6747000000,1788000000,42579000000,-50929000000,7554000000,19806000000,12041000000,33549000000,38808000000,82637000000,8864000000
2019-01-11,74.9,-1.37,-1.796250%,76.15,73.47,76.47,"65,477,536","4,921,911,016.816700",2018-12-31,10998000000,4995000000,3289000000,7709000000,2605000000,1827000000,2214000000,2605000000,-49000000,2643000000,-109000000,2714000000,-203000000,138000000,827000000,-37000000,1778000000,1827000000,2914000000,2178000000,193000000,1550000000,-5566000000,-36000000,204000000,3592000000,1360000000,1095000000,-1277000000,-5803000000,238000000,929000000,204000000,82637000000,11431000000,4500000000,55755000000,26701000000,1702000000,10151000000,1788000000,42579000000,13662000000,18253000000,6986000000,7965000000,22206000000,5308000000,-5545000000,13291000000,25875000000,6233000000,-2983000000,899000000,7071000000,19806000000,5440000000,6747000000,1788000000,42579000000,-50929000000,7554000000,19806000000,12041000000,33549000000,38808000000,82637000000,8864000000
2019-01-04,76.27,0.9,+1.194109%,75.82,73.85,76.7,"51,022,691","3,853,788,704.232500",2018-12-31,10998000000,4995000000,3289000000,7709000000,2605000000,1827000000,2214000000,2605000000,-49000000,2643000000,-109000000,2714000000,-203000000,138000000,827000000,-37000000,1778000000,1827000000,2914000000,2178000000,193000000,1550000000,-5566000000,-36000000,204000000,3592000000,1360000000,1095000000,-1277000000,-5803000000,238000000,929000000,204000000,82637000000,11431000000,4500000000,55755000000,26701000000,1702000000,10151000000,1788000000,42579000000,13662000000,18253000000,6986000000,7965000000,22206000000,5308000000,-5545000000,13291000000,25875000000,6233000000,-2983000000,899000000,7071000000,19806000000,5440000000,6747000000,1788000000,42579000000,-50929000000,7554000000,19806000000,12041000000,33549000000,38808000000,82637000000,8864000000
2018-12-28,75.37,2.47,+3.388203%,72.53,70.89,76.585,"49,997,802","3,676,728,122.319900",2018-09-30,10794000000,4682000000,3619000000,7175000000,2665000000,1950000000,2068000000,2665000000,8000000,2443000000,172000000,2493000000,-190000000,171000000,707000000,-238000000,1958000000,1950000000,2189000000,1660000000,124000000,226000000,-1905000000,-12000000,2548000000,2793000000,-760000000,1061000000,-1285000000,-834000000,534000000,653000000,2548000000,85130000000,12175000000,3761000000,52474000000,32422000000,2065000000,9776000000,1788000000,42189000000,13814000000,18258000000,6751000000,7826000000,18586000000,3656000000,-5151000000,12755000000,26836000000,7606000000,1989000000,2459000000,11135000000,19936000000,5416000000,5154000000,1788000000,42189000000,-46166000000,7500000000,19936000000,11887000000,33888000000,39762000000,85130000000,10285000000
2018-12-21,72.9,-3.58,-4.680962%,75.97,72.22,76.89,"104,964,922","7,762,220,461.628800",2018-09-30,10794000000,4682000000,3619000000,7175000000,2665000000,1950000000,2068000000,2665000000,8000000,2443000000,172000000,2493000000,-190000000,171000000,707000000,-238000000,1958000000,1950000000,2189000000,1660000000,124000000,226000000,-1905000000,-12000000,2548000000,2793000000,-760000000,1061000000,-1285000000,-834000000,534000000,653000000,2548000000,85130000000,12175000000,3761000000,52474000000,32422000000,2065000000,9776000000,1788000000,42189000000,13814000000,18258000000,6751000000,7826000000,18586000000,3656000000,-5151000000,12755000000,26836000000,7606000000,1989000000,2459000000,11135000000,19936000000,5416000000,5154000000,1788000000,42189000000,-46166000000,7500000000,19936000000,11887000000,33888000000,39762000000,85130000000,10285000000
2018-12-14,76.48,-0.24,-0.312826%,77.45,75.86,79.08,"63,378,298","4,914,244,837.099500",2018-09-30,10794000000,4682000000,3619000000,7175000000,2665000000,1950000000,2068000000,2665000000,8000000,2443000000,172000000,2493000000,-190000000,171000000,707000000,-238000000,1958000000,1950000000,2189000000,1660000000,124000000,226000000,-1905000000,-12000000,2548000000,2793000000,-760000000,1061000000,-1285000000,-834000000,534000000,653000000,2548000000,85130000000,12175000000,3761000000,52474000000,32422000000,2065000000,9776000000,1788000000,42189000000,13814000000,18258000000,6751000000,7826000000,18586000000,3656000000,-5151000000,12755000000,26836000000,7606000000,1989000000,2459000000,11135000000,19936000000,5416000000,5154000000,1788000000,42189000000,-46166000000,7500000000,19936000000,11887000000,33888000000,39762000000,85130000000,10285000000
2018-12-07,76.72,-2.62,-3.302244%,79.52,75.82,80.19,"56,511,911","4,409,871,114.230900",2018-09-30,10794000000,4682000000,3619000000,7175000000,2665000000,1950000000,2068000000,2665000000,8000000,2443000000,172000000,2493000000,-190000000,171000000,707000000,-238000000,1958000000,1950000000,2189000000,1660000000,124000000,226000000,-1905000000,-12000000,2548000000,2793000000,-760000000,1061000000,-1285000000,-834000000,534000000,653000000,2548000000,85130000000,12175000000,3761000000,52474000000,32422000000,2065000000,9776000000,1788000000,42189000000,13814000000,18258000000,6751000000,7826000000,18586000000,3656000000,-5151000000,12755000000,26836000000,7606000000,1989000000,2459000000,11135000000,19936000000,5416000000,5154000000,1788000000,42189000000,-46166000000,7500000000,19936000000,11887000000,33888000000,39762000000,85130000000,10285000000
2018-11-30,79.34,4.67,+6.254185%,74.99,74.79,79.49,"69,817,632","5,397,460,274.882800",2018-09-30,10794000000,4682000000,3619000000,7175000000,2665000000,1950000000,2068000000,2665000000,8000000,2443000000,172000000,2493000000,-190000000,171000000,707000000,-238000000,1958000000,1950000000,2189000000,1660000000,124000000,226000000,-1905000000,-12000000,2548000000,2793000000,-760000000,1061000000,-1285000000,-834000000,534000000,653000000,2548000000,85130000000,12175000000,3761000000,52474000000,32422000000,2065000000,9776000000,1788000000,42189000000,13814000000,18258000000,6751000000,7826000000,18586000000,3656000000,-5151000000,12755000000,26836000000,7606000000,1989000000,2459000000,11135000000,19936000000,5416000000,5154000000,1788000000,42189000000,-46166000000,7500000000,19936000000,11887000000,33888000000,39762000000,85130000000,10285000000
2018-11-23,74.67,-1.39,-1.827505%,76.22,74.01,76.61,"42,586,835","3,215,476,913.781700",2018-09-30,10794000000,4682000000,3619000000,7175000000,2665000000,1950000000,2068000000,2665000000,8000000,2443000000,172000000,2493000000,-190000000,171000000,707000000,-238000000,1958000000,1950000000,2189000000,1660000000,124000000,226000000,-1905000000,-12000000,2548000000,2793000000,-760000000,1061000000,-1285000000,-834000000,534000000,653000000,2548000000,85130000000,12175000000,3761000000,52474000000,32422000000,2065000000,9776000000,1788000000,42189000000,13814000000,18258000000,6751000000,7826000000,18586000000,3656000000,-5151000000,12755000000,26836000000,7606000000,1989000000,2459000000,11135000000,19936000000,5416000000,5154000000,1788000000,42189000000,-46166000000,7500000000,19936000000,11887000000,33888000000,39762000000,85130000000,10285000000
2018-11-16,76.06,1.2,+1.602992%,75.13,73.13,76.25,"65,015,068","4,859,226,296.226900",2018-09-30,10794000000,4682000000,3619000000,7175000000,2665000000,1950000000,2068000000,2665000000,8000000,2443000000,172000000,2493000000,-190000000,171000000,707000000,-238000000,1958000000,1950000000,2189000000,1660000000,124000000,226000000,-1905000000,-12000000,2548000000,2793000000,-760000000,1061000000,-1285000000,-834000000,534000000,653000000,2548000000,85130000000,12175000000,3761000000,52474000000,32422000000,2065000000,9776000000,1788000000,42189000000,13814000000,18258000000,6751000000,7826000000,18586000000,3656000000,-5151000000,12755000000,26836000000,7606000000,1989000000,2459000000,11135000000,19936000000,5416000000,5154000000,1788000000,42189000000,-46166000000,7500000000,19936000000,11887000000,33888000000,39762000000,85130000000,10285000000
2018-11-09,74.86,2.59,+3.583783%,71.96,70.12,75.99,"68,913,489","5,133,502,144.303400",2018-09-30,10794000000,4682000000,3619000000,7175000000,2665000000,1950000000,2068000000,2665000000,8000000,2443000000,172000000,2493000000,-190000000,171000000,707000000,-238000000,1958000000,1950000000,2189000000,1660000000,124000000,226000000,-1905000000,-12000000,2548000000,2793000000,-760000000,1061000000,-1285000000,-834000000,534000000,653000000,2548000000,85130000000,12175000000,3761000000,52474000000,32422000000,2065000000,9776000000,1788000000,42189000000,13814000000,18258000000,6751000000,7826000000,18586000000,3656000000,-5151000000,12755000000,26836000000,7606000000,1989000000,2459000000,11135000000,19936000000,5416000000,5154000000,1788000000,42189000000,-46166000000,7500000000,19936000000,11887000000,33888000000,39762000000,85130000000,10285000000
2018-11-02,72.27,1.87,+2.656250%,71.37,70.55,74.49,"80,381,838","5,837,886,575.492100",2018-09-30,10794000000,4682000000,3619000000,7175000000,2665000000,1950000000,2068000000,2665000000,8000000,2443000000,172000000,2493000000,-190000000,171000000,707000000,-238000000,1958000000,1950000000,2189000000,1660000000,124000000,226000000,-1905000000,-12000000,2548000000,2793000000,-760000000,1061000000,-1285000000,-834000000,534000000,653000000,2548000000,85130000000,12175000000,3761000000,52474000000,32422000000,2065000000,9776000000,1788000000,42189000000,13814000000,18258000000,6751000000,7826000000,18586000000,3656000000,-5151000000,12755000000,26836000000,7606000000,1989000000,2459000000,11135000000,19936000000,5416000000,5154000000,1788000000,42189000000,-46166000000,7500000000,19936000000,11887000000,33888000000,39762000000,85130000000,10285000000
2018-10-26,70.4,-1.95,-2.695232%,72.97,66.1,73.49,"75,638,485","5,352,562,633.355900",2018-09-30,10794000000,4682000000,3619000000,7175000000,2665000000,1950000000,2068000000,2665000000,8000000,2443000000,172000000,2493000000,-190000000,171000000,707000000,-238000000,1958000000,1950000000,2189000000,1660000000,124000000,226000000,-1905000000,-12000000,2548000000,2793000000,-760000000,1061000000,-1285000000,-834000000,534000000,653000000,2548000000,85130000000,12175000000,3761000000,52474000000,32422000000,2065000000,9776000000,1788000000,42189000000,13814000000,18258000000,6751000000,7826000000,18586000000,3656000000,-5151000000,12755000000,26836000000,7606000000,1989000000,2459000000,11135000000,19936000000,5416000000,5154000000,1788000000,42189000000,-46166000000,7500000000,19936000000,11887000000,33888000000,39762000000,85130000000,10285000000
2018-10-19,72.35,2.54,+3.638447%,69.19,68.93,72.655,"52,893,838","3,781,485,068.552400",2018-09-30,10794000000,4682000000,3619000000,7175000000,2665000000,1950000000,2068000000,2665000000,8000000,2443000000,172000000,2493000000,-190000000,171000000,707000000,-238000000,1958000000,1950000000,2189000000,1660000000,124000000,226000000,-1905000000,-12000000,2548000000,2793000000,-760000000,1061000000,-1285000000,-834000000,534000000,653000000,2548000000,85130000000,12175000000,3761000000,52474000000,32422000000,2065000000,9776000000,1788000000,42189000000,13814000000,18258000000,6751000000,7826000000,18586000000,3656000000,-5151000000,12755000000,26836000000,7606000000,1989000000,2459000000,11135000000,19936000000,5416000000,5154000000,1788000000,42189000000,-46166000000,7500000000,19936000000,11887000000,33888000000,39762000000,85130000000,10285000000
2018-10-12,69.81,-1.22,-1.717584%,70.93,67.82,72.89,"52,413,198","3,698,103,095.500100",2018-09-30,10794000000,4682000000,3619000000,7175000000,2665000000,1950000000,2068000000,2665000000,8000000,2443000000,172000000,2493000000,-190000000,171000000,707000000,-238000000,1958000000,1950000000,2189000000,1660000000,124000000,226000000,-1905000000,-12000000,2548000000,2793000000,-760000000,1061000000,-1285000000,-834000000,534000000,653000000,2548000000,85130000000,12175000000,3761000000,52474000000,32422000000,2065000000,9776000000,1788000000,42189000000,13814000000,18258000000,6751000000,7826000000,18586000000,3656000000,-5151000000,12755000000,26836000000,7606000000,1989000000,2459000000,11135000000,19936000000,5416000000,5154000000,1788000000,42189000000,-46166000000,7500000000,19936000000,11887000000,33888000000,39762000000,85130000000,10285000000
2018-10-05,71.03,0.09,+0.126868%,71.07,70.46,72.42,"45,377,207","3,240,185,628.931800",2018-09-30,10794000000,4682000000,3619000000,7175000000,2665000000,1950000000,2068000000,2665000000,8000000,2443000000,172000000,2493000000,-190000000,171000000,707000000,-238000000,1958000000,1950000000,2189000000,1660000000,124000000,226000000,-1905000000,-12000000,2548000000,2793000000,-760000000,1061000000,-1285000000,-834000000,534000000,653000000,2548000000,85130000000,12175000000,3761000000,52474000000,32422000000,2065000000,9776000000,1788000000,42189000000,13814000000,18258000000,6751000000,7826000000,18586000000,3656000000,-5151000000,12755000000,26836000000,7606000000,1989000000,2459000000,11135000000,19936000000,5416000000,5154000000,1788000000,42189000000,-46166000000,7500000000,19936000000,11887000000,33888000000,39762000000,85130000000,10285000000
