Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,warrants,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2017-02-10,116.66484799999999,2.546808,+2.231731%,113.964849,113.80208300000001,116.80846399999999,"13,154,055","1,582,692,013.455900",2016-12-31,9985000000,32614000000,6510000000,11625000000,15586000000,1034000000,1432000000,11000000,1477000000,1741000000,98000000,387000000,-236000000,11121000000,1034000000,-273000000,487000000,-3342000000,578000000,4249000000,346000000,-318000000,2388000000,5498000000,1030000000,-1915000000,0,-18000000,-547000000,-160000000,1095000000,54146000000,4634000000,2008000000,34596000000,19369000000,486000000,6618000000,958000000,28710000000,5597000000,17707000000,25295000000,7843000000,16331000000,3593000000,-2714000000,5793000000,23058000000,1004000000,-2969000000,2031000000,8818000000,12182000000,4366000000,12738000000,958000000,28710000000,-13366000000,1603000000,31088000000,12182000000,5597000000,18265000000,3000000,5781000000,54146000000,9874000000,760800000
2017-02-03,114.11804,0.7372340000000001,+0.650228%,113.064849,112.1457,114.28080600000001,"14,877,579","1,760,127,802.782300",2016-12-31,9985000000,32614000000,6510000000,11625000000,15586000000,1034000000,1432000000,11000000,1477000000,1741000000,98000000,387000000,-236000000,11121000000,1034000000,-273000000,487000000,-3342000000,578000000,4249000000,346000000,-318000000,2388000000,5498000000,1030000000,-1915000000,0,-18000000,-547000000,-160000000,1095000000,54146000000,4634000000,2008000000,34596000000,19369000000,486000000,6618000000,958000000,28710000000,5597000000,17707000000,25295000000,7843000000,16331000000,3593000000,-2714000000,5793000000,23058000000,1004000000,-2969000000,2031000000,8818000000,12182000000,4366000000,12738000000,958000000,28710000000,-13366000000,1603000000,31088000000,12182000000,5597000000,18265000000,3000000,5781000000,54146000000,9874000000,760800000
2017-01-27,113.380806,0.574468,+0.509251%,112.87336,112.00208300000001,114.041444,"19,174,340","2,260,176,106.397300",2016-12-31,9985000000,32614000000,6510000000,11625000000,15586000000,1034000000,1432000000,11000000,1477000000,1741000000,98000000,387000000,-236000000,11121000000,1034000000,-273000000,487000000,-3342000000,578000000,4249000000,346000000,-318000000,2388000000,5498000000,1030000000,-1915000000,0,-18000000,-547000000,-160000000,1095000000,54146000000,4634000000,2008000000,34596000000,19369000000,486000000,6618000000,958000000,28710000000,5597000000,17707000000,25295000000,7843000000,16331000000,3593000000,-2714000000,5793000000,23058000000,1004000000,-2969000000,2031000000,8818000000,12182000000,4366000000,12738000000,958000000,28710000000,-13366000000,1603000000,31088000000,12182000000,5597000000,18265000000,3000000,5781000000,54146000000,9874000000,760800000
2017-01-20,112.80633799999998,-0.239362,-0.211739%,112.42336,112.03080700000001,113.69676399999999,"11,023,157","1,297,681,548.389400",2016-12-31,9985000000,32614000000,6510000000,11625000000,15586000000,1034000000,1432000000,11000000,1477000000,1741000000,98000000,387000000,-236000000,11121000000,1034000000,-273000000,487000000,-3342000000,578000000,4249000000,346000000,-318000000,2388000000,5498000000,1030000000,-1915000000,0,-18000000,-547000000,-160000000,1095000000,54146000000,4634000000,2008000000,34596000000,19369000000,486000000,6618000000,958000000,28710000000,5597000000,17707000000,25295000000,7843000000,16331000000,3593000000,-2714000000,5793000000,23058000000,1004000000,-2969000000,2031000000,8818000000,12182000000,4366000000,12738000000,958000000,28710000000,-13366000000,1603000000,31088000000,12182000000,5597000000,18265000000,3000000,5781000000,54146000000,9874000000,760800000
2017-01-13,113.0457,-0.440425,-0.388087%,113.23718899999999,111.695796,113.399955,"16,652,689","1,961,684,573.081400",2016-12-31,9985000000,32614000000,6510000000,11625000000,15586000000,1034000000,1432000000,11000000,1477000000,1741000000,98000000,387000000,-236000000,11121000000,1034000000,-273000000,487000000,-3342000000,578000000,4249000000,346000000,-318000000,2388000000,5498000000,1030000000,-1915000000,0,-18000000,-547000000,-160000000,1095000000,54146000000,4634000000,2008000000,34596000000,19369000000,486000000,6618000000,958000000,28710000000,5597000000,17707000000,25295000000,7843000000,16331000000,3593000000,-2714000000,5793000000,23058000000,1004000000,-2969000000,2031000000,8818000000,12182000000,4366000000,12738000000,958000000,28710000000,-13366000000,1603000000,31088000000,12182000000,5597000000,18265000000,3000000,5781000000,54146000000,9874000000,760800000
2017-01-06,113.486125,2.5659560000000003,+2.313336%,111.666977,110.642509,113.653678,"12,231,774","1,430,835,937.130400",2016-12-31,9985000000,32614000000,6510000000,11625000000,15586000000,1034000000,1432000000,11000000,1477000000,1741000000,98000000,387000000,-236000000,11121000000,1034000000,-273000000,487000000,-3342000000,578000000,4249000000,346000000,-318000000,2388000000,5498000000,1030000000,-1915000000,0,-18000000,-547000000,-160000000,1095000000,54146000000,4634000000,2008000000,34596000000,19369000000,486000000,6618000000,958000000,28710000000,5597000000,17707000000,25295000000,7843000000,16331000000,3593000000,-2714000000,5793000000,23058000000,1004000000,-2969000000,2031000000,8818000000,12182000000,4366000000,12738000000,958000000,28710000000,-13366000000,1603000000,31088000000,12182000000,5597000000,18265000000,3000000,5781000000,54146000000,9874000000,760800000
2016-12-30,110.920169,-1.091489,-0.974442%,112.03080700000001,110.508467,112.54782800000001,"7,699,222","894,348,666.293800",2016-09-30,9804000000,1367000000,6903000000,2901000000,1714000000,1240000000,1632000000,8000000,1367000000,1534000000,82000000,384000000,0,1248000000,1240000000,-389000000,277000000,-1734000000,-1071000000,29000000,1428000000,1942000000,1386000000,1655000000,0,-453000000,-90000000,-21000000,0,159000000,274000000,53556000000,4847000000,2166000000,34182000000,19191000000,701000000,6545000000,958000000,28190000000,5660000000,17846000000,25997000000,6431000000,18213000000,6250000000,-2482000000,5725000000,21834000000,1072000000,-3499000000,2189000000,8627000000,9608000000,4587000000,11963000000,958000000,28190000000,-13182000000,1897000000,31722000000,9608000000,5660000000,15969000000,3000000,5707000000,53556000000,8620000000,774000000
2016-12-23,112.01165800000001,0.5840420000000001,+0.524145%,112.02123200000001,111.647828,113.06006200000002,"13,734,602","1,611,281,169.724200",2016-09-30,9804000000,1367000000,6903000000,2901000000,1714000000,1240000000,1632000000,8000000,1367000000,1534000000,82000000,384000000,0,1248000000,1240000000,-389000000,277000000,-1734000000,-1071000000,29000000,1428000000,1942000000,1386000000,1655000000,0,-453000000,-90000000,-21000000,0,159000000,274000000,53556000000,4847000000,2166000000,34182000000,19191000000,701000000,6545000000,958000000,28190000000,5660000000,17846000000,25997000000,6431000000,18213000000,6250000000,-2482000000,5725000000,21834000000,1072000000,-3499000000,2189000000,8627000000,9608000000,4587000000,11963000000,958000000,28190000000,-13182000000,1897000000,31722000000,9608000000,5660000000,15969000000,3000000,5707000000,53556000000,8620000000,774000000
2016-12-16,111.42761599999999,0.143617,+0.129054%,111.44676399999999,108.765914,113.572296,"25,728,887","3,005,885,325.118200",2016-09-30,9804000000,1367000000,6903000000,2901000000,1714000000,1240000000,1632000000,8000000,1367000000,1534000000,82000000,384000000,0,1248000000,1240000000,-389000000,277000000,-1734000000,-1071000000,29000000,1428000000,1942000000,1386000000,1655000000,0,-453000000,-90000000,-21000000,0,159000000,274000000,53556000000,4847000000,2166000000,34182000000,19191000000,701000000,6545000000,958000000,28190000000,5660000000,17846000000,25997000000,6431000000,18213000000,6250000000,-2482000000,5725000000,21834000000,1072000000,-3499000000,2189000000,8627000000,9608000000,4587000000,11963000000,958000000,28190000000,-13182000000,1897000000,31722000000,9608000000,5660000000,15969000000,3000000,5707000000,53556000000,8620000000,774000000
2016-12-09,111.283999,3.6191480000000005,+3.361494%,108.095702,107.86591499999999,112.155275,"21,155,893","2,435,014,757.899500",2016-09-30,9804000000,1367000000,6903000000,2901000000,1714000000,1240000000,1632000000,8000000,1367000000,1534000000,82000000,384000000,0,1248000000,1240000000,-389000000,277000000,-1734000000,-1071000000,29000000,1428000000,1942000000,1386000000,1655000000,0,-453000000,-90000000,-21000000,0,159000000,274000000,53556000000,4847000000,2166000000,34182000000,19191000000,701000000,6545000000,958000000,28190000000,5660000000,17846000000,25997000000,6431000000,18213000000,6250000000,-2482000000,5725000000,21834000000,1072000000,-3499000000,2189000000,8627000000,9608000000,4587000000,11963000000,958000000,28190000000,-13182000000,1897000000,31722000000,9608000000,5660000000,15969000000,3000000,5707000000,53556000000,8620000000,774000000
2016-12-02,107.664851,-1.6468080000000003,-1.506525%,109.30208400000001,107.39676599999999,109.857403,"19,193,445","2,181,812,633.337200",2016-09-30,9804000000,1367000000,6903000000,2901000000,1714000000,1240000000,1632000000,8000000,1367000000,1534000000,82000000,384000000,0,1248000000,1240000000,-389000000,277000000,-1734000000,-1071000000,29000000,1428000000,1942000000,1386000000,1655000000,0,-453000000,-90000000,-21000000,0,159000000,274000000,53556000000,4847000000,2166000000,34182000000,19191000000,701000000,6545000000,958000000,28190000000,5660000000,17846000000,25997000000,6431000000,18213000000,6250000000,-2482000000,5725000000,21834000000,1072000000,-3499000000,2189000000,8627000000,9608000000,4587000000,11963000000,958000000,28190000000,-13182000000,1897000000,31722000000,9608000000,5660000000,15969000000,3000000,5707000000,53556000000,8620000000,774000000
2016-11-25,109.311659,1.9914889999999998,+1.855652%,107.46378700000001,107.023362,109.493574,"8,137,504","918,674,674.124300",2016-09-30,9804000000,1367000000,6903000000,2901000000,1714000000,1240000000,1632000000,8000000,1367000000,1534000000,82000000,384000000,0,1248000000,1240000000,-389000000,277000000,-1734000000,-1071000000,29000000,1428000000,1942000000,1386000000,1655000000,0,-453000000,-90000000,-21000000,0,159000000,274000000,53556000000,4847000000,2166000000,34182000000,19191000000,701000000,6545000000,958000000,28190000000,5660000000,17846000000,25997000000,6431000000,18213000000,6250000000,-2482000000,5725000000,21834000000,1072000000,-3499000000,2189000000,8627000000,9608000000,4587000000,11963000000,958000000,28190000000,-13182000000,1897000000,31722000000,9608000000,5660000000,15969000000,3000000,5707000000,53556000000,8620000000,774000000
2016-11-18,107.32016999999999,-1.110638,-1.024283%,108.785063,107.109532,109.493574,"13,017,699","1,467,365,430.914200",2016-09-30,9804000000,1367000000,6903000000,2901000000,1714000000,1240000000,1632000000,8000000,1367000000,1534000000,82000000,384000000,0,1248000000,1240000000,-389000000,277000000,-1734000000,-1071000000,29000000,1428000000,1942000000,1386000000,1655000000,0,-453000000,-90000000,-21000000,0,159000000,274000000,53556000000,4847000000,2166000000,34182000000,19191000000,701000000,6545000000,958000000,28190000000,5660000000,17846000000,25997000000,6431000000,18213000000,6250000000,-2482000000,5725000000,21834000000,1072000000,-3499000000,2189000000,8627000000,9608000000,4587000000,11963000000,958000000,28190000000,-13182000000,1897000000,31722000000,9608000000,5660000000,15969000000,3000000,5707000000,53556000000,8620000000,774000000
2016-11-11,108.43080800000001,4.787232,+4.618938%,105.156341,104.792512,109.62761599999999,"22,371,177","2,508,321,898.428500",2016-09-30,9804000000,1367000000,6903000000,2901000000,1714000000,1240000000,1632000000,8000000,1367000000,1534000000,82000000,384000000,0,1248000000,1240000000,-389000000,277000000,-1734000000,-1071000000,29000000,1428000000,1942000000,1386000000,1655000000,0,-453000000,-90000000,-21000000,0,159000000,274000000,53556000000,4847000000,2166000000,34182000000,19191000000,701000000,6545000000,958000000,28190000000,5660000000,17846000000,25997000000,6431000000,18213000000,6250000000,-2482000000,5725000000,21834000000,1072000000,-3499000000,2189000000,8627000000,9608000000,4587000000,11963000000,958000000,28190000000,-13182000000,1897000000,31722000000,9608000000,5660000000,15969000000,3000000,5707000000,53556000000,8620000000,774000000
2016-11-04,103.643576,-1.512765,-1.438587%,105.280809,103.41378900000001,105.50102199999999,"16,995,477","1,850,045,736.804600",2016-09-30,9804000000,1367000000,6903000000,2901000000,1714000000,1240000000,1632000000,8000000,1367000000,1534000000,82000000,384000000,0,1248000000,1240000000,-389000000,277000000,-1734000000,-1071000000,29000000,1428000000,1942000000,1386000000,1655000000,0,-453000000,-90000000,-21000000,0,159000000,274000000,53556000000,4847000000,2166000000,34182000000,19191000000,701000000,6545000000,958000000,28190000000,5660000000,17846000000,25997000000,6431000000,18213000000,6250000000,-2482000000,5725000000,21834000000,1072000000,-3499000000,2189000000,8627000000,9608000000,4587000000,11963000000,958000000,28190000000,-13182000000,1897000000,31722000000,9608000000,5660000000,15969000000,3000000,5707000000,53556000000,8620000000,774000000
2016-10-28,105.156341,0.8329780000000001,+0.798458%,104.773363,103.806342,106.156873,"14,913,001","1,630,100,394.711900",2016-09-30,9804000000,1367000000,6903000000,2901000000,1714000000,1240000000,1632000000,8000000,1367000000,1534000000,82000000,384000000,0,1248000000,1240000000,-389000000,277000000,-1734000000,-1071000000,29000000,1428000000,1942000000,1386000000,1655000000,0,-453000000,-90000000,-21000000,0,159000000,274000000,53556000000,4847000000,2166000000,34182000000,19191000000,701000000,6545000000,958000000,28190000000,5660000000,17846000000,25997000000,6431000000,18213000000,6250000000,-2482000000,5725000000,21834000000,1072000000,-3499000000,2189000000,8627000000,9608000000,4587000000,11963000000,958000000,28190000000,-13182000000,1897000000,31722000000,9608000000,5660000000,15969000000,3000000,5707000000,53556000000,8620000000,774000000
2016-10-21,104.323363,-0.038298,-0.036697%,104.227618,102.839321,104.93612900000001,"17,460,587","1,891,604,474.721400",2016-09-30,9804000000,1367000000,6903000000,2901000000,1714000000,1240000000,1632000000,8000000,1367000000,1534000000,82000000,384000000,0,1248000000,1240000000,-389000000,277000000,-1734000000,-1071000000,29000000,1428000000,1942000000,1386000000,1655000000,0,-453000000,-90000000,-21000000,0,159000000,274000000,53556000000,4847000000,2166000000,34182000000,19191000000,701000000,6545000000,958000000,28190000000,5660000000,17846000000,25997000000,6431000000,18213000000,6250000000,-2482000000,5725000000,21834000000,1072000000,-3499000000,2189000000,8627000000,9608000000,4587000000,11963000000,958000000,28190000000,-13182000000,1897000000,31722000000,9608000000,5660000000,15969000000,3000000,5707000000,53556000000,8620000000,774000000
2016-10-14,104.361661,1.9723400000000002,+1.926314%,102.705279,100.780811,105.386129,"34,440,888","3,691,797,978.642900",2016-09-30,9804000000,1367000000,6903000000,2901000000,1714000000,1240000000,1632000000,8000000,1367000000,1534000000,82000000,384000000,0,1248000000,1240000000,-389000000,277000000,-1734000000,-1071000000,29000000,1428000000,1942000000,1386000000,1655000000,0,-453000000,-90000000,-21000000,0,159000000,274000000,53556000000,4847000000,2166000000,34182000000,19191000000,701000000,6545000000,958000000,28190000000,5660000000,17846000000,25997000000,6431000000,18213000000,6250000000,-2482000000,5725000000,21834000000,1072000000,-3499000000,2189000000,8627000000,9608000000,4587000000,11963000000,958000000,28190000000,-13182000000,1897000000,31722000000,9608000000,5660000000,15969000000,3000000,5707000000,53556000000,8620000000,774000000
2016-10-07,102.389321,-8.603968,-7.751791%,110.88187099999999,100.768843,111.341445,"30,843,939","3,378,021,602.226300",2016-09-30,9804000000,1367000000,6903000000,2901000000,1714000000,1240000000,1632000000,8000000,1367000000,1534000000,82000000,384000000,0,1248000000,1240000000,-389000000,277000000,-1734000000,-1071000000,29000000,1428000000,1942000000,1386000000,1655000000,0,-453000000,-90000000,-21000000,0,159000000,274000000,53556000000,4847000000,2166000000,34182000000,19191000000,701000000,6545000000,958000000,28190000000,5660000000,17846000000,25997000000,6431000000,18213000000,6250000000,-2482000000,5725000000,21834000000,1072000000,-3499000000,2189000000,8627000000,9608000000,4587000000,11963000000,958000000,28190000000,-13182000000,1897000000,31722000000,9608000000,5660000000,15969000000,3000000,5707000000,53556000000,8620000000,774000000
2016-09-30,110.99328899999999,0.5807180000000001,+0.525953%,110.18409199999999,109.689053,112.06904499999999,"15,341,629","1,785,666,478.026000",2016-09-30,9804000000,1367000000,6903000000,2901000000,1714000000,1240000000,1632000000,8000000,1367000000,1534000000,82000000,384000000,0,1248000000,1240000000,-389000000,277000000,-1734000000,-1071000000,29000000,1428000000,1942000000,1386000000,1655000000,0,-453000000,-90000000,-21000000,0,159000000,274000000,53556000000,4847000000,2166000000,34182000000,19191000000,701000000,6545000000,958000000,28190000000,5660000000,17846000000,25997000000,6431000000,18213000000,6250000000,-2482000000,5725000000,21834000000,1072000000,-3499000000,2189000000,8627000000,9608000000,4587000000,11963000000,958000000,28190000000,-13182000000,1897000000,31722000000,9608000000,5660000000,15969000000,3000000,5707000000,53556000000,8620000000,774000000
2016-09-23,110.412571,1.637434,+1.505339%,109.355855,108.96553600000001,111.640647,"13,498,166","1,561,155,819.022600",2016-06-30,9991000000,1329000000,6821000000,3170000000,1840000000,1282000000,1755000000,8000000,1329000000,1841000000,85000000,465000000,0,1290000000,1282000000,-80000000,338000000,-346000000,15000000,-26000000,-559000000,264000000,639000000,1544000000,0,-458000000,-339000000,0,0,-172000000,281000000,51181000000,4557000000,1904000000,32236000000,18771000000,767000000,5907000000,958000000,27702000000,5951000000,16688000000,24715000000,5045000000,15911000000,4406000000,-2499000000,6086000000,20380000000,989000000,-2471000000,1927000000,8730000000,9607000000,4678000000,11505000000,958000000,27702000000,-13071000000,2153000000,30801000000,9607000000,5951000000,16325000000,3000000,5681000000,51181000000,6972000000,775000000
2016-09-16,108.77513700000002,2.1419919999999997,+2.008749%,105.92866699999999,105.671628,109.94609299999999,"19,281,505","2,189,098,378.196300",2016-06-30,9991000000,1329000000,6821000000,3170000000,1840000000,1282000000,1755000000,8000000,1329000000,1841000000,85000000,465000000,0,1290000000,1282000000,-80000000,338000000,-346000000,15000000,-26000000,-559000000,264000000,639000000,1544000000,0,-458000000,-339000000,0,0,-172000000,281000000,51181000000,4557000000,1904000000,32236000000,18771000000,767000000,5907000000,958000000,27702000000,5951000000,16688000000,24715000000,5045000000,15911000000,4406000000,-2499000000,6086000000,20380000000,989000000,-2471000000,1927000000,8730000000,9607000000,4678000000,11505000000,958000000,27702000000,-13071000000,2153000000,30801000000,9607000000,5951000000,16325000000,3000000,5681000000,51181000000,6972000000,775000000
2016-09-09,106.633144,-4.169745,-3.763210%,110.860009,106.395145,110.99328899999999,"12,852,294","1,462,536,055.800500",2016-06-30,9991000000,1329000000,6821000000,3170000000,1840000000,1282000000,1755000000,8000000,1329000000,1841000000,85000000,465000000,0,1290000000,1282000000,-80000000,338000000,-346000000,15000000,-26000000,-559000000,264000000,639000000,1544000000,0,-458000000,-339000000,0,0,-172000000,281000000,51181000000,4557000000,1904000000,32236000000,18771000000,767000000,5907000000,958000000,27702000000,5951000000,16688000000,24715000000,5045000000,15911000000,4406000000,-2499000000,6086000000,20380000000,989000000,-2471000000,1927000000,8730000000,9607000000,4678000000,11505000000,958000000,27702000000,-13071000000,2153000000,30801000000,9607000000,5951000000,16325000000,3000000,5681000000,51181000000,6972000000,775000000
2016-09-02,110.80288999999999,-0.342719,-0.308351%,111.14560800000001,109.612894,111.773926,"11,745,060","1,368,806,076.448100",2016-06-30,9991000000,1329000000,6821000000,3170000000,1840000000,1282000000,1755000000,8000000,1329000000,1841000000,85000000,465000000,0,1290000000,1282000000,-80000000,338000000,-346000000,15000000,-26000000,-559000000,264000000,639000000,1544000000,0,-458000000,-339000000,0,0,-172000000,281000000,51181000000,4557000000,1904000000,32236000000,18771000000,767000000,5907000000,958000000,27702000000,5951000000,16688000000,24715000000,5045000000,15911000000,4406000000,-2499000000,6086000000,20380000000,989000000,-2471000000,1927000000,8730000000,9607000000,4678000000,11505000000,958000000,27702000000,-13071000000,2153000000,30801000000,9607000000,5951000000,16325000000,3000000,5681000000,51181000000,6972000000,775000000
2016-08-26,111.14560800000001,0.609278,+0.551201%,110.34593100000001,110.18409199999999,112.097605,"9,286,725","1,085,174,925.819900",2016-06-30,9991000000,1329000000,6821000000,3170000000,1840000000,1282000000,1755000000,8000000,1329000000,1841000000,85000000,465000000,0,1290000000,1282000000,-80000000,338000000,-346000000,15000000,-26000000,-559000000,264000000,639000000,1544000000,0,-458000000,-339000000,0,0,-172000000,281000000,51181000000,4557000000,1904000000,32236000000,18771000000,767000000,5907000000,958000000,27702000000,5951000000,16688000000,24715000000,5045000000,15911000000,4406000000,-2499000000,6086000000,20380000000,989000000,-2471000000,1927000000,8730000000,9607000000,4678000000,11505000000,958000000,27702000000,-13071000000,2153000000,30801000000,9607000000,5951000000,16325000000,3000000,5681000000,51181000000,6972000000,775000000
2016-08-19,110.53633,0.00952,+0.008613%,110.90760900000001,109.555774,111.81200600000001,"8,848,218","1,026,944,969.775200",2016-06-30,9991000000,1329000000,6821000000,3170000000,1840000000,1282000000,1755000000,8000000,1329000000,1841000000,85000000,465000000,0,1290000000,1282000000,-80000000,338000000,-346000000,15000000,-26000000,-559000000,264000000,639000000,1544000000,0,-458000000,-339000000,0,0,-172000000,281000000,51181000000,4557000000,1904000000,32236000000,18771000000,767000000,5907000000,958000000,27702000000,5951000000,16688000000,24715000000,5045000000,15911000000,4406000000,-2499000000,6086000000,20380000000,989000000,-2471000000,1927000000,8730000000,9607000000,4678000000,11505000000,958000000,27702000000,-13071000000,2153000000,30801000000,9607000000,5951000000,16325000000,3000000,5681000000,51181000000,6972000000,775000000
2016-08-12,110.52681000000001,-0.25703899999999996,-0.232019%,111.00280900000001,110.02225200000001,111.164648,"8,371,812","972,590,242.980400",2016-06-30,9991000000,1329000000,6821000000,3170000000,1840000000,1282000000,1755000000,8000000,1329000000,1841000000,85000000,465000000,0,1290000000,1282000000,-80000000,338000000,-346000000,15000000,-26000000,-559000000,264000000,639000000,1544000000,0,-458000000,-339000000,0,0,-172000000,281000000,51181000000,4557000000,1904000000,32236000000,18771000000,767000000,5907000000,958000000,27702000000,5951000000,16688000000,24715000000,5045000000,15911000000,4406000000,-2499000000,6086000000,20380000000,989000000,-2471000000,1927000000,8730000000,9607000000,4678000000,11505000000,958000000,27702000000,-13071000000,2153000000,30801000000,9607000000,5951000000,16325000000,3000000,5681000000,51181000000,6972000000,775000000
2016-08-05,110.78385,0.03808,+0.034385%,110.38401100000002,109.51769399999999,111.2846,"10,580,779","1,226,384,123.494100",2016-06-30,9991000000,1329000000,6821000000,3170000000,1840000000,1282000000,1755000000,8000000,1329000000,1841000000,85000000,465000000,0,1290000000,1282000000,-80000000,338000000,-346000000,15000000,-26000000,-559000000,264000000,639000000,1544000000,0,-458000000,-339000000,0,0,-172000000,281000000,51181000000,4557000000,1904000000,32236000000,18771000000,767000000,5907000000,958000000,27702000000,5951000000,16688000000,24715000000,5045000000,15911000000,4406000000,-2499000000,6086000000,20380000000,989000000,-2471000000,1927000000,8730000000,9607000000,4678000000,11505000000,958000000,27702000000,-13071000000,2153000000,30801000000,9607000000,5951000000,16325000000,3000000,5681000000,51181000000,6972000000,775000000
2016-07-29,110.74577,0.685438,+0.622783%,109.546254,108.756097,110.90760900000001,"17,814,657","2,058,932,950.462200",2016-06-30,9991000000,1329000000,6821000000,3170000000,1840000000,1282000000,1755000000,8000000,1329000000,1841000000,85000000,465000000,0,1290000000,1282000000,-80000000,338000000,-346000000,15000000,-26000000,-559000000,264000000,639000000,1544000000,0,-458000000,-339000000,0,0,-172000000,281000000,51181000000,4557000000,1904000000,32236000000,18771000000,767000000,5907000000,958000000,27702000000,5951000000,16688000000,24715000000,5045000000,15911000000,4406000000,-2499000000,6086000000,20380000000,989000000,-2471000000,1927000000,8730000000,9607000000,4678000000,11505000000,958000000,27702000000,-13071000000,2153000000,30801000000,9607000000,5951000000,16325000000,3000000,5681000000,51181000000,6972000000,775000000
2016-07-22,110.060332,-3.446228,-3.036149%,113.50656000000001,107.290022,114.239597,"18,903,836","2,208,962,990.448900",2016-06-30,9991000000,1329000000,6821000000,3170000000,1840000000,1282000000,1755000000,8000000,1329000000,1841000000,85000000,465000000,0,1290000000,1282000000,-80000000,338000000,-346000000,15000000,-26000000,-559000000,264000000,639000000,1544000000,0,-458000000,-339000000,0,0,-172000000,281000000,51181000000,4557000000,1904000000,32236000000,18771000000,767000000,5907000000,958000000,27702000000,5951000000,16688000000,24715000000,5045000000,15911000000,4406000000,-2499000000,6086000000,20380000000,989000000,-2471000000,1927000000,8730000000,9607000000,4678000000,11505000000,958000000,27702000000,-13071000000,2153000000,30801000000,9607000000,5951000000,16325000000,3000000,5681000000,51181000000,6972000000,775000000
2016-07-15,113.50656000000001,0.37127899999999997,+0.328172%,113.249521,112.449844,114.25863700000001,"11,838,581","1,409,591,830.756700",2016-06-30,9991000000,1329000000,6821000000,3170000000,1840000000,1282000000,1755000000,8000000,1329000000,1841000000,85000000,465000000,0,1290000000,1282000000,-80000000,338000000,-346000000,15000000,-26000000,-559000000,264000000,639000000,1544000000,0,-458000000,-339000000,0,0,-172000000,281000000,51181000000,4557000000,1904000000,32236000000,18771000000,767000000,5907000000,958000000,27702000000,5951000000,16688000000,24715000000,5045000000,15911000000,4406000000,-2499000000,6086000000,20380000000,989000000,-2471000000,1927000000,8730000000,9607000000,4678000000,11505000000,958000000,27702000000,-13071000000,2153000000,30801000000,9607000000,5951000000,16325000000,3000000,5681000000,51181000000,6972000000,775000000
2016-07-08,113.135281,2.227672,+2.008584%,110.307851,108.91793600000001,113.278081,"10,180,266","1,185,137,505.429100",2016-06-30,9991000000,1329000000,6821000000,3170000000,1840000000,1282000000,1755000000,8000000,1329000000,1841000000,85000000,465000000,0,1290000000,1282000000,-80000000,338000000,-346000000,15000000,-26000000,-559000000,264000000,639000000,1544000000,0,-458000000,-339000000,0,0,-172000000,281000000,51181000000,4557000000,1904000000,32236000000,18771000000,767000000,5907000000,958000000,27702000000,5951000000,16688000000,24715000000,5045000000,15911000000,4406000000,-2499000000,6086000000,20380000000,989000000,-2471000000,1927000000,8730000000,9607000000,4678000000,11505000000,958000000,27702000000,-13071000000,2153000000,30801000000,9607000000,5951000000,16325000000,3000000,5681000000,51181000000,6972000000,775000000
2016-07-01,110.90760900000001,3.351028,+3.115596%,106.69026399999998,104.91003,111.973845,"17,165,222","1,956,440,958.081700",2016-06-30,9991000000,1329000000,6821000000,3170000000,1840000000,1282000000,1755000000,8000000,1329000000,1841000000,85000000,465000000,0,1290000000,1282000000,-80000000,338000000,-346000000,15000000,-26000000,-559000000,264000000,639000000,1544000000,0,-458000000,-339000000,0,0,-172000000,281000000,51181000000,4557000000,1904000000,32236000000,18771000000,767000000,5907000000,958000000,27702000000,5951000000,16688000000,24715000000,5045000000,15911000000,4406000000,-2499000000,6086000000,20380000000,989000000,-2471000000,1927000000,8730000000,9607000000,4678000000,11505000000,958000000,27702000000,-13071000000,2153000000,30801000000,9607000000,5951000000,16325000000,3000000,5681000000,51181000000,6972000000,775000000
